¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ä(421.96, 8.79, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.53592
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.234565
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.615881
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02457
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42305
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85622
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32869
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82959
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36419
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91897
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48169
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09069
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76515
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49468
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.30258
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.3241
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.65169
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.81384
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.538576
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.857442
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.202534
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.57869
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.990987
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39139
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82176
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29106
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79318
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32371
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87467
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44413
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04957
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72658
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45208
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25539
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.2732
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.56619
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.61176
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.509987
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.829297
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.171992
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.54388
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.950593
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35999
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78757
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25373
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75714
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28381
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.831
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40726
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00915
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68831
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41028
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20966
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.22309
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.4814
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.44149
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.481112
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.801214
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.141589
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.510815
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.912653
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32881
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75368
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21672
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72144
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24437
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78785
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.371
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9695
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64502
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36936
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16481
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.1738
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.39738
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.27258
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.45234
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.773283
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.111298
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.477894
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.876753
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30011
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72004
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18004
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68305
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20545
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74531
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33538
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93054
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60248
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32929
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12082
‡(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.10477
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.31418
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.10876
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.42364
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.74539
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.081136
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.445159
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.841061
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27323
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68951
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14362
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64323
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16708
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70331
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29111
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8923
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56063
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29001
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07774
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.03647
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.22292
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.95919
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.395057
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.715062
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.051099
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.412511
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.805502
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23433
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66058
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11107
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60371
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12919
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66189
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24563
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85476
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51953
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25153
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03548
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.96924
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.13992
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.83182
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.366549
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.684199
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.021197
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.380032
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.770129
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19567
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63193
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07981
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56893
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09196
†(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62106
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20083
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81792
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47915
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21391
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99406
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.90301
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.06051
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.71949
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.99086
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.338108
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.653436
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.991409
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.347736
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.734955
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15724
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60351
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04888
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53508
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06331
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58319
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15667
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78181
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43951
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17053
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95346
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.84941
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.98202
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.6056
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.2964
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.309792
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.622788
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.961729
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.31556
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.699944
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11899
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57535
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01822
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50155
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02666
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55388
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11823
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74203
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40056
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12745
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91375
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80498
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.90441
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.49312
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.6246
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.281585
ˆ(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.592324
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.928652
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.283579
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.66514
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08097
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53584
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98782
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46832
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99042
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52504
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08668
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70315
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36232
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08516
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.87482
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76151
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82768
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.38191
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.02224
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.253488
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.561929
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.895715
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.251749
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.630507
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04315
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49439
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95772
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43541
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95457
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49668
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05561
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66904
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3308
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04504
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83672
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71895
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.75185
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.27202
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.69259
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.225517
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.531683
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.862931
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.220104
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.596087
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00558
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45323
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92789
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40285
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91918
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46879
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02509
ë(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63551
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30037
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01145
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79943
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67735
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.67987
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.5828
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.00112
(422.33, 8.83, 364.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.197627
