¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
“ (432.55, 15.14, 247.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.650189
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.75053
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.33657
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.01271
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.79377
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.68479
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.72373
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.91409
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.29347
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.93429
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.21679
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.76834
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.294574
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.457471
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.633344
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.823579
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.028043
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.248353
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.48124
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.728394
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.996231
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.289175
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.610683
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.960089
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.34514
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.77143
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.243959
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.765756
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.35322
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.03065
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.81358
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.70776
ß(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.75066
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.9443
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.3285
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.97678
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.27278
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.83172
(433.28, 15.13, 248.29) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 24.29379
(433.28, 15.13, 248.29) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 24.26538
(433.28, 15.13, 248.29) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 24.24066
(433.28, 15.13, 248.29) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 24.2196
(433.28, 15.13, 248.29) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 24.20218
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.29987
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.463122
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.639467
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.830149
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.035109
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.255973
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.48842
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.736159
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.004653
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.298369
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.620735
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.970936
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.357094
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.784592
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.258608
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.781383
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.3702
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.04906
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.83391
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.73132
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.7783
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.97536
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.36464
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.02065
(433.28, 15.13, 248.29) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 19.02221
(433.28, 15.13, 248.29) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 19.01533
(433.28, 15.13, 248.29) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 19.01129
(433.28, 15.13, 248.29) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 19.01008
(433.28, 15.13, 248.29) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 24.28762
(433.28, 15.13, 248.29) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 24.26653
(433.28, 15.13, 248.29) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 24.24908
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.305253
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.468868
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.645677
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.836813
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.042279
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.263707
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.495752
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.744086
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.013254
ã(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.307749
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.630946
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.982016
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.3693
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.798041
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.27357
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.797413
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38752
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.06793
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.85473
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.75548
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.80665
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.00725
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.40191
(433.28, 15.13, 248.29) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 18.41771
(433.28, 15.13, 248.29) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 18.40815
(433.28, 15.13, 248.29) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 18.40134
(433.28, 15.13, 248.29) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 18.39729
(433.28, 15.13, 248.29) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 18.48012
(433.28, 15.13, 248.29) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 24.28184
(433.28, 15.13, 248.29) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 24.26076
(433.28, 15.13, 248.29) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 24.24332
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.310725
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.474709
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.651977
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.843575
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.049553
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.271553
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.503232
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.752178
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.022033
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.317315
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.641259
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.993329
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.38176
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.811775
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.28885
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.813844
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.40517
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.08727
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.87607
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.78023
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.8357
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.0411
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.44031
(433.28, 15.13, 248.29) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 17.85027
(433.28, 15.13, 248.29) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 17.83506
(433.28, 15.13, 248.29) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 17.82833
(433.28, 15.13, 248.29) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 17.82427
(433.28, 15.13, 248.29) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 19.11195
(433.28, 15.13, 248.29) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 24.27969
Ï(433.28, 15.13, 248.29) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 24.25861
(433.28, 15.13, 248.29) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 24.24118
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.316288
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.480645
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.658368
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.850434
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.056932
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.279514
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.510864
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.760435
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.030992
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.327066
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.651781
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.004877
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.394476
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.825802
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.304453
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.830685
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.42317
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.10708
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.89793
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.80559
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.86548
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.07645
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.47985
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.31776
(433.28, 15.13, 248.29) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 19.29191
(433.28, 15.13, 248.29) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 19.26018
(433.28, 15.13, 248.29) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 19.23141
(433.28, 15.13, 248.29) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 19.20559
(433.28, 15.13, 248.29) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 24.28117
(433.28, 15.13, 248.29) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 24.26009
(433.28, 15.13, 248.29) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 24.24266
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.321937
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.486675
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.664845
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.857388
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.064415
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.287181
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.518644
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.768853
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.040127
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.337
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.662515
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.016658
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.407444
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.84011
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.320372
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.84793
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.44151
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.12735
í(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.92029
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.83154
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.89596
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.11274
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.57315
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.37041
(433.28, 15.13, 248.29) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 19.39012
(433.28, 15.13, 248.29) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 19.35812
(433.28, 15.13, 248.29) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 19.32911
(433.28, 15.13, 248.29) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 19.30305
(433.28, 15.13, 248.29) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 19.82476
(433.28, 15.13, 248.29) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 24.26518
(433.28, 15.13, 248.29) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 24.24775
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.327673
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.492801
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.671413
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.864438
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.072003
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.294534
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.526578
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.777435
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.049441
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.347122
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.67346
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.028673
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.420667
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.85471
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.336611
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.865583
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.46019
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.1481
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.94317
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.85811
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.92718
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.15
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.61771
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.42458
(433.28, 15.13, 248.29) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 19.49227
(433.28, 15.13, 248.29) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 19.45999
(433.28, 15.13, 248.29) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 19.43072
(433.28, 15.13, 248.29) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 19.40442
(433.28, 15.13, 248.29) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 20.16295
(433.28, 15.13, 248.29) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 24.2739
(433.28, 15.13, 248.29) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 24.25645
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.333498
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.499019
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.678067
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.871582
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.07969
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.302024
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.53466
ã(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.78618
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.058933
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.357428
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.684618
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.040921
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.434143
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.869597
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.353171
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.883647
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.47922
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.16932
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.96657
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.88529
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.95912
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.18822
(433.28, 15.13, 248.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.6635
(433.28, 15.13, 248.29) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 19.42571
(433.28, 15.13, 248.29) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 19.41025
(433.28, 15.13, 248.29) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 19.3977
(433.28, 15.13, 248.29) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 19.38806
(433.28, 15.13, 248.29) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 19.38132
(433.28, 15.13, 248.29) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 20.51599
(433.28, 15.13, 248.29) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 24.28625
(433.28, 15.13, 248.29) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 24.26878
