¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ş(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.58673
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.76201
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.86902
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.98013
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.09538
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.21494
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.080765
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.314284
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.567434
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.838956
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.128436
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.444655
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.791435
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.187804
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.626379
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.097419
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.624387
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3008
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8104
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32843
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89076
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81613
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30546
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33546
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59977
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.90519
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.984
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.06624
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.15195
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.24124
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.33414
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.43073
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.53115
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.63547
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.74378
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.8562
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.97283
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.089728
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.323961
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.577926
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.8476
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.137852
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.454949
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.802777
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.200653
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.636138
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.108293
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.636593
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30415
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77204
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2862
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84611
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87204
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32171
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07205
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.2867
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.69861
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.77537
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.85544
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.93896
„(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.02592
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.11647
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.21067
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.30861
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.41035
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.51602
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.62569
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.7395
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.098607
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.333589
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.588407
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.856182
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.147223
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.465217
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.814029
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.21341
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.645806
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.119062
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.648711
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2697
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73431
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24469
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80229
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92739
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33769
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81746
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97233
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.50004
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.57498
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.65317
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.73475
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.81974
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.90826
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.00034
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.09611
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.1956
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.29895
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.40627
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.51762
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.107432
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.34314
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.596712
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.864707
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.156521
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.475404
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.825248
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.22602
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.655389
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.129785
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.660715
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23583
…(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69721
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20387
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75925
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98221
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35088
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.50873
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.30878
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.27151
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.36072
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.45351
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.54001
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.62299
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.7094
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.7993
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.89285
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.99007
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.09106
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.19596
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.30476
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.116205
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.352676
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.604509
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.873206
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.165781
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.485537
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.836416
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.237578
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.664888
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.140373
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.672608
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20251
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66072
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16377
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71706
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08457
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31876
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36919
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69589
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67887
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.1354
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.2255
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.31913
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41642
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.51743
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.6053
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.69669
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.79172
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.89046
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.99301
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.09947
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.124928
†(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.362111
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.612268
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.881624
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.174998
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.495627
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.847498
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.246037
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.674274
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.150869
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.684399
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16971
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62488
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12624
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80477
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26154
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28656
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23398
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46016
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03841
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.91815
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00571
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.09674
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.19135
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.28961
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.39158
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.4974
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.60028
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.6969
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.79722
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.90138
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.133574
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.371225
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.619995
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.890021
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.184129
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.505644
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.858503
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.254436
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.683611
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.161267
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.696084
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14035
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59636
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09707
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94725
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3316
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25426
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10293
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32497
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55599
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3979
ƒ(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.79384
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88238
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97443
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.07003
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.1693
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.27233
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.37922
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.49005
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.60496
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.71023
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.142178
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.378328
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.627659
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.898365
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.193224
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.515618
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.869493
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.262752
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.692809
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.171571
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.70472
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11658
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57031
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06841
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09205
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32277
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22186
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97594
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19405
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42088
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77959
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.5895
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67571
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76531
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8584
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.95512
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05548
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.1596
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.26759
(334.95, 7.14, 313.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.37961
