¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ó(334.62, 7.47, 359.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.60957
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.27495
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.80393
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.75744
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.31322
(334.39, 7.49, 360.33) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.38804
(334.39, 7.49, 360.33) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.36565
(334.39, 7.49, 360.33) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.34647
(334.39, 7.49, 360.33) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.33052
(334.39, 7.49, 360.33) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.31777
(334.39, 7.49, 360.33) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.30821
(334.39, 7.49, 360.33) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.30183
(334.39, 7.49, 360.33) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.29865
(334.39, 7.49, 360.33) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.29864
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.824671
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.02492
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.242021
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.493337
±(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.76679
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.06539
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.381488
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.717606
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.102158
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.528383
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.979609
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.44958
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.971684
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.56621
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.2374
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.0185
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.92607
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.01328
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.35749
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.80617
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.75624
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.30993
(334.39, 7.49, 360.33) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.37553
(334.39, 7.49, 360.33) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.35315
(334.39, 7.49, 360.33) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.33399
(334.39, 7.49, 360.33) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.31805
(334.39, 7.49, 360.33) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.30531
(334.39, 7.49, 360.33) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.29575
(334.39, 7.49, 360.33) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.28939
(334.39, 7.49, 360.33) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.2862
(334.39, 7.49, 360.33) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.28619
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.824501
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.024735
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.242148
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.493474
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.766941
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.065554
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.382939
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.719473
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.104221
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.530675
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.984461
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.454895
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.977618
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.57199
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.24369
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.02231
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.93049
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.01236
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.27623
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.80838
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.75269
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.307
(334.39, 7.49, 360.33) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.36623
(334.39, 7.49, 360.33) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.34385
Î(334.39, 7.49, 360.33) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.32471
(334.39, 7.49, 360.33) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.30877
(334.39, 7.49, 360.33) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.29604
(334.39, 7.49, 360.33) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.28649
(334.39, 7.49, 360.33) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.28013
(334.39, 7.49, 360.33) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.27694
(334.39, 7.49, 360.33) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.27694
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.824339
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.024562
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.242221
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.493554
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.767027
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.065649
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.384387
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.72129
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.106231
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.532909
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.989391
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.460306
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.98366
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.57765
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.25008
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.02618
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.93498
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.01336
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.28368
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.81057
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.74868
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.30443
(334.39, 7.49, 360.33) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.36012
(334.39, 7.49, 360.33) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.33776
(334.39, 7.49, 360.33) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.31861
(334.39, 7.49, 360.33) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.30268
(334.39, 7.49, 360.33) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.28995
(334.39, 7.49, 360.33) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.28041
(334.39, 7.49, 360.33) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.27405
(334.39, 7.49, 360.33) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.27087
(334.39, 7.49, 360.33) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.27086
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.824186
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.0244
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.24224
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.493575
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.76705
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.065673
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.385831
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.723057
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.108184
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.535081
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.994398
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.465813
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.989807
ß(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.58339
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.25659
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.03013
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.17067
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.01956
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.29133
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.81577
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.74466
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.30228
(334.39, 7.49, 360.33) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.35721
(334.39, 7.49, 360.33) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.33485
(334.39, 7.49, 360.33) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.31571
(334.39, 7.49, 360.33) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.29978
(334.39, 7.49, 360.33) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.28705
(334.39, 7.49, 360.33) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.27751
(334.39, 7.49, 360.33) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.27115
(334.39, 7.49, 360.33) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.26797
(334.39, 7.49, 360.33) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.26796
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.824045
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.024246
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.242206
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.493538
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.76701
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.06563
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.387273
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.724774
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.110082
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.537189
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.999482
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.471413
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.996063
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.58922
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.2632
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.03415
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.92932
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.02577
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.29918
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.8227
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.74063
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.30042
(334.39, 7.49, 360.33) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.35749
(334.39, 7.49, 360.33) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.33512
(334.39, 7.49, 360.33) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.31598
(334.39, 7.49, 360.33) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.30005
(334.39, 7.49, 360.33) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.28732
(334.39, 7.49, 360.33) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.27779
(334.39, 7.49, 360.33) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.27143
(334.39, 7.49, 360.33) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.26824
(334.39, 7.49, 360.33) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.26824
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.823911
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.024103
ª(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.242118
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.493443
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.766904
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.065516
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.388712
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.72644
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.111926
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.539239
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.004641
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.477107
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00242
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.59515
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.26992
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.1553
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.93769
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.03199
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.30719
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.82983
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.73659
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.29895
(334.39, 7.49, 360.33) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.36096
(334.39, 7.49, 360.33) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.33859
(334.39, 7.49, 360.33) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.31944
(334.39, 7.49, 360.33) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.30351
(334.39, 7.49, 360.33) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.29078
(334.39, 7.49, 360.33) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.28124
(334.39, 7.49, 360.33) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.27488
(334.39, 7.49, 360.33) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.2717
(334.39, 7.49, 360.33) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.27169
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.823787
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.023971
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.241976
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.493289
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.766737
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.065332
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.390147
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.728056
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.113711
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.541225
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.009877
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.482894
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00889
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.60117
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.27675
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.04197
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.94616
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.03822
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.31537
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.83716
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.73255
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.29789
Ş(334.39, 7.49, 360.33) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.36762
(334.39, 7.49, 360.33) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.34525
(334.39, 7.49, 360.33) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.32609
(334.39, 7.49, 360.33) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.31016
(334.39, 7.49, 360.33) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.29742
(334.39, 7.49, 360.33) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.28787
(334.39, 7.49, 360.33) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.28151
(334.39, 7.49, 360.33) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.27833
(334.39, 7.49, 360.33) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.27832
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.823673
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.023847
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.241781
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.493076
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.766506
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.065079
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.391576
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.729621
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.115441
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.543149
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.015187
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.488775
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01545
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.60728
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.30169
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.04942
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.95473
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.04446
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.32328
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.8447
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.7285
(334.39, 7.49, 360.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.29713
(334.39, 7.49, 360.33) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.37748
(334.39, 7.49, 360.33) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.35509
(334.39, 7.49, 360.33) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.33593
(334.39, 7.49, 360.33) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.31999
(334.39, 7.49, 360.33) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.30725
(334.39, 7.49, 360.33) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.29769
(334.39, 7.49, 360.33) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.29132
