¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ˆ(385.91, 13.84, 254.52) (417.67, 7.69, 236.60) (2.02, 1.40, 1.75) Tools 20.85847
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.628936
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.068745
Å(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.55672
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.26648
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41063
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14952
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01476
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04766
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26114
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.72105
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.6164
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.83348
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.91881
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.847367
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.038432
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.245272
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.465679
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.702486
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.960504
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.238755
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.541353
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.871553
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.233294
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.631207
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.071771
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.560088
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.10625
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.71955
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.41366
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.20924
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.2241
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.53335
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73536
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.62984
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.88014
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.94843
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.847869
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.038971
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.24659
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.466618
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.703499
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.962033
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.240414
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.543155
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.873522
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.235449
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.633584
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.074914
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.563589
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.111
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.72545
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.42089
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.21884
œ(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.16422
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.30109
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.65744
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.37292
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.50705
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.32359
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.848419
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.03956
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.247736
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.467619
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.704579
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.963627
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.242146
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.545034
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.875578
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.2377
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.636066
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.078175
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.56722
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.1159
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.73152
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.42831
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.22865
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.17699
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.31437
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.67312
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.39382
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.52718
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.35884
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.849015
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.040198
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.248721
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.468677
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.70572
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.96529
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.243951
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.54699
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.877721
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.240043
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.638654
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.081554
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.570982
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.12095
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.73776
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.43593
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.23866
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.18993
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.32784
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.68904
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.41444
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.54766
 (386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.39437
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.849657
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.040886
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.24976
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.469794
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.706926
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.967019
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.245826
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.549026
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.879951
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.242484
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.641344
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.08505
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.574875
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.12615
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.74417
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.44373
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.24886
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.20303
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.3415
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.70518
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.43134
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.57028
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.43017
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.850345
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.041622
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.250854
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.470972
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.708197
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.968814
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.247778
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.551145
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.882267
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.245019
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.644142
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.088663
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.579027
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.13149
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.75075
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.45174
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.25926
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.2163
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.35535
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.72154
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.44849
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.59733
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.46625
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.851077
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.042406
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.252004
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.472209
 (386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.70953
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.970676
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.249799
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.553339
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.884669
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.247649
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.647042
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.092392
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.58413
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.13699
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.75749
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.45993
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.26986
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.22972
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.36939
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.73813
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.4659
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.62453
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.50259
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.851854
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.043478
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.253207
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.473505
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.710929
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.972607
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.251893
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.555618
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.887158
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.250378
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.650048
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.096241
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.589311
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.14263
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.76441
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.46832
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.28066
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.24332
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.38362
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.75495
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.48357
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.65189
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.53919
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.85268
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.044893
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.254467
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.474859
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.712745
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.974602
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.254059
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.557971
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.889731
 (386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.253199
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.653159
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.100204
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.594565
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.14842
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.77149
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.4769
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.29166
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.25707
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.39803
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.77199
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.50149
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.67939
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.57606
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.853549
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.046333
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.255779
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.476272
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.714813
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.976664
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.256296
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.560403
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.892393
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.256112
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.656373
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.104282
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.599894
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.15435
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.77874
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.48567
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.30285
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.27097
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.41248
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.78925
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.51966
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.70705
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.61318
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.854463
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.0478
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.257146
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.477743
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.716918
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.978789
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.258604
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.562914
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.895138
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.259121
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.65969
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.108477
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.605296
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.16044
 (386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.78615
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.49463
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.31424
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.28504
