¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
™(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.639215
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.87788
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.278897
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.356662
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.425379
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.478751
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.53408
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.591521
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.651112
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.712991
º(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.777245
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.844033
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.913468
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.985641
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.06077
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.138935
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.229552
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.325039
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.42492
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.529442
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.638912
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.746574
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.831269
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.919425
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.011206
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.106782
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.206428
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.310326
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.418707
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.531868
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.650147
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.773771
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.903164
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.273209
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.350751
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.429773
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.483243
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.538725
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.596275
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.656039
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.718056
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.782504
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.849432
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.91901
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.991408
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.066698
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.146814
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.238518
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.334336
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.434577
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.539471
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.649391
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.764599
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.850107
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.938872
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.031265
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.127503
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.227825
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.332457
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.441637
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.555634
»(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.674745
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.799322
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.929692
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.267799
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.345113
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.425974
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.488182
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.543818
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.601503
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.661442
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.723598
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.788215
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.855339
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.925135
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.997697
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.073217
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.156012
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.248041
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.344241
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.444886
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.550226
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.660547
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.776292
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.869789
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.959168
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.052236
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.149178
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.250247
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.35565
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.465631
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.580503
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.700562
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.826089
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.957483
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.262693
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.339803
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.420406
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.493568
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.549335
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.607184
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.667253
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.72965
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.794437
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.861733
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.931727
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.004512
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.080258
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.165784
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.258161
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.354788
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.455843
»(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.561616
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.672441
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.788656
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.890379
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.980424
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.074179
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.171853
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.273684
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.379923
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.490764
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.606534
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.727529
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.854075
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.016933
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.257854
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.334761
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.415145
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.499287
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.555284
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.613356
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.673565
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.736123
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.801127
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.868661
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.938879
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.011896
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.087868
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.176088
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.268919
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.365943
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.467455
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.573699
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.685017
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.801796
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.911881
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.002604
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.097103
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.195552
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.29819
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.40523
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.517004
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.633755
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.755724
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.883395
(383.82, 14.54, 305.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.082983
(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.416996
(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.754476
(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.125368
(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.525603
(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.962692
(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.460839
š(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03076
(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64423
(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.81785
(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.42705
(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.410542
(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.747366
(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.117521
(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.521458
(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.958088
(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.454916
(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0241
(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65602
(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.76269
(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.37753
(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.40381
(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.739962
(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.109372
(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.516959
(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.953132
(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.44853
(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01687
(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65964
(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.71313
(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.32675
(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.396789
(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.732284
(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.100885
(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.507731
(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.947793
(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.441645
(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0091
(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65085
(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.66793
(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.26618
(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.389531
(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.724277
(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.092087
(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.497993
(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.942065
(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.434284
(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00082
(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64144
(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.61022
(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.2018
(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.381951
(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.715983
(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.082961
(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.487874
(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.936038
(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.426473
(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.992018
°(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63141
(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.54789
(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.13821
(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.374147
(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.707432
(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.073511
(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.477417
(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.925285
(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.418172
(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.982677
(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61029
(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27982
(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.07108
(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.366099
(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.698558
(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.063752
(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.466618
(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.913265
(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.409459
(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.963192
(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58145
(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26646
(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.98706
(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.357756
(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.689435
(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.053657
(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.455472
(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.900887
(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.391577
(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.937387
(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55226
(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24996
(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76544
(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.349181
(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.679998
(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.043292
(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.444015
(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.893415
(384.29, 14.50, 305.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.387622
