¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¨(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.58634
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45268
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.10215
Ô(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.740558
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.870599
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.008743
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.155746
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.312454
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.479832
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.658971
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.851121
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.453768
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.67662
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.916492
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.175386
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.446512
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.736581
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.051371
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.382164
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.70525
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.055653
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.436882
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.853169
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30949
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81186
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37984
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01784
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73359
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54221
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24199
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.49165
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.20219
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.723475
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.852489
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.989514
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.135292
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.290656
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.456557
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.634065
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.824411
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.025109
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.639496
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.876538
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.132261
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.405661
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.692328
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.003377
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.324142
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.64253
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.987683
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.362978
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.772515
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22112
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71458
Ê(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27288
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89851
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5996
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39066
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05738
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.57675
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.3059
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.706646
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.834652
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.970579
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.115155
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.269203
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.433655
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.609567
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.798145
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.995709
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.603053
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.837363
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.089974
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.36317
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.649084
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.956439
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.267479
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.58137
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.921429
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.290992
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.69397
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13515
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61997
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16902
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78272
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46976
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24401
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87871
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.6634
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.36597
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.98935
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.690066
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.817085
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.951934
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.095332
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.24809
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.411123
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.585472
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.772319
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.966856
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.167258
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.798929
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.048552
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.318382
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.606682
Ô(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.910492
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.212173
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.521695
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.856816
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.220808
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.617517
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05147
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52808
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06807
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67037
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34388
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09834
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69061
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.62988
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.32527
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.673738
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.799786
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.933578
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.075821
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.227315
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.388958
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.561775
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.747609
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.938542
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.136925
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.76122
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.007954
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.274499
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.563278
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.865561
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.158202
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.463485
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.793841
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.152485
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.543085
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.97007
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43923
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96486
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55114
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20564
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94082
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49981
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59861
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.31124
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.657657
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.782753
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.915508
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.05662
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.206874
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.367156
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.538473
Ô(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.723331
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.910762
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.107172
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.318057
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.968163
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.231504
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.516688
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.82158
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.105522
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.406693
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.732481
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.087233
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.473467
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.895572
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35865
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85552
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42982
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07015
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78849
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31534
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52901
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.38781
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.64182
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.765985
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.897723
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.037726
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.186765
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.345713
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.515563
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.699462
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.883507
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.077991
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.286742
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.511348
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.18938
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.471112
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.777793
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.055861
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.354282
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.677022
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.027053
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.40801
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.824069
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27865
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75252
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31217
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93892
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6412
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1369
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28153
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.46754
º(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.62623
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.749478
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.880221
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.019136
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.166986
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.324628
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.493447
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.675997
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.856772
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.049377
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.256044
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.478333
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.150064
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.429763
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.728978
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.009398
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.304234
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.622935
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.968444
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.344281
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.754473
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20093
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6674
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19809
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81183
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4987
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96026
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04314
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.55047
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.610883
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.733234
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.862998
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.000849
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.147532
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.303895
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.47191
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.652314
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.830548
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.021319
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.225955
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.445985
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.683172
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.389794
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.681224
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.961388
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.255438
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.57021
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.911343
(355.65, 9.48, 317.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.282194
