°# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ˆ(330.49, 7.53, 366.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34756
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81406
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.4232
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.4027
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.38441
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.36831
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.35438
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.34261
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.33301
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.32555
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.32024
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.31707
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.31603
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.561489
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.746763
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.944886
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.158132
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.388877
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.638129
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.908338
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.20942
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.532285
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.889548
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.282993
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.715123
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.194611
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.730551
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.34269
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.03374
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.82003
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.72277
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70667
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79861
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.42934
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.40884
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.39054
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.37442
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.36049
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.34872
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.33911
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.33165
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.32633
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.32316
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.32212
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.558893
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.74404
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.941961
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.154958
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.385397
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.634408
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.904294
‚(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.20416
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.5271
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.882586
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.276189
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.70705
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.185982
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.720842
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.33077
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.01737
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.80207
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.70063
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67823
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78445
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.43765
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.41713
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.39882
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.3827
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.36875
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.35697
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.34735
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.33989
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.33457
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.33139
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.33035
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.556329
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.741358
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.939077
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.151853
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.381964
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.63074
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.900308
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.198938
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.521986
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.875672
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.269476
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.699071
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.177469
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.711267
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.31851
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.00024
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.78279
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.67879
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65015
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84042
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.44814
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.4276
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.40927
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.39313
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.37917
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.36739
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.35776
œ(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.35028
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.34496
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.34177
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.34073
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.553797
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.738665
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.936236
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.148791
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.378576
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.627127
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.896379
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.193757
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.516944
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.868801
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.262856
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.691181
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.169073
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.701826
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.30462
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.98654
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.76516
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5176
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62246
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91876
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.4608
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.44024
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.42189
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.40574
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.39176
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.37996
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.37032
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.36284
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.35751
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.35432
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.35327
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.551301
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.735987
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.933437
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.145775
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.375237
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.623567
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.892512
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.188619
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.511977
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.86275
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.256331
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.683551
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.1608
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.692518
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.29122
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.97351
á(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.74903
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49431
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59515
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89415
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.47565
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.45506
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.43669
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.42052
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.40653
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.39471
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.38506
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.37757
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.37222
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.36903
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.36798
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.548837
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.733346
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.930679
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.142805
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.371945
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.620062
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.888703
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.183521
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.507082
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.857372
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.2499
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.676416
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.152642
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.683346
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.28086
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.96067
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52975
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47132
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56822
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8622
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.49269
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.47209
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.45369
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.43749
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.42348
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.41165
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.40198
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.39448
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.38912
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.38592
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.38487
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.546407
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.730741
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.927966
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.139884
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.368702
‰(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.616611
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.884953
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.178463
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.502264
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.852076
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.243562
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.669389
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.144606
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.674311
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.27065
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.94802
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5102
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44864
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5417
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83068
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.51196
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.49132
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.47289
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.45667
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.44264
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.43078
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.4211
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.41358
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.40821
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.405
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.40394
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.544012
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.728172
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.925295
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.137007
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.365506
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.613215
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.881264
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.173452
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.497518
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.846862
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.237319
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.662466
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.13669
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.665367
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.2606
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67898
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4909
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42632
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51554
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79965
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.53345
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.51277
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.49432
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.47806
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.46401
‡(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.45213
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.44243
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.43489
(330.42, 7.51, 367.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.42951
