¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ö(423.63, 14.83, 246.57) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.735106
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.319926
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.542046
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.781381
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.039041
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.310923
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.60581
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.92673
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.277222
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.66148
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.086289
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.518619
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.489819
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.462599
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.436941
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.412823
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.390224
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.369128
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.349522
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.331386
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.091796
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.573481
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.92243
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.110128
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.316557
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.538406
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.777459
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.035753
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.307552
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.602162
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.922739
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.272848
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.656678
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.079294
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.065537
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.033898
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.003697
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.974909
ø(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.947508
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.921474
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.896784
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.87342
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.85136
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.830592
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.36571
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.82847
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.107011
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.313195
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.534806
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.773578
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.031553
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.30424
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.598575
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.918832
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.979565
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.963514
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.948712
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.935146
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.922808
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.911686
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.901774
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.893064
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.885546
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.879221
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.874079
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.870117
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.867333
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.164521
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.73587
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.10392
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.309891
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.531233
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.769732
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.027392
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.300993
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.595047
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.915005
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.017981
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.001893
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.987059
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.973468
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.96111
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.949974
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.940053
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.93134
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.923826
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.917508
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.912379
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.908437
ö(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.905679
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.969661
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.64463
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.100868
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.306605
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.527699
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.765908
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.023265
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.297837
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.591603
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.911244
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.057953
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.041826
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.026959
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.013342
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.000963
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.989814
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.979884
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.971168
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.963658
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.957348
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.952234
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.948313
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.945581
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.780903
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.55476
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.097829
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.303337
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.524202
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.762132
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.019172
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.294746
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.588243
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.907574
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.099513
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.083347
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.068449
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.054805
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.042405
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.03124
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.021303
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.012584
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.005078
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.998778
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.99368
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.989781
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.987078
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.598023
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.46619
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.094813
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.30011
ğ(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.520715
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.758402
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.015111
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.291693
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.584935
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.903981
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.142703
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.126498
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.111566
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.097894
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.085471
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.074293
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.064346
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.055624
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.048124
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.041834
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.036754
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.032877
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.030203
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.420806
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.37896
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.091844
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.296923
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.517276
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.75469
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.011106
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.288726
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.581734
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.900476
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.187558
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.17131
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.156343
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.142644
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.130201
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.119007
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.109054
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.10033
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.092832
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.086555
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.081492
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.077641
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.074999
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.249048
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.29303
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.088883
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.293747
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.513869
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.751006
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.007143
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.2846
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.578571
ñ(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.897042
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.234118
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.21783
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.202827
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.189099
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.176635
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.165426
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.155463
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.14674
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.139247
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.132983
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.127939
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.124113
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.121505
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.120107
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.20842
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.085967
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.29061
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.510492
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.74735
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.003205
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.280344
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.575483
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.893682
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.241077
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.266095
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.251059
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.237301
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.224815
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.213591
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.203621
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.194896
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.18741
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.181159
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.176137
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.172338
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.169765
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.16841
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.12514
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.083067
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.287507
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.507157
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.743772
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.999319
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.276113
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.572484
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.890414
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.23749
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.316157
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.30108
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.287294
ñ(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.274787
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.263549
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.253572
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.244845
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.237368
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.231131
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.226131
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.222362
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.219825
(420.81, 14.82, 246.56) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.218513
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.04311
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.080211
(420.81, 14.82, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.284423
