¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‡(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.644738
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.561327
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.64662
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.735853
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.829298
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.927295
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.0301
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.138065
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.251541
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.37102
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.496871
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.629601
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.769839
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.918086
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.075108
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.235402
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.381205
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.5522
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.733686
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.926585
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.131909
‚(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.350961
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.585004
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.835692
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.10477
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.527829
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.109363
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.77661
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.43455
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.26873
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.391715
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.477461
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.55892
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.644094
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.733209
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.826558
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.924413
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.027082
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.134916
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.248262
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.367541
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.493246
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.62581
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.765792
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.913852
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.05784
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.19618
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.328427
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.449564
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.625158
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.811641
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.009968
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.22134
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.446975
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.68836
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.947158
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.22523
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.744028
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.357826
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.58536
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.47469
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.387121
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.475448
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.556792
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.641881
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.730893
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.824169
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.921917
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.024449
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.132174
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.245407
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.364543
„(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.490056
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.622489
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.762296
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.891686
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.021515
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.15806
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.301722
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.418753
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.54121
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.701185
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.892913
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.097047
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.314742
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.547412
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.796551
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.063944
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.407923
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.97388
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.623063
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.82577
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.38274
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.473691
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.555012
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.639975
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.728968
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.822108
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.919738
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.022232
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.129825
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.242928
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.361958
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.487336
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.619616
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.735954
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.857937
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.986176
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.121062
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.263128
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.392005
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.513374
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.640483
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.780481
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.977774
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.188026
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.412421
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.65251
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.90987
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.186437
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.621377
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.218849
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.906907
…(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.378613
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.470437
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.553495
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.63841
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.7273
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.820391
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.917981
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.020361
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.127859
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.240893
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.359802
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.480136
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.589693
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.704569
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.825157
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.951854
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.085114
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.225426
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.366214
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.486579
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.612569
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.744586
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.883007
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.066438
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.283139
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.514674
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.762627
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.028797
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.315106
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.848532
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.480595
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.374729
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.466344
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.552285
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.637156
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.725994
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.818999
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.916545
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.018865
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.126304
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.239252
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.348733
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.452131
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.56049
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.674073
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.79329
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.918542
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.050242
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.188843
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.334953
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.460766
…(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.585693
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.716589
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.853833
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.99789
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.15914
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.382727
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.621817
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.878155
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.153636
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.50808
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.090893
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.371027
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.462489
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.551392
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.636242
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.725014
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.81802
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.915475
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.017735
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.125141
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.224839
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.322638
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.424938
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.532114
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.64446
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.762354
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.886179
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.016376
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.153363
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.297697
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.435914
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.559855
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.689706
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.825819
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.968612
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.118622
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.276362
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.487012
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.734217
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.999469
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.284913
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.733334
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.367593
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.458902
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.550777
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.635612
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.724381
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.817346
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.914774
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.017006
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.107908
†(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.200469
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.297223
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.398516
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.504554
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.615734
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.732314
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.854779
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.983475
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.118913
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.261548
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.412021
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.535021
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.663838
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.79886
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.940525
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.089281
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.245703
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.410266
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.596435
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.852203
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.127024
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.423075
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.364391
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.455523
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.550488
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.635295
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.724073
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.816996
