¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
±(335.71, 7.29, 321.32) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 15.17189
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.78979
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.35852
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.87488
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.39011
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.93274
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.436471
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.521196
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.609171
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.896467
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.620576
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.475342
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.215386
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.809707
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28467
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78939
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2292
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66948
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14756
(335.74, 7.35, 321.59) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 13.59262
”(335.74, 7.35, 321.59) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 13.33404
(335.74, 7.35, 321.59) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 15.96406
(335.74, 7.35, 321.59) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 16.67572
(335.74, 7.35, 321.59) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 17.63196
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.20908
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.74424
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.31046
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.82233
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.3351
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.00926
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.364685
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.447182
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.532862
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.621805
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.173143
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.959137
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.465644
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.357964
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28362
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77993
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18324
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61975
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09353
(335.74, 7.35, 321.59) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 14.43614
(335.74, 7.35, 321.59) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 14.40587
(335.74, 7.35, 321.59) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 13.28179
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.79715
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.6639
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.16829
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.70125
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.26515
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.77281
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.35893
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.09555
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.29498
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.375369
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.458814
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.545446
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.774016
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.469057
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.190179
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.45551
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.491589
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7381
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13814
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5709
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04051
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00436
(335.74, 7.35, 321.59) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 15.36164
(335.74, 7.35, 321.59) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 14.8431
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.8603
’(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.56735
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.12993
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.66086
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.22258
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.74867
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.44331
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.18544
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.227319
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.305658
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.386977
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.471362
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.559061
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.03445
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.786344
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.180094
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.445107
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.616109
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05532
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52298
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9885
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13411
(335.74, 7.35, 321.59) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 16.45585
(335.74, 7.35, 321.59) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 16.42429
(335.74, 7.35, 321.59) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 13.87038
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.31329
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.87749
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.49661
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.15699
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.83126
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.53111
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.161542
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.237942
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.317251
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.399527
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.484994
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.64651
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.312262
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.922445
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.169908
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.434611
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.731318
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33689
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91596
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49244
(335.74, 7.35, 321.59) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 17.40121
(335.74, 7.35, 321.59) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 13.19649
(335.74, 7.35, 321.59) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 13.9583
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.11676
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.59952
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.20162
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.84329
–(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.7326
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.56372
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.097694
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.172259
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.249587
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.32984
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.413127
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.499639
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.891387
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.609296
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.912403
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.159644
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.424106
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.837176
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63379
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24552
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.11437
(335.74, 7.35, 321.59) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 13.31608
(335.74, 7.35, 321.59) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 14.32688
(335.74, 7.35, 321.59) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 15.59026
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.33095
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.91675
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.54428
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.53908
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.35564
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.035646
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.108405
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.183856
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.262133
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.343408
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.427787
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.515383
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.151915
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.671048
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.902431
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.149473
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.41377
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3649
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94727
(335.74, 7.35, 321.59) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 13.51961
(335.74, 7.35, 321.59) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 14.06037
(335.74, 7.35, 321.59) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 14.71541
(335.74, 7.35, 321.59) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 16.05228
(335.74, 7.35, 321.59) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 18.93713
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.64162
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.29481
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.35123
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.15375
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.975363
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.046418
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.120043
š(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.196463
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.275748
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.358071
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.443536
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.745386
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.429784
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.661368
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.892641
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.13953
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.403682
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66355
(335.74, 7.35, 321.59) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 14.32679
(335.74, 7.35, 321.59) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 14.89382
(335.74, 7.35, 321.59) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 15.55725
(335.74, 7.35, 321.59) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 16.54239
(335.74, 7.35, 321.59) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 18.25524
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.37581
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.05277
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.16888
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.95793
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.91678
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.986152
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.058059
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.132691
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.210096
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.290443
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.373841
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.46045
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.989666
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.434981
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.651895
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.883106
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.129913
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.450735
(335.74, 7.35, 321.59) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 15.93103
(335.74, 7.35, 321.59) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 15.90226
(335.74, 7.35, 321.59) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 16.58736
(335.74, 7.35, 321.59) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 17.41953
(335.74, 7.35, 321.59) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 18.89256
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.12418
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.81783
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.94205
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.80649
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.859805
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.927598
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.99789
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.070757
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.146363
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.224811
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.306239
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.390764
†(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.597865
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.222026
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.425926
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.642793
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.873957
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.120761
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.501554
(335.74, 7.35, 321.59) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 17.91116
(335.74, 7.35, 321.59) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 17.88223
(335.74, 7.35, 321.59) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 18.72512
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.57327
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.94225
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.58974
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.68853
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.8026
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.804461
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.870724
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.93942
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.010623
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.084474
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.161105
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.24065
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.32319
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.408957
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.826857
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.213336
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.417211
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.634138
(335.74, 7.35, 321.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.865317
