¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¯(326.12, 7.59, 366.80) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.95021
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.838412
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.098588
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.38048
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.686896
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.0211
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.387024
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.789288
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.233499
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.726585
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27689
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89493
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5939
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39069
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30722
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33001
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48798
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.788
(326.01, 7.57, 366.74) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.80674
(326.01, 7.57, 366.74) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.78438
(326.01, 7.57, 366.74) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.76471
(326.01, 7.57, 366.74) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.74774
(326.01, 7.57, 366.74) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.73344
(326.01, 7.57, 366.74) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.72181
(326.01, 7.57, 366.74) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.71284
(326.01, 7.57, 366.74) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.70652
(326.01, 7.57, 366.74) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.70284
(326.01, 7.57, 366.74) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.7018
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.969158
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.162913
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.370678
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.593949
©(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.834504
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.094371
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.375912
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.681924
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.015667
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.381091
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.782713
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.226254
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.718507
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26786
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88476
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58236
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37746
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2919
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28514
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4409
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.72231
(326.01, 7.57, 366.74) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.89259
(326.01, 7.57, 366.74) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.8701
(326.01, 7.57, 366.74) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.85033
(326.01, 7.57, 366.74) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.83326
(326.01, 7.57, 366.74) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.81888
(326.01, 7.57, 366.74) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.80717
(326.01, 7.57, 366.74) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.79813
(326.01, 7.57, 366.74) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.79176
(326.01, 7.57, 366.74) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.78805
(326.01, 7.57, 366.74) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.78699
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.966295
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.159856
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.367373
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.590405
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.830695
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.09022
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.371442
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.677032
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.010336
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.375201
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.776252
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.21912
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.710577
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25898
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87475
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57098
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36448
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26896
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24099
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38923
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.66986
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.95958
(326.01, 7.57, 366.74) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.95935
(326.01, 7.57, 366.74) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.93947
·(326.01, 7.57, 366.74) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.92229
(326.01, 7.57, 366.74) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.90781
(326.01, 7.57, 366.74) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.89604
(326.01, 7.57, 366.74) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.88694
(326.01, 7.57, 366.74) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.88052
(326.01, 7.57, 366.74) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.87677
(326.01, 7.57, 366.74) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.87569
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.963473
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.156826
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.364168
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.586933
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.826939
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.086164
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.367043
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.672245
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.005111
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.369472
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.769974
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.212124
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.702788
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25029
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86496
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5599
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35177
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24633
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20073
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33844
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61844
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.94223
(326.01, 7.57, 366.74) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.05222
(326.01, 7.57, 366.74) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.03221
(326.01, 7.57, 366.74) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.01492
(326.01, 7.57, 366.74) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.00035
(326.01, 7.57, 366.74) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.9885
(326.01, 7.57, 366.74) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.97933
(326.01, 7.57, 366.74) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.97286
(326.01, 7.57, 366.74) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.96908
(326.01, 7.57, 366.74) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.96797
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.960702
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.15388
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.360983
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.583513
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.823246
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.082202
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.362728
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.667562
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.999973
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.363884
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.763794
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.205297
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.695174
¼(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24174
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85534
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54902
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33663
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22402
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18497
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28848
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56805
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.9265
(326.01, 7.57, 366.74) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.14877
(326.01, 7.57, 366.74) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.12863
(326.01, 7.57, 366.74) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.11123
(326.01, 7.57, 366.74) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.09657
(326.01, 7.57, 366.74) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.08463
(326.01, 7.57, 366.74) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.0754
(326.01, 7.57, 366.74) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.06887
(326.01, 7.57, 366.74) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.06505
(326.01, 7.57, 366.74) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.06392
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.957981
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.150999
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.357872
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.580178
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.819635
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.078319
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.35851
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.662966
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.994975
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.358348
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.757725
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.198568
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.687717
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23342
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84596
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53836
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31763
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20218
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16983
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23932
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51868
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.91238
(326.01, 7.57, 366.74) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.2491
(326.01, 7.57, 366.74) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.22883
(326.01, 7.57, 366.74) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.21132
(326.01, 7.57, 366.74) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.19656
(326.01, 7.57, 366.74) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.18453
(326.01, 7.57, 366.74) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.17522
(326.01, 7.57, 366.74) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.16864
(326.01, 7.57, 366.74) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.16477
(326.01, 7.57, 366.74) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.16362
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.955359
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.148147
ª(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.35482
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.57692
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.816113
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.074474
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.354345
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.658459
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.990063
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.352951
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.751762
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.192014
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.680417
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22525
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83678
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52794
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29893
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18066
(326.01, 7.57, 366.74) (340.68, 1.09, 391.59) (0.81, 2.16, 0.81) Human 12.63394
(326.01, 7.57, 366.74) (340.68, 1.09, 391.59) (0.81, 2.16, 0.81) Human 12.53633
(326.01, 7.57, 366.74) (340.68, 1.09, 391.59) (0.81, 2.16, 0.81) Human 12.51265
(326.01, 7.57, 366.74) (340.68, 1.09, 391.59) (0.81, 2.16, 0.81) Human 12.49088
(326.01, 7.57, 366.74) (340.68, 1.09, 391.59) (0.81, 2.16, 0.81) Human 12.47112
(326.01, 7.57, 366.74) (340.68, 1.09, 391.59) (0.81, 2.16, 0.81) Human 12.45332
(326.01, 7.57, 366.74) (340.68, 1.09, 391.59) (0.81, 2.16, 0.81) Human 12.43749
(326.01, 7.57, 366.74) (340.68, 1.09, 391.59) (0.81, 2.16, 0.81) Human 12.42365
(326.01, 7.57, 366.74) (340.68, 1.09, 391.59) (0.81, 2.16, 0.81) Human 12.41166
(326.01, 7.57, 366.74) (340.68, 1.09, 391.59) (0.81, 2.16, 0.81) Human 12.40163
(326.01, 7.57, 366.74) (340.68, 1.09, 391.59) (0.81, 2.16, 0.81) Human 12.39506
(326.01, 7.57, 366.74) (340.68, 1.09, 391.59) (0.81, 2.16, 0.81) Human 12.45934
(326.01, 7.57, 366.74) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.26717
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.952762
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.145373
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.351839
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.57369
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.812655
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.070744
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.350286
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.654064
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.98522
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.34768
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.745975
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.185579
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.673271
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21723
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82777
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51329
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28058
(326.01, 7.57, 366.74) (340.68, 1.09, 391.59) (0.81, 2.16, 0.81) Human 12.65435
(326.01, 7.57, 366.74) (340.68, 1.09, 391.59) (0.81, 2.16, 0.81) Human 12.45629
(326.01, 7.57, 366.74) (340.68, 1.09, 391.59) (0.81, 2.16, 0.81) Human 12.40461
(326.01, 7.57, 366.74) (340.68, 1.09, 391.59) (0.81, 2.16, 0.81) Human 12.38316
(326.01, 7.57, 366.74) (340.68, 1.09, 391.59) (0.81, 2.16, 0.81) Human 12.36359
¯(326.01, 7.57, 366.74) (340.68, 1.09, 391.59) (0.81, 2.16, 0.81) Human 12.34595
(326.01, 7.57, 366.74) (340.68, 1.09, 391.59) (0.81, 2.16, 0.81) Human 12.33023
(326.01, 7.57, 366.74) (340.68, 1.09, 391.59) (0.81, 2.16, 0.81) Human 12.31639
(326.01, 7.57, 366.74) (340.68, 1.09, 391.59) (0.81, 2.16, 0.81) Human 12.30445
(326.01, 7.57, 366.74) (340.68, 1.09, 391.59) (0.81, 2.16, 0.81) Human 12.29435
(326.01, 7.57, 366.74) (340.68, 1.09, 391.59) (0.81, 2.16, 0.81) Human 12.28614
(326.01, 7.57, 366.74) (340.68, 1.09, 391.59) (0.81, 2.16, 0.81) Human 12.28095
(326.01, 7.57, 366.74) (340.68, 1.09, 391.59) (0.81, 2.16, 0.81) Human 12.32119
(326.01, 7.57, 366.74) (340.68, 1.09, 391.59) (0.81, 2.16, 0.81) Human 12.46865
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.9502
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.142663
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.348929
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.570577
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.80926
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.067102
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.346331
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.649741
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.980526
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.342531
