¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
–(325.30, 7.54, 372.80) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 18.6366
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.399495
Ú(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.631258
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.881536
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.1525
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.446914
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.767756
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.118814
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.504359
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.929825
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.401525
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.927456
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51729
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18349
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94166
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81218
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82182
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.61601
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.34894
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.94303
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.90975
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.39663
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.64091
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.989153
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.18987
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.405523
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.637779
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.888582
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.160173
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.455209
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.776857
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.128755
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.51535
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.941927
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.415009
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.942474
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53422
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20269
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9636
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83749
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.54934
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.06352
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.388
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.9907
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.96922
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.47288
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.74219
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.994421
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.195521
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.411623
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.644353
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.89567
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.167879
É(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.463623
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.785974
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.13879
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.526375
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.954131
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.428557
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.95766
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55133
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22206
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98573
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.42045
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.9786
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.09642
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.42747
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.03889
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.02938
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.55009
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.84485
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.999724
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.201242
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.417756
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.650956
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.902834
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.175609
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.472029
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.795218
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.148876
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.5375
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.96645
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.442258
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.97296
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56857
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.20419
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.4117
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.0508
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.00673
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.12966
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.46735
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.08762
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.09026
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.62828
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.94892
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.00508
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.206962
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.423932
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.657653
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.910044
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.183477
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.48053
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.804506
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.159072
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.548723
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.978856
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.456059
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.797443
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.07605
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.52909
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.24839
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.07512
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.03511
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.16323
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.50764
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.13687
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.15182
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.70742
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.010447
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.212745
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.430163
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.664319
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.917289
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.191319
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.489095
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.813866
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.885541
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.185133
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.528433
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.887789
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.353498
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.914015
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.54767
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.26965
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.09966
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.06377
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.19712
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.54834
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.18665
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.2141
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.78754
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.626648
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.823462
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.0276
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.247538
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.485138
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.731155
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.010063
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.314225
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.647616
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.013721
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.418514
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.867321
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.368155
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.930522
ì(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.5664
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.29108
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.12442
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.09268
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.23133
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.58944
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.23696
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.27707
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.86864
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.629846
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.819739
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.023818
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.243695
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.481235
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.736475
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.015855
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.320552
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.656611
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.023627
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.430377
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.88052
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.382926
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.947161
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.58528
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.31269
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.14939
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.12186
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.26587
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.63096
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.2878
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.34076
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.95072
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.634982
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.825251
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.029748
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.250093
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.488157
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.741838
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.021693
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.32693
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.66567
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.033607
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.442323
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.893814
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.397808
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.963927
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.60431
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.33447
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.17457
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.15129
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.30072
ë(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.67288
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.33916
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.40514
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.03377
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.64015
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.830797
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.035716
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.25653
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.495121
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.747242
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.027577
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.333358
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.674793
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.043658
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.454356
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.907207
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.4128
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.980823
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.6235
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.35644
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.19996
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.18098
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.33589
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.7152
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.39104
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.47023
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.11782
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.645346
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.836375
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.041718
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.263006
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.502128
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.752687
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.033504
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.339833
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.683976
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.053776
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.466469
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.920691
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.427899
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.997843
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.64282
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.37858
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.22557
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.21093
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.37138
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.75792
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.44345
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.53602
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.20284
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.650574
ë(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.841988
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.047758
