¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
’ (418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.146949
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.143692
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.364655
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.597236
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.836942
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09051
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35901
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64387
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88063
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08505
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31728
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56501
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89129
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23839
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56153
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94518
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55935
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40831
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.6328
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.62464
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.61971
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.618
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.62484
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.62959
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.63758
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.6488
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.113252
Æ(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.332573
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.564214
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.8036
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05526
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32174
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60441
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83724
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02556
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25337
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49431
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74759
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04172
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39918
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71497
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30648
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95788
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.30665
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.53115
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.52612
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.5243
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.53099
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.5356
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.54343
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.55448
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.56877
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.083378
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.301112
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.531022
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.77092
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02077
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28527
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56579
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79508
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98182
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19109
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42915
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67937
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94261
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21984
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56307
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06351
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69026
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54885
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.4416
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.43648
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.43455
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.4411
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.44558
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.45326
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.46416
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.47826
À(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.05402
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.27024
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.498485
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.738934
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.986972
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24956
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52794
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75425
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93942
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13271
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36568
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6129
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87292
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14672
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43536
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82994
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43348
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09883
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.35593
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.35072
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.34869
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.35511
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.35946
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.367
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.37774
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.39169
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.025288
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.239944
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.466559
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.70601
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.953876
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21459
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49092
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71461
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89824
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30388
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54821
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80515
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07563
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36063
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73691
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19537
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82699
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.30254
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.26374
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.26162
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.26267
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.2669
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.27431
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.997074
¾(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.210287
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.435244
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.672997
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.921475
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18035
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45469
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67622
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85842
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04858
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24729
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48522
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73915
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0064
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.288
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64716
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11805
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60682
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24642
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.18554
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.18333
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.18429
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.23153
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.23789
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.969371
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.181144
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.40456
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.640609
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.889803
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14686
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41923
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63902
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8198
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00854
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20565
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42392
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67497
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93911
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21734
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55359
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0427
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52558
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04782
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.11103
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.10873
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.10959
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.942257
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.152605
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.374477
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.60885
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.856798
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11409
½(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38456
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60299
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78243
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96971
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16535
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36978
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61249
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8736
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14862
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46218
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96917
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44645
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9623
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9482
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.03775
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.03851
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.04242
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.915665
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.124601
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.345014
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.577781
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.823944
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08203
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35064
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56816
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74629
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9322
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12636
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32925
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55173
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80996
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08183
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37298
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87615
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36932
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87901
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83908
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.97033
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.971
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.97481
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.889562
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.097163
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.316117
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.547322
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.791785
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05064
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31754
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53447
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71136
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89594
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08868
Â(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29008
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50071
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74807
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01692
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30024
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78161
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29417
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79794
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7279
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.90641
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.90701
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.91073
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.865738
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.070323
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.287826
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.517485
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.760299
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01734
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28515
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50192
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67761
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86091
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05232
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25228
