¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¿(321.28, 7.25, 368.92) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 12.09824
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.24995
(320.56, 7.08, 369.11) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.24721
(320.56, 7.08, 369.11) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.22298
(320.56, 7.08, 369.11) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.2021
(320.56, 7.08, 369.11) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.18458
(320.56, 7.08, 369.11) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.17039
(320.56, 7.08, 369.11) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.15952
(320.56, 7.08, 369.11) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.15197
(320.56, 7.08, 369.11) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.14773
(320.56, 7.08, 369.11) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.14679
(320.56, 7.08, 369.11) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.14916
(320.56, 7.08, 369.11) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.15484
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.936912
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.187114
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.466563
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.769828
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.097132
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.458426
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.85889
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.292484
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34243
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88888
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49802
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1813
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95301
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83128
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8397
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00927
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.38184
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.01492
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.99016
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.25189
(320.56, 7.08, 369.11) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.28103
(320.56, 7.08, 369.11) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.25676
(320.56, 7.08, 369.11) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.23586
(320.56, 7.08, 369.11) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.21832
(320.56, 7.08, 369.11) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.20411
(320.56, 7.08, 369.11) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.19323
(320.56, 7.08, 369.11) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.18567
(320.56, 7.08, 369.11) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.18143
(320.56, 7.08, 369.11) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.18049
(320.56, 7.08, 369.11) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.18287
(320.56, 7.08, 369.11) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.18856
ş(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.945554
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.197056
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.477339
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.781545
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.110366
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.472921
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.873203
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.858642
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35239
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89991
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51037
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1952
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96874
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84929
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86046
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03353
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41046
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.04926
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.03205
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.2535
(320.56, 7.08, 369.11) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.31829
(320.56, 7.08, 369.11) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.29398
(320.56, 7.08, 369.11) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.27305
(320.56, 7.08, 369.11) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.25548
(320.56, 7.08, 369.11) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.24125
(320.56, 7.08, 369.11) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.23036
(320.56, 7.08, 369.11) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.22279
(320.56, 7.08, 369.11) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.21855
(320.56, 7.08, 369.11) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.21762
(320.56, 7.08, 369.11) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.22
(320.56, 7.08, 369.11) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.22571
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.954154
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.206956
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.48807
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.793216
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.123552
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.487367
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.886685
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.867565
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36225
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91086
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52264
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20901
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98439
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86715
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88113
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05764
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.43896
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.08344
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.07381
(320.56, 7.08, 369.11) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.46066
¨(320.56, 7.08, 369.11) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.46671
(320.56, 7.08, 369.11) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.47597
(320.56, 7.08, 369.11) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.48844
(320.56, 7.08, 369.11) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.50414
(320.56, 7.08, 369.11) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.52308
(320.56, 7.08, 369.11) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.54526
(320.56, 7.08, 369.11) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.57073
(320.56, 7.08, 369.11) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.59947
(320.56, 7.08, 369.11) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.63153
(320.56, 7.08, 369.11) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.66692
(320.56, 7.08, 369.11) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.26631
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.962716
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.216813
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.498756
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.804838
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.136689
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.50176
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.427334
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.876438
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37207
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92179
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53484
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22275
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99998
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88499
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90169
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08164
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.46731
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.11745
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.11538
(320.56, 7.08, 369.11) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.85296
(320.56, 7.08, 369.11) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.64793
(320.56, 7.08, 369.11) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.62546
(320.56, 7.08, 369.11) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.6061
(320.56, 7.08, 369.11) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.58985
(320.56, 7.08, 369.11) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.5767
(320.56, 7.08, 369.11) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.71439
(320.56, 7.08, 369.11) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.73255
(320.56, 7.08, 369.11) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.72841
(320.56, 7.08, 369.11) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.72751
(320.56, 7.08, 369.11) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.72985
(320.56, 7.08, 369.11) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.31039
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.971231
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.227016
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.509392
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.816409
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.149771
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.516097
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.435336
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.885212
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38179
²(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93262
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54695
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23642
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01547
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9027
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92213
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1055
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.49552
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.1513
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.15677
(320.56, 7.08, 369.11) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.89953
(320.56, 7.08, 369.11) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.87239
(320.56, 7.08, 369.11) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.84859
(320.56, 7.08, 369.11) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.82809
(320.56, 7.08, 369.11) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.81089
(320.56, 7.08, 369.11) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.79696
(320.56, 7.08, 369.11) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.7863
(320.56, 7.08, 369.11) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.7789
(320.56, 7.08, 369.11) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.77475
(320.56, 7.08, 369.11) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.77386
(320.56, 7.08, 369.11) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.77622
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.979704
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.237603
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.519982
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.827927
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.162796
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.03317
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.44327
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.893966
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39148
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94337
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55901
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24997
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03084
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9203
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94246
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12923
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.52358
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.18499
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.19053
(320.56, 7.08, 369.11) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.94957
(320.56, 7.08, 369.11) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.92239
(320.56, 7.08, 369.11) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.89853
(320.56, 7.08, 369.11) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.878
(320.56, 7.08, 369.11) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.86076
(320.56, 7.08, 369.11) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.8468
(320.56, 7.08, 369.11) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.83612
(320.56, 7.08, 369.11) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.82872
(320.56, 7.08, 369.11) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.82456
(320.56, 7.08, 369.11) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.82367
(320.56, 7.08, 369.11) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.82604
“(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.988129
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.248189
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.530515
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.839388
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.175766
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.040361
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.451167
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.902647
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40105
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95407
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57095
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26345
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04613
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93777
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96265
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1528
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.5515
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.2185
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.15219
(320.56, 7.08, 369.11) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.00313
(320.56, 7.08, 369.11) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.97589
(320.56, 7.08, 369.11) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.95198
(320.56, 7.08, 369.11) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.93141
(320.56, 7.08, 369.11) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.91413
(320.56, 7.08, 369.11) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.90015
(320.56, 7.08, 369.11) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.88945
(320.56, 7.08, 369.11) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.88202
(320.56, 7.08, 369.11) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.87787
(320.56, 7.08, 369.11) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.87698
(320.56, 7.08, 369.11) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.87936
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.996506
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.258776
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.540994
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.850793
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.671498
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.047489
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.458991
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.911282
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41062
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96467
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58285
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27681
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06129
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95516
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98273
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17624
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.57922
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.22905
(320.56, 7.08, 369.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.11382
(320.56, 7.08, 369.11) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.06025
(320.56, 7.08, 369.11) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.03295
«(320.56, 7.08, 369.11) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.00899
(320.56, 7.08, 369.11) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.98836
(320.56, 7.08, 369.11) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.97105
(320.56, 7.08, 369.11) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.95704
(320.56, 7.08, 369.11) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.94632
(320.56, 7.08, 369.11) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.93888
(320.56, 7.08, 369.11) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.93473
(320.56, 7.08, 369.11) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.93384
