¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ğ (335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.79268
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.244598
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.427074
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.638009
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.880793
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.146387
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.435891
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.732744
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.059404
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.421128
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.851048
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.33516
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.906586
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.584357
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.41732
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.46215
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.8608
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.9592
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.92693
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.44049
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.942
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.248784
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.431577
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.64145
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.884552
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.150508
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.433555
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.730174
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.056572
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.423239
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.853416
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.337836
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.969234
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22857
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19564
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.62632
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.88299
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.97345
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.91454
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.41843
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.87595
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.252976
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.436086
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.644791
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.888202
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.154511
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.431161
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.727545
È(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.053674
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.425194
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.855612
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.9328
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.541216
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25333
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22594
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36371
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.90384
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.98464
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.89732
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.39516
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.81061
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.97246
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.257175
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.440602
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.648033
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.891744
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.158397
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.428711
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.724855
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.050705
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.426995
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.428966
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.942105
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.550971
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.278
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25564
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39669
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.47188
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.9916
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.87768
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.37069
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.74596
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.88583
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.261379
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.445123
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.651174
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.895176
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.156135
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.426203
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.722101
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.047667
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.986162
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.444094
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.95913
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.560486
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30216
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26066
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4281
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.11967
•(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.9959
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.85565
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.34505
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.68202
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.80089
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.265586
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.44965
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.654214
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.898498
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.153792
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.42364
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.719286
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.598287
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.999519
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.459051
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.976036
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.569723
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32572
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26209
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45788
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42935
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.99753
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.82749
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.31823
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.61878
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.71762
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.269798
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.454181
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.657152
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.901708
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.151398
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.421021
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.24972
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.608275
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.012762
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.473896
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.992827
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.58096
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33919
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26287
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48598
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43849
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.42407
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.78864
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.29026
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.55625
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.63602
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.274014
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.458717
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.659987
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.902108
ç(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.148953
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.932552
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.258683
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.618186
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.02587
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.488639
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.009446
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.599933
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33927
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26301
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51238
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44546
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.94137
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.74806
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.26114
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.49441
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.55606
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.278232
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.463256
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.66272
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.89982
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.642838
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.940648
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.267561
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.628039
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.038877
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.503227
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.025949
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.617756
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33883
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26251
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53707
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45026
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.51739
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.70577
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.2309
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.43329
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.48171
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.282453
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.467797
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.667496
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.37711
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.650137
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.948676
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.276396
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.637784
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.051756
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.517706
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.042305
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.628349
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34472
Ó(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26132
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56002
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45287
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80786
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.6618
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.19954
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.37275
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.40909
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.286673
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.47234
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.132613
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.383747
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.657396
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.95664
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.285172
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.647476
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.064518
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.532046
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.05827
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.638759
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36363
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25945
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58002
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45331
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7916
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.91591
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.1671
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.31214
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.33795
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.290896
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.90692
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.138666
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.390356
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.664583
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.964514
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.293846
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.657984
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.077158
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.546227
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.067268
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.648979
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38215
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25694
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57864
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45156
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77352
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.55683
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.13356
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.25227
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.26826
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.295118
ö(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.913488
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.144666
(335.77, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.396882
