¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ß(339.63, 7.18, 369.48) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 11.16518
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74427
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83084
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92372
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08602
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25434
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42892
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62077
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86322
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11612
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.902327
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.106894
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.327128
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.564859
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.822209
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.101664
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.40614
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.739105
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.104682
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.507843
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.946308
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05311
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62746
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27315
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02404
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65193
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98904
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33125
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40277
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47708
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55423
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63434
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71745
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80367
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89306
Ç(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98571
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08789
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2583
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43508
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63171
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87675
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.902319
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.106886
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.327119
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.564849
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.822198
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.101651
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.406128
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.739091
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.104667
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.507828
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.947841
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05673
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63149
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27776
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02402
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55834
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8902
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24217
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37925
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45324
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53011
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60991
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69269
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77859
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86765
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95992
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05554
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1547
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26644
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44559
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64707
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.902314
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.106881
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.327114
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.564843
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.822192
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.101645
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.406122
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.739082
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.104657
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.507817
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.545572
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0604
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63566
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28245
Ø(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02397
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46728
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79413
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1406
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35765
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4314
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50794
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58747
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66997
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75555
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84429
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93625
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03155
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13029
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23258
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33852
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4604
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.902312
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.10688
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.327112
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.564841
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.82219
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.101642
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.406119
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.739079
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.104654
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.507813
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.548943
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06416
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63985
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2872
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02398
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37869
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70066
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04182
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33798
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41148
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48779
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56702
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64924
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73454
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.823
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91468
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00967
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1081
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21005
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31566
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.425
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.902315
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.106881
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.327115
×(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.564844
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.822193
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.101645
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.406122
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.739084
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.104658
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.085128
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.552345
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06798
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64411
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29198
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0225
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29249
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60979
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94587
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30239
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39346
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46957
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54854
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63053
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71556
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80375
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89518
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9899
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08803
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18973
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29502
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40967
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.90232
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.106887
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.327121
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.564851
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.8222
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.101654
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.406131
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.739092
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.104669
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.085136
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.555784
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07181
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64843
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29683
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0245
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21258
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52144
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85259
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20373
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37735
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45325
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53205
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61381
Ó(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69861
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78657
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87776
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97221
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07011
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17152
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30987
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52584
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.902328
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.106895
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.32713
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.56486
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.822212
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.101666
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.406145
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.739109
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.654645
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.085165
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.55932
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07573
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65281
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30177
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02529
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22134
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4355
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7619
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10789
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36316
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43886
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51748
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59905
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68365
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77141
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86235
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95665
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05432
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21564
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42658
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72283
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.90234
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.106909
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.327145
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.564876
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.822227
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.101682
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.406164
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.73913
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.654686
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.085189
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.562292
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07968
é(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65725
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3068
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02623
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23148
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42264
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67379
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01481
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35085
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4264
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50485
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58625
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67073
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75825
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84905
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94312
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12685
