¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¨(321.60, 7.26, 367.09) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.99101
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40664
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8871
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42384
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88147
(321.66, 7.29, 367.29) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.87548
(321.66, 7.29, 367.29) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.94934
(321.66, 7.29, 367.29) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 16.43516
(321.66, 7.29, 367.29) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.73467
(321.66, 7.29, 367.29) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.71749
(321.66, 7.29, 367.29) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.70312
(321.66, 7.29, 367.29) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.69157
(321.66, 7.29, 367.29) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.68282
(321.66, 7.29, 367.29) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.67686
(321.66, 7.29, 367.29) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.6737
(321.66, 7.29, 367.29) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.67332
(321.66, 7.29, 367.29) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.67572
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.950519
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.193595
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.455466
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.738277
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.044697
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.377623
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.740699
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.138076
µ(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.574823
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05697
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59194
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13037
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52435
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9342
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37623
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85423
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37272
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31974
(321.66, 7.29, 367.29) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.79822
(321.66, 7.29, 367.29) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.87829
(321.66, 7.29, 367.29) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.61906
(321.66, 7.29, 367.29) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.59917
(321.66, 7.29, 367.29) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.58209
(321.66, 7.29, 367.29) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.56782
(321.66, 7.29, 367.29) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.55633
(321.66, 7.29, 367.29) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.54762
(321.66, 7.29, 367.29) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.54169
(321.66, 7.29, 367.29) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.53853
(321.66, 7.29, 367.29) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.53813
(321.66, 7.29, 367.29) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.5405
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.954482
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.197857
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.460056
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.743271
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.05007
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.383493
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.747087
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.145127
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.582563
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06555
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60144
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11955
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49889
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90687
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34677
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82235
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33817
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.50455
(321.66, 7.29, 367.29) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.72848
(321.66, 7.29, 367.29) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.81008
(321.66, 7.29, 367.29) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.48812
(321.66, 7.29, 367.29) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.46835
(321.66, 7.29, 367.29) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.45138
(321.66, 7.29, 367.29) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.43718
(321.66, 7.29, 367.29) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.42576
(321.66, 7.29, 367.29) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.41709
(321.66, 7.29, 367.29) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.41118
(321.66, 7.29, 367.29) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.40802
(321.66, 7.29, 367.29) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.40761
¡(321.66, 7.29, 367.29) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.40995
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.958432
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.202099
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.46463
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.748209
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.05545
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.389361
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.753507
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.152146
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.590294
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07413
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61102
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09618
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4729
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87793
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3145
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78637
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29789
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49761
(321.66, 7.29, 367.29) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.66381
(321.66, 7.29, 367.29) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.74463
(321.66, 7.29, 367.29) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.36176
(321.66, 7.29, 367.29) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.34211
(321.66, 7.29, 367.29) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.32524
(321.66, 7.29, 367.29) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.31112
(321.66, 7.29, 367.29) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.29972
(321.66, 7.29, 367.29) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.2911
(321.66, 7.29, 367.29) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.28521
(321.66, 7.29, 367.29) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.28206
(321.66, 7.29, 367.29) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.28164
(321.66, 7.29, 367.29) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.28394
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.962388
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.206366
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.469224
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.753191
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.060843
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.395247
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.759917
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.159175
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.598039
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0827
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62053
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0685
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44389
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84674
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28087
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75004
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25853
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48623
(321.66, 7.29, 367.29) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.60182
(321.66, 7.29, 367.29) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.68191
²(321.66, 7.29, 367.29) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.23979
(321.66, 7.29, 367.29) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.22025
(321.66, 7.29, 367.29) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.20347
(321.66, 7.29, 367.29) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.18943
(321.66, 7.29, 367.29) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.17813
(321.66, 7.29, 367.29) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.16955
(321.66, 7.29, 367.29) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.16368
(321.66, 7.29, 367.29) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.16053
(321.66, 7.29, 367.29) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.16009
(321.66, 7.29, 367.29) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.16236
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.966356
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.210619
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.473844
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.758159
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.066246
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.401094
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.766321
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.166215
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.60582
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09127
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63008
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03241
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41567
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81644
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24824
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7148
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29998
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4704
(321.66, 7.29, 367.29) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.54247
(321.66, 7.29, 367.29) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.62186
(321.66, 7.29, 367.29) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.12211
(321.66, 7.29, 367.29) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.10268
(321.66, 7.29, 367.29) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.08599
(321.66, 7.29, 367.29) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.07203
(321.66, 7.29, 367.29) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.06078
(321.66, 7.29, 367.29) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.05224
(321.66, 7.29, 367.29) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.04639
(321.66, 7.29, 367.29) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.04325
(321.66, 7.29, 367.29) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.0428
(321.66, 7.29, 367.29) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.99898
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.970291
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.214875
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.478407
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.763134
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.071619
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.406985
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.772741
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.173248
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.613535
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09983
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63309
´(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99718
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38829
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78702
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21659
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68063
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39552
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45027
(321.66, 7.29, 367.29) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.48572
(321.66, 7.29, 367.29) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.56444
(321.66, 7.29, 367.29) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.0086
(321.66, 7.29, 367.29) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.98928
(321.66, 7.29, 367.29) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.97268
(321.66, 7.29, 367.29) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.95879
(321.66, 7.29, 367.29) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.9476
(321.66, 7.29, 367.29) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.93909
(321.66, 7.29, 367.29) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.93327
(321.66, 7.29, 367.29) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.93013
(321.66, 7.29, 367.29) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.92967
(321.66, 7.29, 367.29) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.88611
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.974257
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.219141
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.482996
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.768097
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.077006
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.412836
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.779176
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.180252
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.621314
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10842
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60099
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96277
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35184
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75856
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18592
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64753
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49197
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43078
(321.66, 7.29, 367.29) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.43152
(321.66, 7.29, 367.29) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.50961
(321.66, 7.29, 367.29) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.89916
(321.66, 7.29, 367.29) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.87994
(321.66, 7.29, 367.29) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.86343
(321.66, 7.29, 367.29) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.84961
(321.66, 7.29, 367.29) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.83847
(321.66, 7.29, 367.29) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.83
(321.66, 7.29, 367.29) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.8242
(321.66, 7.29, 367.29) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.82107
(321.66, 7.29, 367.29) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.82059
(321.66, 7.29, 367.29) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.77728
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.978192
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.223393
¨(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.487565
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.773043
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.082387
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.418685
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.785547
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.187274
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.629047
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11698
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56966
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92915
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31572
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73096
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15622
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61547
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58937
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42306
(321.66, 7.29, 367.29) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.82415
(321.66, 7.29, 367.29) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.78973
(321.66, 7.29, 367.29) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.79368
(321.66, 7.29, 367.29) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.77456
(321.66, 7.29, 367.29) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.75813
(321.66, 7.29, 367.29) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.74438
(321.66, 7.29, 367.29) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.73329
(321.66, 7.29, 367.29) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.72486
