¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.35971
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5303
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62843
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73006
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83523
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9441
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05679
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.199748
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.437489
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.648878
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.85526
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.076002
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.312527
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.588505
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.923365
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.33909
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.792645
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.35472
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5039
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75837
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93235
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11376
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30299
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50052
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70192
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88584
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9664
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04337
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12451
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20912
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2968
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3876
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4816
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57896
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67972
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78406
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89206
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00387
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.203118
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.441123
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.6487
‡(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.855092
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.075799
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.312294
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.578252
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.913008
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.326438
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.776478
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.337282
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44437
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73054
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90355
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08391
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27208
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46843
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64659
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82867
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92715
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00355
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08275
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16484
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25169
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34176
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43505
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53166
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63167
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73519
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84237
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95332
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.206407
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.44468
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.648679
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.855049
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.075738
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.312281
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.568097
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.90257
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.311917
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.760288
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.318907
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38337
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70398
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87607
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05544
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24255
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41996
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59314
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77348
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88978
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96566
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0443
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12582
†(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21029
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29805
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39064
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48655
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58582
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68856
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79499
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9051
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.209624
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.448168
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.648798
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.855185
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.075899
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.312428
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.566461
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.892037
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.297361
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.744038
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.299588
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32096
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67864
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84986
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02832
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20509
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37003
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5416
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72021
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85428
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92962
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00779
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08881
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17268
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25961
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34969
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44356
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54213
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6442
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74981
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85919
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.212744
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.451565
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.649056
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.855485
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.076243
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.312746
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.566813
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.88147
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.282721
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.727792
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.279444
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25722
„(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65458
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82496
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00124
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15841
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32184
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49187
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66885
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82063
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89555
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97314
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05367
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13704
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22346
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31293
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40563
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50156
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60194
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7069
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81551
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.215787
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.454879
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.649513
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.855958
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.076712
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.313272
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.56739
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.86879
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.268104
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.71147
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.258394
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19341
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63176
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8013
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95757
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11335
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27538
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44395
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61934
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7888
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86323
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94043
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02046
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10333
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18925
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27817
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37032
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46575
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56453
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66674
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77407
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.218769
ˆ(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.456641
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.650092
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.856585
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.077386
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.314017
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.568165
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.855538
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.253414
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.695175
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.236495
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16682
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61012
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76679
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91548
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06998
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23067
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39777
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57171
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75275
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83281
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90954
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98911
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07155
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15696
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24544
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33707
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43192
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53016
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63186
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73712
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.221644
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.457328
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.650836
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.857366
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.078249
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.314923
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.56914
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.845285
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.238741
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.678832
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.213739
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13918
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58548
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72747
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87497
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02825
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18758
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35334
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52583
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7054
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80414
‚(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88047
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95962
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04161
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12659
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21461
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30575
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40013
(334.67, 7.15, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49787
