¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
­(381.21, 14.26, 265.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.60406
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.683968
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.07686
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.533793
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.048134
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39416
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14082
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0477
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18129
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75436
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.13699
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.86157
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.0254
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.320772
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.675361
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.067313
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.51878
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.72927
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37176
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11154
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01335
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09795
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64973
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.12918
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.92123
ı(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.9896
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.312635
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.666378
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.057347
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.503249
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.708963
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34856
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08133
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97794
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0293
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54385
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.09789
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.89122
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.95586
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.304156
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.65702
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.046968
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.487207
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.687907
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32454
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05254
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94138
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97679
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43672
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89292
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.85966
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.92054
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.295345
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.647293
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.036179
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.470663
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.666255
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29986
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02418
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90174
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92333
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32851
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61864
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.82656
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.88346
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.28618
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.637199
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.024986
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.090504
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.643946
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2745
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.995
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85557
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86879
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21927
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39325
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.79183
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.84421
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.276651
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.626742
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.013395
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.072445
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.621054
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24842
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96502
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80863
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81328
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12636
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16848
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.75566
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.98896
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.268218
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.615932
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.00141
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.053955
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.597543
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22163
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92848
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76085
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75688
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03858
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.94435
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.71069
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.14379
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.26144
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.604767
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.56867
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.034961
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.573421
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19417
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89119
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71228
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69956
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94958
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72124
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.65613
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.31361
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.254399
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.593256
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.556675
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.015529
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.548724
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16248
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85316
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66295
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64143
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85952
¥(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49777
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.60034
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.48941
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.247102
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.581404
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.544371
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.998735
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.523475
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12879
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8146
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6129
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58243
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76857
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36141
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.54338
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.51413
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.239552
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.123342
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.531629
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.984503
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.495984
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09458
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77544
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56218
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52274
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67659
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22503
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.48518
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.45627
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.23175
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.111446
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.518445
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.969872
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.469402
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05982
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73572
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5108
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46225
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5874
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08881
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.42591
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.39169
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.223698
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.099198
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.504885
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.953989
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.446653
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02464
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6955
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46444
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40108
³(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51453
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95285
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.36551
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.29281
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.720137
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.08663
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.49098
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.934834
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.425243
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.994372
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65475
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41749
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33925
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44091
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81712
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.30402
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.18948
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.708402
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.073652
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.476569
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.91534
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.403407
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.966421
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61353
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27682
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36663
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68174
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.24142
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.0857
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.696336
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.060401
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.458697
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.895433
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.381233
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.938013
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57925
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32197
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21378
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29168
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58071
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.15657
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.98137
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.68396
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.046759
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.44046
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.875159
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.358615
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.909178
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5464
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27347
¸(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15022
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21622
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48963
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07626
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.87679
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.671284
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.030692
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.421906
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.85463
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.335628
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.879772
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51305
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23483
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08614
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14022
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39809
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92485
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.77176
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.65834
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.013626
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.4031
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.833704
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.312286
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.849981
(380.97, 14.38, 265.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47922
