¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Å(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.883001
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.799168
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.795447
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.793041
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.791949
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.792169
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.793701
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.796547
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.800709
(379.60, 15.91, 280.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.06069
(379.60, 15.91, 280.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.303353
(379.60, 15.91, 280.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.558796
(379.60, 15.91, 280.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.82904
(379.60, 15.91, 280.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.120585
(379.60, 15.91, 280.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.435959
(379.60, 15.91, 280.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.778235
(379.60, 15.91, 280.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.123981
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.873403
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.833585
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.799967
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.770844
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.745883
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.726759
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.709015
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.16648
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.934114
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.668783
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.655974
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.766629
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.75512
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.744945
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.737588
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.732566
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.728851
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.726441
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.725334
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.725531
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.727028
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.729832
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.733939
(379.60, 15.91, 280.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.065958
(379.60, 15.91, 280.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.309046
(379.60, 15.91, 280.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.563401
(379.60, 15.91, 280.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.834003
(379.60, 15.91, 280.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.125923
(379.60, 15.91, 280.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.441767
 (379.60, 15.91, 280.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.784531
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.879853
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.838077
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.798466
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.763336
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.734356
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.712398
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.693336
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.675922
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.776881
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.16448
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.788093
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.581983
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.741778
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.689017
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.679562
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.67325
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.668244
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.664536
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.662122
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.661003
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.661175
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.662642
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.665402
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.66946
(379.60, 15.91, 280.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.071268
(379.60, 15.91, 280.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.314749
(379.60, 15.91, 280.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.568072
(379.60, 15.91, 280.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.839037
(379.60, 15.91, 280.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.131372
(379.60, 15.91, 280.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.447661
(379.60, 15.91, 280.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.788214
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.851747
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.805902
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.765728
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.731577
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.703477
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.680451
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.663733
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.650126
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.637849
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.596625
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.084446
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.52355
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.579887
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.625182
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.557253
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.548761
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.606138
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.602436
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.600019
 (379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.598887
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.59904
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.600474
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.603194
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.607201
(379.60, 15.91, 280.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.076609
(379.60, 15.91, 280.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.320493
(379.60, 15.91, 280.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.572779
(379.60, 15.91, 280.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.844105
(379.60, 15.91, 280.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.136874
(379.60, 15.91, 280.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.453613
(379.60, 15.91, 280.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.791072
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.825183
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.779531
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.739461
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.703264
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.67655
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.655932
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.639341
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.625754
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.613495
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.530512
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.507714
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.466566
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.56202
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.568973
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.55995
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.55222
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.54578
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.540624
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.536746
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.534145
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.532819
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.543913
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.543139
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.547098
(379.60, 15.91, 280.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.081944
(379.60, 15.91, 280.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.325107
(379.60, 15.91, 280.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.577582
(379.60, 15.91, 280.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.849261
(379.60, 15.91, 280.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.142428
(379.60, 15.91, 280.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.459617
(379.60, 15.91, 280.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.794143
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.803432
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.758036
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.718543
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.682397
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.656535
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.635892
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.619235
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.605503
 (379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.593097
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.836457
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.444107
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.411609
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.544924
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.511125
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.502154
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.494469
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.488063
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.482931
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.479072
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.476479
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.475154
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.475093
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.476222
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.478607
(379.60, 15.91, 280.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.087301
(379.60, 15.91, 280.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.329618
(379.60, 15.91, 280.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.582384
(379.60, 15.91, 280.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.854455
(379.60, 15.91, 280.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.148053
(379.60, 15.91, 280.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.465722
(379.60, 15.91, 280.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.797379
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.787253
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.741972
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.703334
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.670064
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.642903
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.619811
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.604418
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.590699
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.578303
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.405174
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.475296
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.362975
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.528594
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.455305
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.446384
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.438739
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.432299
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.427107
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.423181
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.420513
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.419105
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.418951
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.420055
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.422417
(379.60, 15.91, 280.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.092658
(379.60, 15.91, 280.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.334145
(379.60, 15.91, 280.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.587302
(379.60, 15.91, 280.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.859729
Š (379.60, 15.91, 280.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.153724
(379.60, 15.91, 280.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.471908
(379.60, 15.91, 280.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.800752
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.772492
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.73191
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.693048
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.660146
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.632115
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.61157
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.592402
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.577213
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.676591
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.407637
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.422804
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.456013
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.438866
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.423044
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.408534
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.395324
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.432893
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.427865
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.424102
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.422091
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.421829
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.422813
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.425076
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.42858
(379.60, 15.91, 280.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.098064
(379.60, 15.91, 280.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.338776
(379.60, 15.91, 280.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.592235
(379.60, 15.91, 280.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.865057
(379.60, 15.91, 280.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.159494
(379.60, 15.91, 280.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.478111
(379.60, 15.91, 280.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.804279
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.764997
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.724517
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.685699
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.655092
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.626406
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.604624
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.58547
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.363123
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.356087
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.359291
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.418337
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.404353
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.387339
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.371638
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.357244
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.344142
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.62055
õ(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.617875
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.622817
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.629055
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.63659
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.645432
(379.60, 15.91, 280.79) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.656023
