¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‚!(336.75, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.9588
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.97658
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.60382
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.668263
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.942618
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.241622
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.568699
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.919616
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.303035
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.76224
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.276692
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.856887
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53401
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33621
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06917
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48121
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23567
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.01318
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.65682
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.30725
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.89658
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.52447
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.67029
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.944787
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.244001
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.571303
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.918859
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.302588
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.761793
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.276171
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.856298
‚(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53371
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33589
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99717
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28508
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92727
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98577
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.58308
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.23012
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.81432
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.44636
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.97605
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.67214
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.94682
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.246203
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.571118
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.917911
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.301885
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.760976
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.275261
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.85529
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53285
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33491
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92636
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0926
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62894
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.96739
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.48869
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.17899
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.7041
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.28578
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.16829
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.673844
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.94866
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.248227
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.570091
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.916772
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.300863
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.759847
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.273999
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.853803
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53136
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33319
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85668
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90373
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3403
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.94811
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.39479
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.13066
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.53914
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.95731
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.4656
Š(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.58458
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.70831
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.675406
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.950337
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.250073
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.568912
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.915471
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.299552
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.758348
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.272322
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.851926
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52926
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28222
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78812
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71847
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06091
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92787
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.30144
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.08287
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.37835
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.63855
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.16278
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.27829
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.39847
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.52341
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.65324
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.48307
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.676795
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.951884
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.251244
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.567576
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.914007
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.297922
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.756506
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.270263
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.849603
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52656
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22062
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72067
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53669
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84198
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.90676
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.20859
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.03554
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.22162
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.32921
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.87087
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.98311
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.09988
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.22134
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.34759
„(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.47872
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.61489
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.7562
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.678043
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.953214
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.24986
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.566087
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.912352
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.295945
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.754328
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.267818
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.846861
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52327
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15996
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65434
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35842
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.635
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.84842
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.11626
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.98875
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.06878
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.02888
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.58937
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.69844
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.81199
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.93013
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.05297
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.18059
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.31313
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.45071
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.59347
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.74156
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.67909
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.954381
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.248362
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.564413
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.910534
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.293708
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.751838
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.265018
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.843638
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51936
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10028
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58909
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18357
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43326
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77831
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.0245
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.94246
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.91986
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.76159
†(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.3178
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.42392
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.53437
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.64936
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.76893
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.8932
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.0223
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.15632
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.29545
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.43973
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.58939
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.74452
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.680027
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.955421
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.246662
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.562613
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.908523
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.291182
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.749005
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.261803
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.840025
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51482
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04155
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52496
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05445
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23656
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7088
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.93331
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.89661
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.77463
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.60426
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.05578
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.15902
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.26655
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.37852
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.49503
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.61612
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.74192
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.87256
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.00821
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.14889
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.29485
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.44612
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.680793
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.955456
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.244877
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.560596
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.906346
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.288332
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.745799
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.258229
ˆ(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.835958
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50974
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98379
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46182
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98527
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04488
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.63982
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.85248
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.83771
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.60862
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.17172
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.80521
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.90629
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.01166
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.12133
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.23542
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.35406
