¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ª(439.22, 13.98, 280.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.919347
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.412446
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.759453
”(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.71114
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.160653
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.675096
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26208
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92788
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70809
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63735
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49941
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15075
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61676
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79527
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98046
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17223
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36953
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57437
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78714
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00823
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.36555
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.93333
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.869257
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.076667
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.300248
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.539113
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.801761
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.090734
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.406503
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.752142
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.704622
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.153432
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.667545
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25354
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91691
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6976
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62511
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47938
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12869
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70603
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88688
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07455
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26758
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46749
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67509
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89074
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11483
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43244
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00497
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.865647
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.072783
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.296054
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.532238
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.796764
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.085281
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.400535
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.745113
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.698101
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.146199
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.659861
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24487
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90707
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68686
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61259
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46013
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10753
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79825
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98157
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17094
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36615
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.56879
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77924
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99787
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22511
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.50204
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.02938
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.862034
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.068892
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.291855
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.527145
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.791747
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.079809
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.394543
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.738051
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.12219
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.13892
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.652107
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23615
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89713
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67589
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59977
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45396
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08721
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80018
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07941
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27012
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46804
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67353
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88696
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10872
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33921
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.57893
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.858414
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.064995
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.28765
‡(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.52251
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.786709
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.074318
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.38853
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.730954
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.114347
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.131627
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.644262
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22729
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88706
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66469
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58672
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50849
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11973
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79123
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17921
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37261
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57335
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78181
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99832
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22332
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45724
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70053
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.854789
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.061092
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.283045
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.517858
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.781653
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.068803
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.382495
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.723826
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.106469
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.124329
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.636288
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21832
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87689
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65327
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57337
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56429
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18082
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8584
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26171
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46076
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66746
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88216
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10526
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33718
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.57841
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82631
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.851159
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.057187
€(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.276834
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.513191
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.776582
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.063272
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.37455
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.71667
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.098558
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.521557
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.628284
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20926
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86659
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64159
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55974
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62135
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24333
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92716
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34077
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54513
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75422
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97143
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.19713
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43183
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67595
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.94669
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.847526
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.053275
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.270664
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.508507
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.771491
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.057722
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.364894
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.70948
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.090617
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.512737
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.620154
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20011
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8562
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62967
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54587
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62092
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30725
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99752
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36905
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63243
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84401
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06383
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.29229
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52985
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77699
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.16181
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.843887
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.049359
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.264536
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.503808
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.766385
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.052154
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.357125
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.702264
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.082644
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.50329
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.611949
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19084
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84567
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61755
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53172
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60423
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37265
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03788
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3991
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72275
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93692
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15946
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39079
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.63134
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88255
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.38485
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.840248
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.045442
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.258451
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.499094
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.761266
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.046571
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.350539
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.695023
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.074643
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.494507
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.603656
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18151
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83509
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60519
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51733
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58722
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43952
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06821
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43095
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81403
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03304
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25841
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4927
(439.78, 14.02, 279.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73638
