¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‹ (397.81, 14.26, 245.06) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 7.137028
(398.91, 14.04, 244.83) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.315619
(398.91, 14.04, 244.83) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.41928
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.133534
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.338544
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.558702
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.794734
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.043201
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.314448
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.611296
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.445998
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.421395
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.398053
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.375957
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.355086
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.335425
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.316956
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.299669
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.283547
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.268579
ş(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.254754
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.242059
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.230485
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.220026
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.861383
(398.91, 14.04, 244.83) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.633549
(398.91, 14.04, 244.83) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.40006
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.130806
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.335636
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.555591
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.790687
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.039652
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.313072
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.609767
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.46076
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.436107
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.412718
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.390576
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.369662
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.34996
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.331455
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.314132
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.297976
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.282978
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.269123
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.256402
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.244804
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.234324
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.859828
(398.91, 14.04, 244.83) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.975494
(398.91, 14.04, 244.83) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.39733
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.62076
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.60339
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.58971
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.57971
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.57339
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.57073
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.57175
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.128143
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.332742
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.552498
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.786681
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.038434
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.311746
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.608333
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.476701
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.451993
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.428553
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.406362
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.385402
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.365658
û(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.347111
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.329749
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.313559
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.298526
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.28464
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.271891
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.260267
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.249762
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.85836
(398.91, 14.04, 244.83) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.59606
(398.91, 14.04, 244.83) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.58606
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.8455
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.82944
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.81711
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.80849
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.80357
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.80236
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.80485
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.125484
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.329894
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.549454
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.784677
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.037262
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.310475
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.606934
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.493834
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.469067
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.445572
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.423329
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.402318
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.382527
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.363938
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.346534
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.330304
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.315236
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.301317
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.288537
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.276886
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.266354
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.856983
(398.91, 14.04, 244.83) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 11.00445
(398.91, 14.04, 244.83) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.99405
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.122877
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.327089
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.546444
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.782597
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.03614
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.309259
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.605616
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.51217
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.487342
ƒ (398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.463788
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.441488
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.420425
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.400583
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.381946
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.3645
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.348229
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.333121
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.319167
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.306353
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.294672
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.284113
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.85569
(398.91, 14.04, 244.83) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 11.44735
(398.91, 14.04, 244.83) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 11.43652
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.120286
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.324333
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.543479
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.779376
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.034036
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.308093
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.604373
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.531727
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.506832
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.483214
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.460855
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.439734
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.419839
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.401152
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.383658
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.367344
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.352196
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.338202
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.325355
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.313641
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.303053
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.854485
(398.91, 14.04, 244.83) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.76314
(398.91, 14.04, 244.83) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.74823
(398.91, 14.04, 244.83) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.73555
(398.91, 14.04, 244.83) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.72509
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.117768
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.321628
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.54053
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.776218
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.030618
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.305984
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.603182
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.552517
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.527553
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.503868
ı(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.481444
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.460266
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.440312
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.421572
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.404027
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.387666
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.372474
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.358442
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.345555
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.333809
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.32319
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.853368
(398.91, 14.04, 244.83) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.63632
(398.91, 14.04, 244.83) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.62155
(398.91, 14.04, 244.83) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.60899
(398.91, 14.04, 244.83) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.68798
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.115252
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.318944
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.537663
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.773115
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.027222
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.302337
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.601021
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.57456
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.54952
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.525764
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.503273
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.48203
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.462016
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.443219
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.425622
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.40921
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.393972
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.379896
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.366972
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.355187
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.344537
(398.91, 14.04, 244.83) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.53065
(398.91, 14.04, 244.83) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.51381
(398.91, 14.04, 244.83) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.49918
(398.91, 14.04, 244.83) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.48674
(398.91, 14.04, 244.83) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.68421
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.112804
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.316287
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.534803
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.77005
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.023929
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.298739
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.597111
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.922131
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.275273
Ô(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.68424
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.043209
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.434573
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.862892
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33359
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72292
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10065
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75128
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14152
(398.91, 14.04, 244.83) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.47544
(398.91, 14.04, 244.83) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.45212
(398.91, 14.04, 244.83) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.43104
(398.91, 14.04, 244.83) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.41216
(398.91, 14.04, 244.83) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.39548
(398.91, 14.04, 244.83) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.38098
(398.91, 14.04, 244.83) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.36865
(398.91, 14.04, 244.83) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.68076
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.110323
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.31368
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.531996
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.767018
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.020676
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.29518
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.593274
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.917954
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.2729
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.638677
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.993684
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.380555
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.803724
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2685
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66334
