¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Þ(333.30, 7.43, 363.47) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.53294
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.282249
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.529477
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.803001
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.097407
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.39013
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.709238
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.058403
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.442018
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.865377
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.911802
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4478
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04682
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72054
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48378
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35548
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33224
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46042
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82459
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.14843
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.32296
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.09554
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.286096
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.521039
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.793804
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.09149
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.394372
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.713872
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.063487
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.447617
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.434391
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.91729
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4539
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05363
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72826
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49255
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36555
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3511
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49101
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88596
Ã(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.14715
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.32154
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.12601
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.289889
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.524837
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.784492
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.081304
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.398573
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.718462
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.06852
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.453157
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.439314
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.922709
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45998
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06044
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73594
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50131
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37559
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37002
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52157
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92238
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.14687
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.29711
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.15638
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.293628
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.528878
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.783449
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.070997
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.395112
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.723003
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.0735
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.458645
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.444202
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.928167
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46601
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06723
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74361
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51001
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38559
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38899
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55218
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.95884
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.10283
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.21889
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.18666
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.297312
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.53286
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.787766
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.06447
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.383664
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.727494
Ì(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.078427
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.464071
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.44908
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.933537
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47203
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07398
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75122
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51868
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39553
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40675
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58278
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73858
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.0351
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.14243
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.2168
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.300942
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.536783
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.792019
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.069095
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.37209
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.726195
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.083302
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.469438
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.45392
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.938902
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47801
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08068
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7588
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52729
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40541
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41823
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40725
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.48865
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.95648
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.06774
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.24687
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.304514
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.540645
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.796205
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.073649
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.375855
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.7133
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.088119
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.474749
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.458744
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.944245
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48397
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08735
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76632
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53586
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41526
É(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42963
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.196
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24651
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.63296
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.99477
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.27677
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.30803
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.544446
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.800327
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.078133
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.380748
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.7116
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.088599
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.479994
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.463509
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.949561
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48988
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09401
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77385
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54438
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42504
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43596
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05161
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01178
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.32079
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.92348
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.30655
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.306405
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.548185
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.80438
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.082541
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.385562
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.716875
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.080571
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.48518
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.468301
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.954846
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49576
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10059
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78128
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55289
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43477
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38883
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00032
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78425
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.0194
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.79483
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.33621
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.304578
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.550108
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.808367
Ä(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.086876
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.390295
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.72206
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.086278
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.487885
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.473031
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.9601
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50161
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10716
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7887
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5613
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44445
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34297
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95034
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.61388
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.72832
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.75431
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.36575
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.302656
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.548025
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.812285
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.091138
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.394947
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.727159
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.091889
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.494085
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.477719
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.965303
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50742
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11367
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79605
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56971
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4541
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29833
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90173
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.56079
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.44704
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.98783
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.39513
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.300642
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.545841
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.811954
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.095323
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.399517
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.732167
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.097401
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.500179
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.482391
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.97048
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51319
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12017
Û(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80337
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57803
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46366
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25483
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85445
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.50911
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2667
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.84419
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.42438
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.298534
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.543556
(332.81, 7.41, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.80947
