¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ï(384.21, 6.70, 353.49) (362.90, 4.28, 326.86) (7.11, 2.87, 7.91) Truck 12.63589
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.783793
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.914429
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.036047
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.162413
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.293755
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.430356
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.572509
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.720424
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.87454
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03511
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20259
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.0777
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.43716
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.59271
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.70562
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.82329
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.94584
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.266064
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.487444
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.733304
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.999641
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.287598
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.591057
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.92212
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.284666
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.476098
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.622857
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.776123
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.928902
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.050975
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.177794
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.309618
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.446725
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.589383
ÿ(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.737911
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.892581
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05379
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93837
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.07903
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.72742
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.83805
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.95341
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.264205
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.485606
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.731299
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.997477
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.286686
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.591192
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.922287
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.284858
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.469735
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.616265
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.769264
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.92917
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.066947
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.194242
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.326622
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.464259
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.607496
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.756606
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.911912
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07381
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92388
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.11186
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.97887
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.262308
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.483732
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.729295
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.995262
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.28427
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.591336
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.922454
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.28501
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.46416
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.610454
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.763241
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.922898
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.083997
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.211813
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.344717
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.48296
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.626801
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.776544
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.932538
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09512
û(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81785
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.50343
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.260427
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.48182
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.727205
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.993002
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.281847
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.591489
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.922591
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.285192
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.459333
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.605479
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.75808
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.917544
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.084278
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.230489
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.363991
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.502831
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.647333
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.797758
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.954433
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11779
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.09692
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.84778
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.258542
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.479845
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.725086
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.990724
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.27936
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.591594
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.922697
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.285336
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.455289
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.601307
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.753716
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.913015
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.079575
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.250272
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.384364
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.523887
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.669067
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.820229
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.977704
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14182
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.10552
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.24937
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.256615
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.477861
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.722968
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.988399
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.276783
ü(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.591242
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.922838
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.285449
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.45205
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.597874
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.750179
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.909304
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.07575
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.249898
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.405938
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.54613
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.692042
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.843966
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00226
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5986
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.11607
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.78158
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.254739
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.475842
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.720762
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.986025
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.274201
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.588379
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.922922
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.285591
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.449556
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.595302
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.747495
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.906505
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.072802
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.246856
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.428685
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.569602
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.716267
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.869034
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02817
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49274
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.15066
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.252824
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.473757
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.718526
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.983603
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.271585
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.5855
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.923039
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.285671
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.447804
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.593466
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.7456
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.904552
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.070818
ô(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.244747
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.42694
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.594278
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.741781
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.895386
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05542
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4186
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.19444
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.250898
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.471664
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.716233
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.981133
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.268905
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.582574
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.923131
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.28575
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.446795
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.592485
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.744556
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.903475
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.069645
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.243569
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.425723
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.616649
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.768564
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.923061
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08405
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.16541
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.58984
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.248963
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.469533
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.713968
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.978644
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.266189
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.579601
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.922546
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.28586
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.446588
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.592269
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.744304
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.903243
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.069406
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.24332
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.425435
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.616351
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.79666
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.952105
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11411
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.18268
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.3063
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.247015
ı(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.467363
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.711613
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.976104
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.263408
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.576609
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.919226
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.28588
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.447149
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.592818
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.744928
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.903856
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.070036
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.24397
(384.10, 6.86, 353.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.426135
