¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(377.54, 15.93, 285.68) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 17.5043
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.700796
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.788764
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.88083
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.920808
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.110148
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.311829
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.5075
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.417632
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.331912
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.250075
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.232416
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.219476
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.222211
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.229664
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.237778
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.246558
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.256011
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.266144
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.276966
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.288484
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.300708
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.313649
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.327314
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.369264
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.441983
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.517849
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.597051
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.679789
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.766285
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.856776
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.77648
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.77387
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.77422
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.77753
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.925569
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.1144
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.453478
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.364542
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.279715
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.218182
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.203935
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.193143
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.199194
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.205892
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.213241
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.221246
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.229915
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.239254
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.249269
 (377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.259969
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.271362
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.283458
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.296266
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.354462
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.426094
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.500806
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.578777
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.660207
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.745306
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.69699
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.65235
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.61084
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.6053
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.60565
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.60892
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.928475
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.403445
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.315292
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.23122
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.192192
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.177353
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.172391
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.17771
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.183667
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.190267
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.197516
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.205419
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.213982
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.223211
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.233114
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.243699
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.254973
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.273038
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.340785
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.411384
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.484998
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.561803
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.64199
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.725763
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.62356
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.05489
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.00879
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.96587
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.92609
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.88945
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.85589
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.357239
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.269724
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.18627
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.168056
˜ (377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.152622
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.153119
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.157718
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.162949
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.168817
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.175325
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.182479
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.190284
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.198746
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.207871
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.217668
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.228142
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.261365
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.328187
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.397804
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.470376
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.546073
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.625079
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.707596
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.24626
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.82726
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.22769
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.162512
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.14573
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.132022
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.135291
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.139184
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.143703
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.148851
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.154634
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.161055
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.168118
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.17583
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.184196
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.193223
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.202918
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.250682
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.316624
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.385309
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.456891
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.531535
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.609423
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.690747
(377.48, 15.84, 284.62) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 17.20306
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.41202
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.03611
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.142564
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.125172
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.116297
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.118876
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.122073
™ (377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.125892
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.130335
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.135406
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.141107
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.147444
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.154422
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.162045
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.170321
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.179255
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.240951
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.306055
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.373854
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.444495
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.518142
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.594967
(377.48, 15.84, 284.62) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 15.09884
(377.48, 15.84, 284.62) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 15.76696
(377.48, 15.84, 284.62) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 17.32574
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.58166
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.25025
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.106344
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.101945
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.103843
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.106356
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.109485
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.113234
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.117605
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.122602
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.128226
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.134485
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.141382
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.148921
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.170327
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.232127
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.296438
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.363395
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.433144
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.505842
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.58166
(377.48, 15.84, 284.62) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 15.05547
(377.48, 15.84, 284.62) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 15.03205
(377.48, 15.84, 284.62) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 15.87059
(377.48, 15.84, 284.62) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 17.4511
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.75527
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.39177
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.46729
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.088939
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.090165
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.092003
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.094453
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.097518
‰ (377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.101202
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.105505
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.11043
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.115983
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.122167
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.128987
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.163092
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.224179
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.287735
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.353892
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.422793
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.494592
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.569453
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5125
(377.48, 15.84, 284.62) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 14.99138
(377.48, 15.84, 284.62) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 14.96807
(377.48, 15.84, 284.62) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 15.97635
(377.48, 15.84, 284.62) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 17.57919
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.93295
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.96307
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.94914
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.9388
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.93204
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.92885
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.077817
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.078988
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.080768
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.08316
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.086166
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.089785
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.094024
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.098883
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.104368
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.110481
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.15666
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.217068
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.279907
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.345305
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.413404
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.484349
(377.48, 15.84, 284.62) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.558303
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86337
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80712
(377.48, 15.84, 284.62) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 14.95609
(377.48, 15.84, 284.62) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 14.90686
(377.48, 15.84, 284.62) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 16.08426
(377.48, 15.84, 284.62) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 17.71007
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.5003
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.79383
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.78
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.76972
Š (377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.76301
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.75984
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.76022
