¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¨(437.18, 15.13, 251.20) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 18.18838
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.963802
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.43374
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.964842
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56098
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23475
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02515
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98607
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85634
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03983
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33068
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.65507
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.38313
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.5309
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.05177
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.825814
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.026227
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.241885
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.919095
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.190219
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.484642
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.805437
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.156227
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.541357
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.956575
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.42281
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.952619
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5472
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21913
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00809
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96616
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81311
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97546
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22174
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.52763
¢(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.11679
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.29619
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.65034
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.823638
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.023888
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.239366
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.916785
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.187737
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.481968
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.80251
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.153004
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.534851
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.949379
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.411909
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.940446
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53345
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20357
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99094
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94613
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78781
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91156
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07875
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.40255
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.8584
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.07772
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.29719
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.821472
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.021561
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.236857
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.914514
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.185295
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.479265
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.799577
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.149817
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.528376
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.942231
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.401041
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.928238
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51976
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18801
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9737
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92599
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76301
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84352
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93483
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.27988
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.65789
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.61001
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.04069
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.819316
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.019246
¨(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.234363
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.91225
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.18282
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.47662
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.796669
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.146442
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.521949
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.935141
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.391931
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.916101
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5061
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17252
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95638
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90574
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73876
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73569
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79366
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.15952
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.49755
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.14953
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.79132
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.97511
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.817196
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.016942
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.660185
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.909991
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.180357
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.473927
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.793759
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.140617
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.515549
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.928118
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.384136
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.903982
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49245
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15705
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93892
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88539
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71492
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6299
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66488
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.0414
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.33248
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.76447
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.52092
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.42923
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.815087
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.014652
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.658101
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.907713
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.177921
¯(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.47128
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.790823
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.134816
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.509217
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.921119
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.376395
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.89187
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47886
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14625
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92643
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86494
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69168
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5261
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54576
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92551
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.17137
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.49138
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.21687
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.77041
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.81299
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.012372
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.656021
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.905488
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.175496
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.468634
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.787867
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.129099
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.502918
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.914187
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.368711
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.879835
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46529
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13576
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91438
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8444
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66885
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40893
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42897
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76984
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01412
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.28994
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.91515
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.43298
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.810905
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.422964
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.653943
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.903259
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.173069
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.465997
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.782687
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.123405
µ(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.496674
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.907297
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.361063
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.867807
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45177
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12524
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90231
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82376
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64655
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28888
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31452
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61451
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.86061
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.12445
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.52063
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.10786
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.66796
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.808834
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.421043
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.651878
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.901007
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.170662
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.463364
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.777508
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.117762
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.490469
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.900459
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.353504
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.85671
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43827
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11468
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89021
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80304
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59187
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20058
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20235
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46238
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.71072
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.96306
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.14233
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.79462
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.3392
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.806775
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.419122
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.649818
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.898788
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.168232
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.460752
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.772375
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.112149
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.484337
±(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.893666
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.346004
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.848328
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4263
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10413
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87809
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78226
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51788
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11972
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09242
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.30754
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.56414
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.80576
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.624
