¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¿ (431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.039105
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.119202
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.323538
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.542981
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.774247
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.022599
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.290966
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.581825
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.86639
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.165682
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.48996
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.842378
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.206592
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.187047
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.168541
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.151062
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.134596
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.119128
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.104646
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.09114
Ä (431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.0786
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.067014
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.056374
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.046672
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.037901
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.030055
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.026401
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.030384
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.030828
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.16323
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.65549
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.17682
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.105349
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.308665
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.526992
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.758737
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.005845
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.272853
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.557373
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.831901
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.128402
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.449529
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.79845
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.196548
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.17704
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.158571
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.141124
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.124691
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.109252
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.094801
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.081322
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.068806
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.057244
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.046628
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.036947
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.028195
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.020367
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.013456
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.015039
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.020081
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.023493
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.02573
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.81145
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.091577
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.293888
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.511121
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.743353
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.989267
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.254916
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.525838
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.797912
ñ (431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.091693
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.409767
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.755186
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.187469
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.167994
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.149557
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.132143
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.115736
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.100326
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.0859
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.072446
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.059953
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.048412
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.037815
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.028154
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.01942
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.011608
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.004712
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.000483
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.005495
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.011414
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.01797
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.021103
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.077927
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.279254
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.495398
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.727999
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.972836
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.237147
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.494774
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.764461
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.055523
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.370584
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.712625
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.272977
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.275546
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.279051
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.124106
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.288896
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.295238
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.129846
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.116299
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.103721
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.092102
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.081433
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.071704
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.062912
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.055048
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.048105
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.04208
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.036966
¹ (431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 5.997762
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.00456
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.012273
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.064354
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.264721
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.479763
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.711159
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.956525
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.2157
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.464145
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.731476
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.019934
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.332032
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.670772
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.039597
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.411812
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.804532
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.165588
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.722839
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.705908
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.122755
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.109227
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.096667
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.085064
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.074411
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.0647
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.055922
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.04807
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.041139
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.035123
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.030019
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 5.797454
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 5.794286
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 5.791986
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.050893
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.250297
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.464245
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.694444
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.940406
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.187622
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.433983
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.699029
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.984888
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.294118
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.629567
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.165942
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.146548
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.128441
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.260942
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.716069
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.699159
ç (431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.116596
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.103086
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.090542
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.078955
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.068316
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.058618
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 5.820572
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 5.813029
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 5.80637
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 5.800591
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 5.795689
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 5.791658
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 5.788496
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 5.786202
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.039459
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.237163
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.449237
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.6779
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.924417
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.159926
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.404272
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.667059
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.950394
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.256791
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.181077
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.160654
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.141279
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.123827
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.247755
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.710321
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.69343
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.111368
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.097872
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.085342
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.073768
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.06314
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.053452
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.044697
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.036865
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.029954
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.023955
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.018867
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.014683
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.011403
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.009022
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.028766
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.225726
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.436957
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.664073
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.906069
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.130193
ë (431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.374993
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.63557
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.916435
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.22008
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.176707
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.156301
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.137143
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.120139
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.234795
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.705592
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.688715
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.107065
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.093581
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.081061
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.069497
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.05888
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.049201
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.040453
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.03263
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.025725
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.019733
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.01465
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.010473
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.007195
(431.99, 14.42, 326.05) (426.17, 13.88, 303.37) (8.74, 12.81, 16.35) Truck 6.00482
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.018182
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.214375
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.424777
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.65096
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.87755
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.0935
