¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.27965
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84948
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.07571
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.58574
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.42301
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.48312
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.434668
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.730762
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.052642
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.403792
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.788325
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.194036
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.614773
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0774
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58853
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11051
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53596
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95603
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39372
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86671
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38948
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33297
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65714
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85227
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.64697
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.1399
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.17361
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.417376
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.711967
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.032175
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.38144
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.76381
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.163837
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.581619
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04095
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54811
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0964
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49305
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89504
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32805
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79576
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32215
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2557
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4651
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.44818
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.16226
¸(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.86556
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.87397
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.89395
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.400034
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.693179
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.01166
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.359006
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.739193
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.133789
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.548674
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00461
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50787
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06703
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43747
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83528
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26374
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72631
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2555
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17929
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25122
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.02817
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70485
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.4439
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.58375
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.59755
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.383204
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.674303
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.991158
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.336584
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.714592
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.10387
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.515848
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.968459
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46792
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01618
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38295
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77676
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20077
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65835
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18964
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1038
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16155
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63034
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27252
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97228
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.94193
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.31966
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.368294
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.655421
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.970566
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.314087
¶(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.68991
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.0741
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.483213
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.932512
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4341
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96631
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32954
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71949
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13911
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59184
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12457
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02918
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08775
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.50891
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88682
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52685
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.25115
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.05509
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.353301
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.637949
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.949934
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.291574
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.665201
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.044415
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.45071
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.899362
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40051
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91744
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27722
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6634
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07876
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52678
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06017
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95716
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01468
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41778
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79104
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18535
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.79202
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.74811
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.90166
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.338271
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.621675
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.929288
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.268993
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.640497
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.014932
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.41838
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.869134
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36704
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86958
¹(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22604
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60848
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01972
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46312
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99651
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89483
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94242
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32929
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69813
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08759
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.49944
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.09735
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.57497
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.323237
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.605374
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.911361
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.246457
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.615746
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.985549
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.390836
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.839025
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33368
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82266
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17583
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55467
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9619
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40085
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93359
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83314
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87096
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24347
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60799
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99282
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39958
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83421
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.25912
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.308168
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.589002
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.893595
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.224878
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.590978
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.958165
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.363582
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.809019
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3005
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77674
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12675
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50203
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90537
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3399
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8792
º(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77205
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80027
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16021
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52055
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90086
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.30473
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77787
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.95372
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.293019
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.572628
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.875767
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.205498
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.565518
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.933368
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.336448
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.779079
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26742
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73173
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07868
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45048
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85004
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28159
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82648
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7116
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73035
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07947
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43581
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81177
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25373
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.72385
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.74581
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.27786
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.556247
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.857937
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.186059
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.542313
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.908715
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.309393
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.749311
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23452
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68771
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0316
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40012
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79593
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22816
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77424
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65183
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66125
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00115
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35362
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76543
´(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20488
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67206
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.39704
