¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(443.38, 14.27, 268.39) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 16.69813
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.374247
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.477525
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.584686
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.695897
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.826852
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.8679
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.098616
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.260998
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.432101
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.612652
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.789591
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.871014
»(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.955382
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.04277
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.133367
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.227227
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.324528
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.425477
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.530163
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.638785
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.766274
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.928464
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.97062
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.155572
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.320865
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.495095
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.679017
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.83369
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.916209
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.001717
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.090311
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.182108
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.277277
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.375947
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.478271
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.584419
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.708302
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.867246
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.35657
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.213773
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.382062
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.559537
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.746935
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.879091
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.962758
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.049455
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.139262
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.232342
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.328852
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.428896
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.532695
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.652822
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.808631
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.971521
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.36728
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.273223
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.444613
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.625409
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.816431
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.925822
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.010663
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.098573
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.189674
¹(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.284091
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.381975
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.483492
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.599688
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.752493
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.912225
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.07924
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.16055
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.333978
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.508545
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.692807
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.887559
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.973901
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.05997
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.149158
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.241583
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.337386
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.436699
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.548796
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.698759
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.855423
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.019187
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.63777
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.396088
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.573938
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.761734
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.93908
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.023378
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.110724
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.201233
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.295002
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.392247
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.500013
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.64726
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.800991
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.961689
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.129724
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.81223
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.459525
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.640765
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.832242
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.988725
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.074286
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.162935
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.254802
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.350013
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.453269
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.597864
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.748839
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.906558
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.071435
¹(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.54027
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.98735
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.524355
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.709106
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.904363
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.03978
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.126657
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.216665
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.309944
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.408453
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.55054
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.698827
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.853686
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.015547
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.184826
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52423
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.16303
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.590621
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.779008
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.978166
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.092297
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.180517
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.271923
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.366696
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.505133
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.650851
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.802999
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.961926
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.128113
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87684
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51322
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.47595
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.658351
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.850458
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.053685
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.146269
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.235914
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.328787
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.46156
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.604812
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.75433
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.910498
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.073729
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.244427
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20511
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.50152
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.727589
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.923542
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.113876
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.201804
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.292888
¶(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.419699
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.560624
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.70764
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.86113
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.021502
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.189199
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.364652
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19232
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.48911
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.798351
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.998281
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.169506
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.258871
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.379535
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.518153
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.662769
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.813684
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.971359
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.136125
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.308502
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56347
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17939
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45769
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.808366
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.074747
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.226693
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.340904
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.477355
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.619633
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.768128
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.923155
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.085162
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.25455
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.431828
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12429
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16631
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41896
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.812673
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.138682
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.303768
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.438121
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.578171
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.724296
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.876819
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.03616
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.202706
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.376909
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72558
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.428
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1531
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.37958
½(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.816772
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.143136
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.400357
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.538279
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.682129
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.832225
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.988978
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.152815
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.324104
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.503399
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88928
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48684
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13976
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33952
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.82069
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.147417
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.427415
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.641521
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.789302
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.943596
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.104787
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.273301
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.449598
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.634194
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05774
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54646
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12629
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2988
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.824392
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.151048
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.44321
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.685729
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.899873
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.05851
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.224339
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.397775
