¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
œ!(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.754361
(380.41, 10.44, 325.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.510157
(380.41, 10.44, 325.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.715239
(380.41, 10.44, 325.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.937095
(380.41, 10.44, 325.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.177832
(380.41, 10.44, 325.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.439919
(380.41, 10.44, 325.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.726274
(380.41, 10.44, 325.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.040383
(380.41, 10.44, 325.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.386421
(380.41, 10.44, 325.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.762096
(380.41, 10.44, 325.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.793741
(380.41, 10.44, 325.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.329707
(380.41, 10.44, 325.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.946241
(380.41, 10.44, 325.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65624
(380.41, 10.44, 325.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52489
(380.41, 10.44, 325.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48438
(380.41, 10.44, 325.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63903
(380.41, 10.44, 325.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81548
(380.41, 10.44, 325.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.98929
(380.41, 10.44, 325.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.154655
(380.41, 10.44, 325.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.332179
(380.41, 10.44, 325.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.523221
(380.41, 10.44, 325.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.729348
(380.41, 10.44, 325.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.952379
(380.41, 10.44, 325.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.194442
(380.41, 10.44, 325.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.45803
(380.41, 10.44, 325.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.746099
(380.41, 10.44, 325.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.062173
(380.41, 10.44, 325.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.410479
(380.41, 10.44, 325.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.796148
(380.41, 10.44, 325.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.846003
(380.41, 10.44, 325.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.38866
(380.41, 10.44, 325.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00889
(380.41, 10.44, 325.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73513
¬ (380.41, 10.44, 325.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61742
(380.41, 10.44, 325.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59004
(380.41, 10.44, 325.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77921
(380.41, 10.44, 325.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1371
(380.41, 10.44, 325.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.999895
(380.41, 10.44, 325.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.166025
(380.41, 10.44, 325.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.344397
(380.41, 10.44, 325.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.536385
(380.41, 10.44, 325.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.743569
(380.41, 10.44, 325.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.967789
(380.41, 10.44, 325.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.21119
(380.41, 10.44, 325.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.476298
(380.41, 10.44, 325.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.766099
(380.41, 10.44, 325.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.084161
(380.41, 10.44, 325.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.434763
(380.41, 10.44, 325.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.823105
(380.41, 10.44, 325.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.898912
(380.41, 10.44, 325.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.448471
(380.41, 10.44, 325.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07235
(380.41, 10.44, 325.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81512
(380.41, 10.44, 325.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7113
(380.41, 10.44, 325.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70908
(380.41, 10.44, 325.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9225
(380.41, 10.44, 325.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48437
(380.41, 10.44, 325.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.010574
(380.41, 10.44, 325.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.177476
(380.41, 10.44, 325.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.356707
(380.41, 10.44, 325.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.549648
(380.41, 10.44, 325.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.7579
(380.41, 10.44, 325.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.98332
(380.41, 10.44, 325.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.228076
(380.41, 10.44, 325.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.494721
(380.41, 10.44, 325.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.786275
(380.41, 10.44, 325.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.106349
(380.41, 10.44, 325.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.459277
(380.41, 10.44, 325.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.850326
(380.41, 10.44, 325.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.952505
(380.41, 10.44, 325.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.50904
(380.41, 10.44, 325.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14095
(380.41, 10.44, 325.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89622
(380.41, 10.44, 325.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80668
(380.41, 10.44, 325.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84186
(380.41, 10.44, 325.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06898
(380.41, 10.44, 325.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82615
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.622346
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.815579
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.023516
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.255126
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.53439
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.778317
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.994402
µ(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.225838
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.474248
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.74156
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.029919
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.362062
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.926706
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.711201
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71975
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43344
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08931
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37072
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52627
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68773
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85533
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02939
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21025
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39822
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59366
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77058
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9126
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05972
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19704
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30399
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41467
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.615693
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.80847
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.015861
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.245867
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.524236
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.796534
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.013889
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.246685
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.496665
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.765666
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.056269
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.392172
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.901848
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.681734
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78982
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51333
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13836
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4872
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64595
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8107
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98179
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15947
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34411
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53603
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73084
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01416
¸(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16351
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31818
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43391
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54663
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.609095
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.801359
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.008236
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.236516
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.514002
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.815096
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.033726
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.267948
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.519447
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.790209
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.084415
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.422784
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.876698
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.651882
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8609
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59447
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18879
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60753
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76956
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93776
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11244
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29392
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48253
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67863
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83163
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97296
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11932
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27093
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.428
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56844
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68322
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.60255
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.794302
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.000608
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.227098
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.503683
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.807043
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.05389
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.289576
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.542693
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.815258
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.113024
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.453941
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.851219
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.621753
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93303
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67692
¼(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24053
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73178
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89723
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06905
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24751
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43293
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62568
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79732
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93591
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07946
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22808
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38212
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54167
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70707
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82469
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.595997
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.787295
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.993061
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.217611
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.493306
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.795633
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.074479
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.311636
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.566383
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.840736
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.142137
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.485626
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.860745
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.591244
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00624
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76063
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29359
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79581
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02921
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20478
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38718
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57672
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76698
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90297
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04379
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18964
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34071
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4972
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65937
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82747
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97119
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.589492
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.780278
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.985507
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.208019
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.482807
»(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.784115
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.095384
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.33405
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.590467
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.866682
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.171709
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.517856
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.895982
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.560431
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08053
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84571
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34804
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85489
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16552
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34503
