¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
æ(328.25, 7.54, 367.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.05896
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.399987
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.706551
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.040863
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.406805
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.809068
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.253158
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.745964
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29583
(327.74, 7.55, 367.33) (337.71, 1.08, 390.64) (0.81, 2.16, 0.81) Human 9.115636
(327.74, 7.55, 367.33) (337.71, 1.08, 390.64) (0.81, 2.16, 0.81) Human 9.085419
(327.74, 7.55, 367.33) (337.71, 1.08, 390.64) (0.81, 2.16, 0.81) Human 9.064259
(327.74, 7.55, 367.33) (337.71, 1.08, 390.64) (0.81, 2.16, 0.81) Human 9.044555
(327.74, 7.55, 367.33) (337.71, 1.08, 390.64) (0.81, 2.16, 0.81) Human 9.026289
(327.74, 7.55, 367.33) (337.71, 1.08, 390.64) (0.81, 2.16, 0.81) Human 9.009398
(327.74, 7.55, 367.33) (337.71, 1.08, 390.64) (0.81, 2.16, 0.81) Human 8.993993
(327.74, 7.55, 367.33) (337.71, 1.08, 390.64) (0.81, 2.16, 0.81) Human 8.979912
(327.74, 7.55, 367.33) (337.71, 1.08, 390.64) (0.81, 2.16, 0.81) Human 8.967267
(327.74, 7.55, 367.33) (337.71, 1.08, 390.64) (0.81, 2.16, 0.81) Human 8.955926
(327.74, 7.55, 367.33) (337.71, 1.08, 390.64) (0.81, 2.16, 0.81) Human 8.946026
(327.74, 7.55, 367.33) (337.71, 1.08, 390.64) (0.81, 2.16, 0.81) Human 8.937411
(327.74, 7.55, 367.33) (337.71, 1.08, 390.64) (0.81, 2.16, 0.81) Human 8.930224
(327.74, 7.55, 367.33) (337.71, 1.08, 390.64) (0.81, 2.16, 0.81) Human 8.931452
(327.74, 7.55, 367.33) (337.71, 1.08, 390.64) (0.81, 2.16, 0.81) Human 9.034462
(327.74, 7.55, 367.33) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 15.52738
(327.74, 7.55, 367.33) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 15.52539
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.6067
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.791523
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.392166
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.615891
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.85688
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.11722
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.399284
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.705791
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.040033
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.405937
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.808079
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.252076
(327.74, 7.55, 367.33) (337.71, 1.08, 390.64) (0.81, 2.16, 0.81) Human 9.190586
(327.74, 7.55, 367.33) (337.71, 1.08, 390.64) (0.81, 2.16, 0.81) Human 9.006418
(327.74, 7.55, 367.33) (337.71, 1.08, 390.64) (0.81, 2.16, 0.81) Human 8.952613
(327.74, 7.55, 367.33) (337.71, 1.08, 390.64) (0.81, 2.16, 0.81) Human 8.930515
(327.74, 7.55, 367.33) (337.71, 1.08, 390.64) (0.81, 2.16, 0.81) Human 8.910213
(327.74, 7.55, 367.33) (337.71, 1.08, 390.64) (0.81, 2.16, 0.81) Human 8.891286
(327.74, 7.55, 367.33) (337.71, 1.08, 390.64) (0.81, 2.16, 0.81) Human 8.873794
(327.74, 7.55, 367.33) (337.71, 1.08, 390.64) (0.81, 2.16, 0.81) Human 8.857695
(327.74, 7.55, 367.33) (337.71, 1.08, 390.64) (0.81, 2.16, 0.81) Human 8.842954
(327.74, 7.55, 367.33) (337.71, 1.08, 390.64) (0.81, 2.16, 0.81) Human 8.829583
(327.74, 7.55, 367.33) (337.71, 1.08, 390.64) (0.81, 2.16, 0.81) Human 8.817549
(327.74, 7.55, 367.33) (337.71, 1.08, 390.64) (0.81, 2.16, 0.81) Human 8.806876
(327.74, 7.55, 367.33) (337.71, 1.08, 390.64) (0.81, 2.16, 0.81) Human 8.797547
µ(327.74, 7.55, 367.33) (337.71, 1.08, 390.64) (0.81, 2.16, 0.81) Human 8.789529
(327.74, 7.55, 367.33) (337.71, 1.08, 390.64) (0.81, 2.16, 0.81) Human 8.782863
(327.74, 7.55, 367.33) (337.71, 1.08, 390.64) (0.81, 2.16, 0.81) Human 8.782061
(327.74, 7.55, 367.33) (337.71, 1.08, 390.64) (0.81, 2.16, 0.81) Human 8.817462
(327.74, 7.55, 367.33) (337.71, 1.08, 390.64) (0.81, 2.16, 0.81) Human 8.920156
(327.74, 7.55, 367.33) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 15.59785
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.607622
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.79251
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.391721
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.615438
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.856386
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.116706
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.398662
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.70514
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.039314
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.405115
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.807185
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.251102
(327.74, 7.55, 367.33) (337.71, 1.08, 390.64) (0.81, 2.16, 0.81) Human 9.025596
(327.74, 7.55, 367.33) (337.71, 1.08, 390.64) (0.81, 2.16, 0.81) Human 8.926845
(327.74, 7.55, 367.33) (337.71, 1.08, 390.64) (0.81, 2.16, 0.81) Human 8.885085
(327.74, 7.55, 367.33) (337.71, 1.08, 390.64) (0.81, 2.16, 0.81) Human 8.863608
(327.74, 7.55, 367.33) (337.71, 1.08, 390.64) (0.81, 2.16, 0.81) Human 8.843578
(327.74, 7.55, 367.33) (337.71, 1.08, 390.64) (0.81, 2.16, 0.81) Human 8.824911
(327.74, 7.55, 367.33) (337.71, 1.08, 390.64) (0.81, 2.16, 0.81) Human 8.807663
(327.74, 7.55, 367.33) (337.71, 1.08, 390.64) (0.81, 2.16, 0.81) Human 8.791811
(327.74, 7.55, 367.33) (337.71, 1.08, 390.64) (0.81, 2.16, 0.81) Human 8.777281
(327.74, 7.55, 367.33) (337.71, 1.08, 390.64) (0.81, 2.16, 0.81) Human 8.764131
(327.74, 7.55, 367.33) (337.71, 1.08, 390.64) (0.81, 2.16, 0.81) Human 8.752301
(327.74, 7.55, 367.33) (337.71, 1.08, 390.64) (0.81, 2.16, 0.81) Human 8.741844
(327.74, 7.55, 367.33) (337.71, 1.08, 390.64) (0.81, 2.16, 0.81) Human 8.732688
(327.74, 7.55, 367.33) (337.71, 1.08, 390.64) (0.81, 2.16, 0.81) Human 8.724868
(327.74, 7.55, 367.33) (337.71, 1.08, 390.64) (0.81, 2.16, 0.81) Human 8.718328
(327.74, 7.55, 367.33) (337.71, 1.08, 390.64) (0.81, 2.16, 0.81) Human 8.717223
(327.74, 7.55, 367.33) (337.71, 1.08, 390.64) (0.81, 2.16, 0.81) Human 8.74539
(327.74, 7.55, 367.33) (337.71, 1.08, 390.64) (0.81, 2.16, 0.81) Human 8.817339
(327.74, 7.55, 367.33) (337.71, 1.08, 390.64) (0.81, 2.16, 0.81) Human 9.032788
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.608656
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.183196
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.391345
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.615013
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.855945
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.116207
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.398136
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.704566
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.038722
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.404449
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.806451
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.250278
(327.74, 7.55, 367.33) (337.71, 1.08, 390.64) (0.81, 2.16, 0.81) Human 8.982467
(327.74, 7.55, 367.33) (337.71, 1.08, 390.64) (0.81, 2.16, 0.81) Human 8.896114
Õ(327.74, 7.55, 367.33) (337.71, 1.08, 390.64) (0.81, 2.16, 0.81) Human 8.857736
(327.74, 7.55, 367.33) (337.71, 1.08, 390.64) (0.81, 2.16, 0.81) Human 8.836405
(327.74, 7.55, 367.33) (337.71, 1.08, 390.64) (0.81, 2.16, 0.81) Human 8.816483
(327.74, 7.55, 367.33) (337.71, 1.08, 390.64) (0.81, 2.16, 0.81) Human 8.797968
(327.74, 7.55, 367.33) (337.71, 1.08, 390.64) (0.81, 2.16, 0.81) Human 8.780821
(327.74, 7.55, 367.33) (337.71, 1.08, 390.64) (0.81, 2.16, 0.81) Human 8.765057
(327.74, 7.55, 367.33) (337.71, 1.08, 390.64) (0.81, 2.16, 0.81) Human 8.75064
(327.74, 7.55, 367.33) (337.71, 1.08, 390.64) (0.81, 2.16, 0.81) Human 8.737601
(327.74, 7.55, 367.33) (337.71, 1.08, 390.64) (0.81, 2.16, 0.81) Human 8.7259
(327.74, 7.55, 367.33) (337.71, 1.08, 390.64) (0.81, 2.16, 0.81) Human 8.715498
(327.74, 7.55, 367.33) (337.71, 1.08, 390.64) (0.81, 2.16, 0.81) Human 8.706454
(327.74, 7.55, 367.33) (337.71, 1.08, 390.64) (0.81, 2.16, 0.81) Human 8.698715
(327.74, 7.55, 367.33) (337.71, 1.08, 390.64) (0.81, 2.16, 0.81) Human 8.692273
(327.74, 7.55, 367.33) (337.71, 1.08, 390.64) (0.81, 2.16, 0.81) Human 8.691086
(327.74, 7.55, 367.33) (337.71, 1.08, 390.64) (0.81, 2.16, 0.81) Human 8.717106
(327.74, 7.55, 367.33) (337.71, 1.08, 390.64) (0.81, 2.16, 0.81) Human 8.781808
(327.74, 7.55, 367.33) (337.71, 1.08, 390.64) (0.81, 2.16, 0.81) Human 8.93067
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.609602
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.18289
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.39102
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.614667
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.855567
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.115796
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 6.402201
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 6.340648
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 6.317101
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 6.295725
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 6.275414
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 6.256172
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 6.237983
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 6.220821
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 6.204684
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 6.189557
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 6.175408
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 6.162246
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 6.150071
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 6.138833
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 6.128561
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 6.119249
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 6.110861
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 6.103406
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 6.096893
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 6.091992
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 6.109154
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 6.172288
(327.74, 7.55, 367.33) (337.71, 1.08, 390.64) (0.81, 2.16, 0.81) Human 8.721655
(327.74, 7.55, 367.33) (337.71, 1.08, 390.64) (0.81, 2.16, 0.81) Human 8.787378
(327.74, 7.55, 367.33) (337.71, 1.08, 390.64) (0.81, 2.16, 0.81) Human 8.942355
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.988529
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.182664
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.390727
á(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.614377
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.855258
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 6.338951
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 6.268681
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 6.235886
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 6.213895
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 6.193004
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 6.173159
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 6.154359
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 6.136573
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 6.119822
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 6.104065
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 6.089281
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 6.075485
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 6.062654
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 6.050776
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 6.039851
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 6.029865
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 6.020795
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 6.012658
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 6.005435
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 5.999127
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 5.994634
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 6.005306
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 6.038373
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 6.107069
(327.74, 7.55, 367.33) (337.71, 1.08, 390.64) (0.81, 2.16, 0.81) Human 8.83697
(327.74, 7.55, 367.33) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 15.91867
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.988372
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.182441
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.390548
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.614142
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 6.35756
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 6.256387
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 6.205094
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 6.177841
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 6.156122
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 6.135457
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 6.115837
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 6.097259
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 6.07969
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 6.063138
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 6.047566
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 6.032969
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 6.019333
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 6.00666
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 5.994942
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 5.984157
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 5.974304
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 5.965366
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 5.957346
ß(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 5.950222
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 5.94401
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 5.939692
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 5.948454
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 5.974854
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 6.024765
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 6.12035
(327.74, 7.55, 367.33) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.00698
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.988243
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.182313
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.390378
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.613978
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 6.29269
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 6.213436
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 6.168788
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 6.143523
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 6.121946
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 6.101412
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 6.081932
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 6.063477
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 6.046036
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 6.029586
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 6.014118
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 5.99963
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 5.986109
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 5.973523
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 5.961884
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 5.951177
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 5.941388
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 5.932538
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 5.924572
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 5.917523
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 5.911361
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 5.907167
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 5.915058
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 5.938629
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 5.981921
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 6.057075
(327.74, 7.55, 367.33) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.09869
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.988177
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.18224
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.390333
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 6.429495
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 6.265126
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 6.192945
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 6.150954
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 6.126438
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 6.104929
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 6.084471
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 6.065056
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 6.046656
ä(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 6.029271
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 6.012876
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 5.997472
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 5.983027
(327.74, 7.55, 367.33) (336.99, 1.08, 387.89) (0.81, 2.16, 0.81) Human 5.969551
