¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ş (377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.47597
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95763
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.23409
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.478573
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.797158
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.150279
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.547031
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.985834
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.473592
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01894
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6623
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39582
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25231
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39703
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83582
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13931
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.463054
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.780235
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.132215
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.527131
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.963721
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.448923
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.991771
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63148
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36051
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20127
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30114
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71389
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90371
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.447414
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.763193
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.11396
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.50692
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.941333
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.423985
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.964259
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60025
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32472
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.151
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20521
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52742
…(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67417
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.431668
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.745939
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.095422
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.486558
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.918725
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.398757
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.936374
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56858
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28397
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10016
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13988
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3355
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45041
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.41574
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.72859
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.07676
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.465905
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.895844
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.373278
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.908131
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5365
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23999
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04871
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07909
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15197
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23236
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.404228
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.711063
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.057865
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.445074
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.872761
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.347533
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.879498
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50407
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19578
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99679
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01776
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09595
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01969
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.393523
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.698394
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.038786
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.424037
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.849439
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.321571
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.850531
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47121
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15134
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94439
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95587
‡(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04029
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91381
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.382679
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.686574
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.025035
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.402798
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.825906
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.295369
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.821254
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43205
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10669
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89145
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89345
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98498
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85126
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.37166
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.674595
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.012294
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.387303
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.80218
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.268936
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.791639
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39258
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06184
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83812
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83841
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93004
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78913
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.360545
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.66248
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.999342
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.373059
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.784758
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.242284
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.761727
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35293
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01678
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78434
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78437
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87543
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72746
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.349287
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.650217
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.986205
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.358597
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.768806
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.222795
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.730621
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31312
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97157
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73019
ˆ(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72963
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82118
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66623
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.337889
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.637807
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.972886
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.343924
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.752581
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.204798
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.703659
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27317
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9262
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67566
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67416
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76734
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96774
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.326388
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.625282
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.959342
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.329055
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.736158
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.186543
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.678292
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24292
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88071
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62078
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61803
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71387
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39741
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.314716
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.612622
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.945612
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.314003
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.719515
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.168091
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.652705
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21415
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84664
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56561
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56127
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66074
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.30296
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.599824
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.931721
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.298699
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.702654
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.146773
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.626894
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18513
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81384
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54033
„(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5039
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60801
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.291097
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.586925
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.917634
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.283226
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.685551
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.12361
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.600866
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1559
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78078
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51672
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47021
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65882
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.279083
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.573874
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.903384
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.267534
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.668253
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.100348
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.574631
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12648
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74751
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49252
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44144
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91299
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.266981
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.560716
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.888935
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.251705
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.650765
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.076921
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.548221
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09678
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71395
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4677
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41188
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0678
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.254796
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.547435
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.874367
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.235665
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.629911
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.053384
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.522093
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06692
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68022
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4423
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38144
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21933
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.242482
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.53404
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.859575
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.219451
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.60848
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.029753
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.495834
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03684
(377.34, 7.82, 345.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65568
