¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
â(335.93, 7.58, 352.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.863842
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.25152
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.998014
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.208256
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.434767
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.679468
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.944593
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.232759
ë(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.546893
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.435135
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.832273
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.264982
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.74488
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31212
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95124
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67118
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47612
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39109
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46184
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74788
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.90846
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.589
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.20196
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.57876
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.04679
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.47416
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.76405
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.09863
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.59777
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.96738
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.28478
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.61521
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.02629
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.998263
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.208524
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.435057
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.679782
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.944934
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.23313
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.546745
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.436407
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.831487
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.26409
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.742788
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30937
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94812
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67308
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47892
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38932
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4563
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75237
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.93627
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.61913
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.26663
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.61468
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.03869
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.4906
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.78099
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.21545
Ó(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.7205
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.06449
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.38487
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.71844
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.06594
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.998508
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.208787
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.435339
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.680088
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.945266
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.233492
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.546592
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.889328
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.830756
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.263269
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.741882
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30655
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94493
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66945
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48169
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38757
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45065
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75678
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.9656
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.70752
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.33406
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.68474
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.05204
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.50972
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.85248
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.33637
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.84767
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.1656
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.48916
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.82603
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.5083
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.998746
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.209045
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.435619
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.680388
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.945592
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.233848
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.546436
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.889153
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.265774
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.262487
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.740988
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30367
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94167
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66574
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48442
Ö(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38594
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44485
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75794
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.99654
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.80333
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.40425
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.75778
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.12805
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.52388
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.97169
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.46158
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.95689
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.27084
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.59763
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.16986
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.08928
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.99898
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.209296
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.43589
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.680682
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.94591
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.234193
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.546273
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.888978
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.265578
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.681302
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.740152
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30073
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93836
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66197
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48714
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3843
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43901
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75097
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02906
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.90141
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.4773
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.83373
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.2071
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.67676
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.09504
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.59115
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.06305
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.38026
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.81605
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.75795
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.999207
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.20954
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.436153
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.680968
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.946221
Ø(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.234347
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.546107
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.888793
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.265378
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.681079
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.739329
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29774
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93499
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65812
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48569
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38275
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43298
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74381
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.06315
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.00176
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.55324
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.91272
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.28938
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.85575
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.23631
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.72521
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.17332
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.49394
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.4383
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.35953
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.999431
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.209781
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.436412
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.681249
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.946525
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.233995
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.545936
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.888606
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.26517
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.680849
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.143003
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29469
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93153
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65419
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48117
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38128
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42691
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73654
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12629
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.10447
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.63208
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.99478
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.57497
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.04071
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.42858
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.86386
¶(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.28784
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.0855
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.03099
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.999648
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.210015
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.436666
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.681522
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.94682
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.233646
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.545759
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.888413
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.264957
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.680616
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.144114
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.655341
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92803
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65018
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47659
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37982
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42068
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7291
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.21897
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.20959
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.71395
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.0886
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.85412
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.23188
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.62742
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.04194
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.74953
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.71806
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.71727
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.99986
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.210242
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.43691
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.681786
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.94711
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.233301
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.545579
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.888216
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.26474
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.680375
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.145228
(335.90, 7.49, 352.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.656585
