¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
á(440.46, 14.64, 255.87) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.06694
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89576
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54737
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26173
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12222
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10808
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18814
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47083
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.97007
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.62704
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.35502
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.95475
(441.19, 14.73, 256.78) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 23.05758
(441.19, 14.73, 256.78) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 22.81248
(441.19, 14.73, 256.78) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 22.73916
(441.19, 14.73, 256.78) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 22.78945
(441.19, 14.73, 256.78) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 22.97838
(441.19, 14.73, 256.78) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 23.41287
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.804585
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.001176
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.212509
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.440266
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.686401
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.953175
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.243247
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.559758
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.906434
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.284418
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.68513
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.12801
£(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26762
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88923
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53758
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25068
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1074
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09351
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17123
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45845
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.9806
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.63504
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.28783
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.9235
(441.19, 14.73, 256.78) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 22.73285
(441.19, 14.73, 256.78) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 22.52739
(441.19, 14.73, 256.78) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 22.47206
(441.19, 14.73, 256.78) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 22.53606
(441.19, 14.73, 256.78) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 22.73823
(441.19, 14.73, 256.78) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 23.19206
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.802726
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.999179
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.210361
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.43795
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.683893
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.950453
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.240283
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.556521
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.902879
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.279362
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.679556
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.123089
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2619
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88157
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52808
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23992
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09275
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07934
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15475
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4465
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.99195
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.6432
(441.19, 14.73, 256.78) (430.03, 7.20, 289.32) (1.42, 0.85, 0.98) Fence 20.59631
(441.19, 14.73, 256.78) (430.03, 7.20, 289.32) (1.42, 0.85, 0.98) Fence 20.62448
(441.19, 14.73, 256.78) (430.03, 7.20, 289.32) (1.42, 0.85, 0.98) Fence 20.6558
(441.19, 14.73, 256.78) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 22.25266
(441.19, 14.73, 256.78) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 22.21443
(441.19, 14.73, 256.78) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 22.2915
(441.19, 14.73, 256.78) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 22.50635
(441.19, 14.73, 256.78) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 22.97882
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.800889
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.997207
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.208237
‡(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.435659
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.681415
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.947764
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.237353
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.55332
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.899368
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.274406
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.674096
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.118394
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.617487
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87176
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51881
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22944
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07837
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06552
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13876
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43496
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.00416
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.65166
(441.19, 14.73, 256.78) (430.03, 7.20, 289.32) (1.42, 0.85, 0.98) Fence 20.53253
(441.19, 14.73, 256.78) (430.03, 7.20, 289.32) (1.42, 0.85, 0.98) Fence 20.56046
(441.19, 14.73, 256.78) (430.03, 7.20, 289.32) (1.42, 0.85, 0.98) Fence 20.59155
(441.19, 14.73, 256.78) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 21.98784
(441.19, 14.73, 256.78) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 21.96586
(441.19, 14.73, 256.78) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 22.05541
(441.19, 14.73, 256.78) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 22.28241
(441.19, 14.73, 256.78) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 22.79431
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.799073
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.995259
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.206141
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.433397
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.678967
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.945106
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.234461
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.550159
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.895899
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.269554
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.668747
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.113801
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.612364
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.17391
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50979
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21928
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06414
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05212
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12318
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42383
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.9892
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.66028
(441.19, 14.73, 256.78) (430.03, 7.20, 289.32) (1.42, 0.85, 0.98) Fence 20.47214
(441.19, 14.73, 256.78) (430.03, 7.20, 289.32) (1.42, 0.85, 0.98) Fence 20.49985
ú(441.19, 14.73, 256.78) (430.03, 7.20, 289.32) (1.42, 0.85, 0.98) Fence 20.53071
(441.19, 14.73, 256.78) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 21.88811
(441.19, 14.73, 256.78) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 21.8498
(441.19, 14.73, 256.78) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 21.82745
(441.19, 14.73, 256.78) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 22.06612
(441.19, 14.73, 256.78) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 22.67363
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.797279
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.993333
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.204068
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.431161
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.676549
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.942482
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.231603
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.547037
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.892474
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.264801
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.66351
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.109308
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.607356
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.1696
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50106
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20938
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0502
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0391
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10809
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41306
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96793
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.66914
(441.19, 14.73, 256.78) (430.03, 7.20, 289.32) (1.42, 0.85, 0.98) Fence 20.41509
(441.19, 14.73, 256.78) (430.03, 7.20, 289.32) (1.42, 0.85, 0.98) Fence 20.4426
(441.19, 14.73, 256.78) (430.03, 7.20, 289.32) (1.42, 0.85, 0.98) Fence 20.47324
(441.19, 14.73, 256.78) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 22.18987
(441.19, 14.73, 256.78) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 22.15064
(441.19, 14.73, 256.78) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 22.11484
(441.19, 14.73, 256.78) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 22.08245
(441.19, 14.73, 256.78) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 22.55766
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.795508
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.991431
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.202022
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.428954
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.674162
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.939891
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.22878
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.543953
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.889091
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.260153
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.658389
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.104921
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.602462
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.16539
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.8053
Š(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19976
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03644
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02645
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09343
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40275
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.94728
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.67822
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.90404
(441.19, 14.73, 256.78) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 22.59447
(441.19, 14.73, 256.78) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 22.5472
(441.19, 14.73, 256.78) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 22.50349
(441.19, 14.73, 256.78) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 22.46328
(441.19, 14.73, 256.78) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 22.42657
(441.19, 14.73, 256.78) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 22.39331
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.793759
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.989553
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.200002
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.426775
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.671803
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.937332
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.225996
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.540909
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.88575
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.255606
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.653378
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.100636
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.597685
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.16128
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.80065
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.47885
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02291
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0142
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08013
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39279
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.92731
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.68749
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.87421
(441.19, 14.73, 256.78) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 22.92275
(441.19, 14.73, 256.78) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 22.87436
(441.19, 14.73, 256.78) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 22.82957
(441.19, 14.73, 256.78) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 22.78834
(441.19, 14.73, 256.78) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 22.75066
(441.19, 14.73, 256.78) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 22.71649
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.792032
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.987701
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.198009
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.424625
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.669477
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.934808
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.223248
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.537905
â(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.882457
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.251162
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.64848
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.096457
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.593022
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.15728
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.79612
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.47129
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00958
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00234
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07209
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.38326
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.90795
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.68017
(441.19, 14.73, 256.78) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 20.78222
(441.19, 14.73, 256.78) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 20.75358
(441.19, 14.73, 256.78) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 20.72812
(441.19, 14.73, 256.78) (428.18, 7.81, 291.32) (2.89, 2.47, 2.55) Tools 23.12646
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.790329
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.985872
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.19604
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.422503
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.667179
(441.19, 14.73, 256.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.932316
