¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
 (431.30, 10.28, 363.10) (409.37, 2.34, 366.37) (8.52, 3.34, 3.88) Truck 2.855856
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.953238
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.243332
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61803
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41051
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79097
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07566
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61691
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08136
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49557
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.45332
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.38028
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.04971
œ(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.07775
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.981353
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.143681
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.314408
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.497967
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.695809
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.298265
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.540497
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.803473
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.063383
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.337126
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.634456
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.958561
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.349649
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.597908
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.863208
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.147196
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.451941
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36867
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63065
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90739
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22865
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94557
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35097
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.5416
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.49583
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.95302
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.97189
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.977936
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.140301
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.311117
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.494428
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.691995
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.292801
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.534566
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.797063
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.056091
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.329215
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.625875
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.949188
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.272637
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.516071
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.776052
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.05424
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.352499
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22153
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47645
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74561
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03011
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6047
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21173
œ(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.63381
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.47146
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.86144
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.87164
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.974679
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.136536
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.308021
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.491099
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.06462
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.287612
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.528978
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.79097
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.049244
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.32179
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.617837
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.940444
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.195509
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.436803
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.691679
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.964293
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.256352
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07987
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32814
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5901
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8668
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22022
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00849
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.72997
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.44672
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.76828
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.7769
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.97158
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.133135
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.305124
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.487985
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.060071
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.282714
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.52367
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.785191
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.042879
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.31492
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.610379
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.932304
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.109823
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.359962
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.609989
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.877227
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.163438
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94346
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18539
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44052
§(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70992
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99468
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60106
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35657
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.42585
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.64976
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.08461
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.96864
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.129987
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.302423
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.849815
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.055787
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.278108
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.518683
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.779763
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.036994
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.308546
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.603454
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.879238
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.043148
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.27197
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.530926
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.79302
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.073541
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.374455
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04797
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29661
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55904
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83632
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22022
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01061
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.40877
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.53667
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.965861
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.127009
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.299918
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.846083
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.051787
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.273769
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.513972
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.774685
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.031604
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.302702
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.597119
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.817499
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.97867
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.176269
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.453539
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.711509
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.986617
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.281572
§(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90366
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15816
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41393
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68407
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96966
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6069
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36578
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.48412
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.963242
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.124204
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.297022
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.842571
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.048029
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.269696
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.509594
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.769931
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.026666
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.297385
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.591311
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.757751
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.916265
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.083632
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.35437
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.63266
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.902567
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.191776
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73923
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01284
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27436
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5377
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.816
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22953
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01701
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.47359
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.960782
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.121567
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.648665
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.839336
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.044531
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.265947
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.505508
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.765481
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.022178
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.292531
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.551478
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.699937
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.85589
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.019934
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.258457
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.542749
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.821272
¬(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.10499
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3728
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86468
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12792
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39695
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66832
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95533
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62324
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2388
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.95848
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.119103
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.645869
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.83632
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.04129
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.26244
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.501752
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.761413
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.018196
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.288199
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.497813
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.643998
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.797527
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.958957
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.165695
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.443317
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.742216
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.021073
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.319769
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70753
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97833
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24928
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52636
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80624
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24904
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90132
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63155
(431.33, 10.28, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.956339
