¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ó(398.85, 13.98, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.02114
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.883529
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.168072
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.484447
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.840903
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.234709
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.684879
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.192225
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.76229
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21855
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34413
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54652
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77667
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01926
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27527
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54292
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70107
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86595
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03792
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21736
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61512
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.618196
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.879473
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.163688
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.477876
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.833648
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.226663
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.677469
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.183902
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.755136
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26831
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44266
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66645
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90225
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15092
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41348
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65258
»(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81397
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98228
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15783
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55516
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.614485
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.875449
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.159301
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.471253
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.826367
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.21876
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.669947
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.175458
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.745584
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34266
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56124
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79058
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0323
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28734
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55676
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76632
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93113
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10297
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49808
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.610804
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.871455
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.154959
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.464626
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.819073
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.211968
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.662343
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.166924
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.735918
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32187
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68389
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91903
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16697
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42871
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70537
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88425
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05263
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44337
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.607162
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.867475
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.150623
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.459636
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.811718
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.205061
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.654655
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.158268
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.726119
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29347
»(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67822
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05203
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3065
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57526
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84154
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00658
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39062
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18444
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.603519
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.863543
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.146323
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.454935
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.804378
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.198095
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.646887
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.149513
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.716208
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26587
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66352
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05707
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45108
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72722
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96467
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33932
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12512
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.599911
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.859608
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.142037
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.45025
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.796982
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.191041
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.638996
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.140658
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.706196
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23906
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64975
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04223
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46706
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88483
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28912
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06723
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.596297
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.855687
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.137792
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.445616
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.789572
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.183904
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.631017
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.131713
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.696058
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21301
º(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63694
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02843
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45212
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9121
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01023
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.59459
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.851818
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.133553
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.44098
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.782159
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.176678
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.622962
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.122659
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.685819
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18773
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61852
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01564
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4383
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8971
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.593278
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.849892
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.12937
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.436396
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.774697
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.169381
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.614828
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.11351
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.675482
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16323
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59183
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00386
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42558
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7571
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.591978
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.848486
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.127232
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.431827
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.767642
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.162022
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.606598
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.104272
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.665041
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13948
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56595
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9931
(399.33, 14.00, 246.98) (417.67, 7.69, 236.60) (2.02, 1.40, 1.75) Tools 9.610592
(399.33, 14.00, 246.98) (417.67, 7.69, 236.60) (2.02, 1.40, 1.75) Tools 9.552708
(399.33, 14.00, 246.98) (417.67, 7.69, 236.60) (2.02, 1.40, 1.75) Tools 9.497355
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.590701
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.847128
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.125757
ì(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.429507
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.762673
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.15459
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.598291
(399.33, 14.00, 246.98) (417.67, 7.69, 236.60) (2.02, 1.40, 1.75) Tools 9.064711
(399.33, 14.00, 246.98) (417.67, 7.69, 236.60) (2.02, 1.40, 1.75) Tools 9.002321
(399.33, 14.00, 246.98) (417.67, 7.69, 236.60) (2.02, 1.40, 1.75) Tools 8.942516
(399.33, 14.00, 246.98) (417.67, 7.69, 236.60) (2.02, 1.40, 1.75) Tools 8.885224
(399.33, 14.00, 246.98) (417.67, 7.69, 236.60) (2.02, 1.40, 1.75) Tools 8.830371
(399.33, 14.00, 246.98) (417.67, 7.69, 236.60) (2.02, 1.40, 1.75) Tools 8.777889
(399.33, 14.00, 246.98) (417.67, 7.69, 236.60) (2.02, 1.40, 1.75) Tools 8.72772
(399.33, 14.00, 246.98) (417.67, 7.69, 236.60) (2.02, 1.40, 1.75) Tools 8.872644
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.589467
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.845782
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.124291
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.427914
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.760161
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.147063
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.589919
(399.33, 14.00, 246.98) (417.67, 7.69, 236.60) (2.02, 1.40, 1.75) Tools 8.651659
(399.33, 14.00, 246.98) (417.67, 7.69, 236.60) (2.02, 1.40, 1.75) Tools 8.623785
(399.33, 14.00, 246.98) (417.67, 7.69, 236.60) (2.02, 1.40, 1.75) Tools 8.597761
(399.33, 14.00, 246.98) (417.67, 7.69, 236.60) (2.02, 1.40, 1.75) Tools 8.573559
(399.33, 14.00, 246.98) (417.67, 7.69, 236.60) (2.02, 1.40, 1.75) Tools 8.551156
(399.33, 14.00, 246.98) (417.67, 7.69, 236.60) (2.02, 1.40, 1.75) Tools 8.530528
(399.33, 14.00, 246.98) (417.67, 7.69, 236.60) (2.02, 1.40, 1.75) Tools 8.511656
(399.33, 14.00, 246.98) (417.67, 7.69, 236.60) (2.02, 1.40, 1.75) Tools 8.839597
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.588263
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.844478
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.122874
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.426363
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.758457
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.127953
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.581453
(399.33, 14.00, 246.98) (417.67, 7.69, 236.60) (2.02, 1.40, 1.75) Tools 8.674426
(399.33, 14.00, 246.98) (417.67, 7.69, 236.60) (2.02, 1.40, 1.75) Tools 8.646484
(399.33, 14.00, 246.98) (417.67, 7.69, 236.60) (2.02, 1.40, 1.75) Tools 8.620397
(399.33, 14.00, 246.98) (417.67, 7.69, 236.60) (2.02, 1.40, 1.75) Tools 8.596138
(399.33, 14.00, 246.98) (417.67, 7.69, 236.60) (2.02, 1.40, 1.75) Tools 8.573681
(399.33, 14.00, 246.98) (417.67, 7.69, 236.60) (2.02, 1.40, 1.75) Tools 8.553003
(399.33, 14.00, 246.98) (417.67, 7.69, 236.60) (2.02, 1.40, 1.75) Tools 8.534086
(399.33, 14.00, 246.98) (417.67, 7.69, 236.60) (2.02, 1.40, 1.75) Tools 8.806673
(399.33, 14.00, 246.98) (418.15, 7.58, 234.73) (2.02, 1.13, 1.82) Tools 11.61036
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.587098
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.843199
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.12146
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.424861
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.756803
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.104404
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.560827
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.066448
å(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.622276
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.052
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47072
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92805
(399.33, 14.00, 246.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37824
(399.33, 14.00, 246.98) (417.67, 7.69, 236.60) (2.02, 1.40, 1.75) Tools 8.558307
(399.33, 14.00, 246.98) (417.67, 7.69, 236.60) (2.02, 1.40, 1.75) Tools 8.773882
(399.33, 14.00, 246.98) (418.15, 7.58, 234.73) (2.02, 1.13, 1.82) Tools 11.70225
(399.33, 14.00, 246.98) (417.93, 7.73, 233.24) (1.84, 1.40, 1.35) Tools 12.28835
(399.33, 14.00, 246.98) (417.93, 7.73, 233.24) (1.84, 1.40, 1.35) Tools 12.26682
(399.33, 14.00, 246.98) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 12.24775
(399.33, 14.00, 246.98) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 12.23111
