¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
û(378.99, 15.99, 289.82) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 10.93072
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.532797
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.783877
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.056443
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.349635
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.665432
(378.98, 15.99, 289.13) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 7.626406
á(378.98, 15.99, 289.13) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 7.521632
(378.98, 15.99, 289.13) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 7.421127
(378.98, 15.99, 289.13) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 7.32468
(378.98, 15.99, 289.13) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 7.232099
(378.98, 15.99, 289.13) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 7.322502
(378.98, 15.99, 289.13) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 7.467171
(378.98, 15.99, 289.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 8.048201
(378.98, 15.99, 289.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 8.540683
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03569
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.891
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59596
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71792
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.06921
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.95383
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.25682
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.52839
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.779112
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.051272
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.345731
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.661173
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.007391
(378.98, 15.99, 289.13) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 7.577929
(378.98, 15.99, 289.13) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 7.476126
(378.98, 15.99, 289.13) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 7.378444
(378.98, 15.99, 289.13) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 7.28468
(378.98, 15.99, 289.13) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 7.363129
(378.98, 15.99, 289.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.801431
(378.98, 15.99, 289.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 8.064328
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30248
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01664
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85815
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6232
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0644
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.12864
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.02567
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.34547
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.524061
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.774394
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.046159
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.341899
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.657015
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.005564
(378.98, 15.99, 289.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.664566
(378.98, 15.99, 289.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.497186
(378.98, 15.99, 289.13) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 7.434691
(378.98, 15.99, 289.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.563095
(378.98, 15.99, 289.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.620348
(378.98, 15.99, 289.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.679981
(378.98, 15.99, 289.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 8.080893
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32343
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0402
à(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84834
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92269
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4272
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.18979
(378.98, 15.99, 289.13) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 19.7529
(378.98, 15.99, 289.13) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 20.34023
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.52031
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.769749
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.041087
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.336599
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.65291
(378.98, 15.99, 289.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.648633
(378.98, 15.99, 289.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.437197
(378.98, 15.99, 289.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.354285
(378.98, 15.99, 289.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.397783
(378.98, 15.99, 289.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.450759
(378.98, 15.99, 289.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.50597
(378.98, 15.99, 289.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.655123
(378.98, 15.99, 289.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 8.097889
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34528
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06473
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87605
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11394
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80739
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.24146
(378.98, 15.99, 289.13) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 19.50274
(378.98, 15.99, 289.13) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 20.42191
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.519219
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.767606
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.037096
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.331146
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.650842
(378.98, 15.99, 289.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.425105
(378.98, 15.99, 289.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.245403
(378.98, 15.99, 289.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.242774
(378.98, 15.99, 289.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.29178
(378.98, 15.99, 289.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.342894
(378.98, 15.99, 289.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.396183
(378.98, 15.99, 289.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.67066
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63802
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36801
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09021
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90487
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03758
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.18361
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.26151
(378.98, 15.99, 289.13) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 19.26254
(378.98, 15.99, 289.13) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 20.50603
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.518194
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.766491
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.035892
ô(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.329112
(378.98, 15.99, 289.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.418319
(378.98, 15.99, 289.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.216259
(378.98, 15.99, 289.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.115039
(378.98, 15.99, 289.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.142614
(378.98, 15.99, 289.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.189921
(378.98, 15.99, 289.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.239278
(378.98, 15.99, 289.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.290749
(378.98, 15.99, 289.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.686584
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64192
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39159
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11668
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9348
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96153
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29057
(378.98, 15.99, 289.13) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 19.06194
(378.98, 15.99, 289.13) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 19.03187
(378.98, 15.99, 289.13) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 20.5926
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.517213
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.765432
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.034736
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.327841
(378.98, 15.99, 289.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.212694
(378.98, 15.99, 289.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.020757
(378.98, 15.99, 289.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.00255
(378.98, 15.99, 289.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.046308
(378.98, 15.99, 289.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.092007
(378.98, 15.99, 289.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.139703
(378.98, 15.99, 289.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.302434
(378.98, 15.99, 289.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.702899
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6462
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40515
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14414
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96587
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90029
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.37181
(378.98, 15.99, 289.13) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 18.83994
(378.98, 15.99, 289.13) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 18.81029
(378.98, 15.99, 289.13) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 20.68168
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.516286
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.764429
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.033647
(378.98, 15.99, 289.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.214265
(378.98, 15.99, 289.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.020105
(378.98, 15.99, 289.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 6.899204
(378.98, 15.99, 289.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 6.911386
(378.98, 15.99, 289.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 6.953671
(378.98, 15.99, 289.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 6.99785
(378.98, 15.99, 289.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.043975
(378.98, 15.99, 289.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.317401
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98099
í(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65097
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41053
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17256
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99806
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93701
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.38304
(378.98, 15.99, 289.13) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 18.62665
(378.98, 15.99, 289.13) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 18.66175
(378.98, 15.99, 289.13) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 20.77329
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.515409
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.763461
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.032609
(378.98, 15.99, 289.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.024378
(378.98, 15.99, 289.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 6.839414
(378.98, 15.99, 289.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 6.785192
(378.98, 15.99, 289.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 6.823646
(378.98, 15.99, 289.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 6.864537
(378.98, 15.99, 289.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 6.907277
(378.98, 15.99, 289.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 6.970122
(378.98, 15.99, 289.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.332716
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9894
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65686
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41644
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20205
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03138
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97501
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.39151
(378.98, 15.99, 289.13) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 18.42169
(378.98, 15.99, 289.13) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 18.73765
(378.98, 15.99, 289.13) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 20.86748
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.514601
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.762574
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.031642
(378.98, 15.99, 289.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 6.84614
(378.98, 15.99, 289.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 6.704189
(378.98, 15.99, 289.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 6.701363
(378.98, 15.99, 289.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 6.739175
(378.98, 15.99, 289.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 6.778746
(378.98, 15.99, 289.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 6.820121
(378.98, 15.99, 289.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 6.984228
(378.98, 15.99, 289.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.348378
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00275
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67194
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43038
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18244
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06124
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01438
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.39727
(378.98, 15.99, 289.13) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 18.22471
(378.98, 15.99, 289.13) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 18.81557
(378.98, 15.99, 289.13) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 20.96428
ñ(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.513844
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.761746
(378.98, 15.99, 289.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 6.857698
(378.98, 15.99, 289.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 6.678569
(378.98, 15.99, 289.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 6.599431
(378.98, 15.99, 289.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 6.621233
(378.98, 15.99, 289.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 6.65783
(378.98, 15.99, 289.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 6.696148
(378.98, 15.99, 289.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 6.73623
(378.98, 15.99, 289.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 6.998646
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4097
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01653
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68749
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44806
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07371
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93736
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92628
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.4579
(378.98, 15.99, 289.13) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 18.03539
(378.98, 15.99, 289.13) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 18.89556
(378.98, 15.99, 289.13) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 21.06373
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.5131
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.760979
(378.98, 15.99, 289.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 6.692196
(378.98, 15.99, 289.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 6.5278
(378.98, 15.99, 289.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 6.510228
(378.98, 15.99, 289.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 6.544032
(378.98, 15.99, 289.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 6.579478
(378.98, 15.99, 289.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 6.616607
(378.98, 15.99, 289.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 6.682078
(378.98, 15.99, 289.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.013375
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40779
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03071
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70349
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43102
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02139
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81652
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78752
(378.98, 15.99, 289.13) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 17.88481
(378.98, 15.99, 289.13) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 17.85341
(378.98, 15.99, 289.13) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 18.97765
(378.98, 15.99, 289.13) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 21.1659
(378.98, 15.99, 289.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.512467
(378.98, 15.99, 289.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 6.710606
