¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ô(401.17, 14.20, 244.00) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.837065
(401.65, 14.18, 244.01) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.563398
(401.65, 14.18, 244.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.143118
(401.65, 14.18, 244.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.380813
(401.65, 14.18, 244.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.638965
(401.65, 14.18, 244.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.902832
(401.65, 14.18, 244.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.185036
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.975734
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.947092
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.920026
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.89451
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.870516
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.848019
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.826996
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.807423
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.789282
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.772556
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.757226
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.743276
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.730692
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.719464
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.709579
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.701027
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.6938
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.687892
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.683295
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.680007
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.678021
(401.65, 14.18, 244.01) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.492035
(401.65, 14.18, 244.01) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.493029
† (401.65, 14.18, 244.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.137226
(401.65, 14.18, 244.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.374424
(401.65, 14.18, 244.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.632013
(401.65, 14.18, 244.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.892194
(401.65, 14.18, 244.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.173467
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.06704
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.041256
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.017023
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.994314
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.973107
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.95338
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.935112
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.918285
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.902882
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.888887
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.876287
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.865069
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.855221
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.846735
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.839602
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.833814
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.829367
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.826254
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.824475
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.824027
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.82491
(401.65, 14.18, 244.01) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.424513
(401.65, 14.18, 244.01) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.425512
(401.65, 14.18, 244.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.131365
(401.65, 14.18, 244.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.368088
(401.65, 14.18, 244.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.623714
(401.65, 14.18, 244.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.881703
(401.65, 14.18, 244.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.16207
(401.65, 14.18, 244.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.467736
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.219092
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.19429
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.171052
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.149351
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.129167
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.110481
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.09327
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.077519
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.063212
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.050334
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.038873
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.028818
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.020157
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.012884
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.006989
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.00247
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.999319
 (401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.997535
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.997115
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.99806
(401.65, 14.18, 244.01) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.359754
(401.65, 14.18, 244.01) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.360759
(401.65, 14.18, 244.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.125578
(401.65, 14.18, 244.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.361783
(401.65, 14.18, 244.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.614229
(401.65, 14.18, 244.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.871402
(401.65, 14.18, 244.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.150833
(401.65, 14.18, 244.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.455507
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.407612
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.38221
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.358412
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.336192
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.315527
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.296398
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.278783
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.262665
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.248029
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.23486
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.223143
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.212868
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.204026
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.196605
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.190601
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.186007
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.182817
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.18103
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.180643
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.181657
(401.65, 14.18, 244.01) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.297682
(401.65, 14.18, 244.01) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.298692
(401.65, 14.18, 244.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.119779
(401.65, 14.18, 244.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.35553
(401.65, 14.18, 244.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.6049
(401.65, 14.18, 244.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.861252
(401.65, 14.18, 244.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.139835
(401.65, 14.18, 244.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.443447
(401.65, 14.18, 244.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.77566
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.581722
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.557332
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.534562
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.513389
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.493793
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.475751
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.459247
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.444263
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.430786
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.418802
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.408298
€ (401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.399262
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.39169
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.385571
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.380899
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.377671
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.375883
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.375534
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.376623
(401.65, 14.18, 244.01) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.238216
(401.65, 14.18, 244.01) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.23923
(401.65, 14.18, 244.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.114087
(401.65, 14.18, 244.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.349329
(401.65, 14.18, 244.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.595686
(401.65, 14.18, 244.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.851304
(401.65, 14.18, 244.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.128984
(401.65, 14.18, 244.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.431653
(401.65, 14.18, 244.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.762713
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.793875
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.768858
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.745508
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.723797
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.703706
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.685215
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.668303
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.652954
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.639152
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.626884
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.616138
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.606902
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.59917
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.592931
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.588181
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.584915
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.583128
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.582821
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.583994
(401.65, 14.18, 244.01) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.181283
(401.65, 14.18, 244.01) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.182302
(401.65, 14.18, 244.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.108426
(401.65, 14.18, 244.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.343194
(401.65, 14.18, 244.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.586645
(401.65, 14.18, 244.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.841536
(401.65, 14.18, 244.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.11832
(401.65, 14.18, 244.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.420013
(401.65, 14.18, 244.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.74998
(401.65, 14.18, 244.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.112533
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.994164
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.970198
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.947918
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.927304
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.908335
ù(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.890992
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.875255
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.861111
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.848546
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.837545
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.8281
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.820199
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.813835
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.809007
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.805701
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.803921
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.803662
(401.65, 14.18, 244.01) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.804925
(401.65, 14.18, 244.01) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.126818
(401.65, 14.18, 244.01) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.127838
(401.65, 14.18, 244.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.102803
(401.65, 14.18, 244.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.337118
(401.65, 14.18, 244.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.577771
(401.65, 14.18, 244.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.831875
(401.65, 14.18, 244.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.107865
(401.65, 14.18, 244.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.408596
(401.65, 14.18, 244.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.737472
(401.65, 14.18, 244.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.118031
(401.65, 14.18, 244.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.531804
(401.65, 14.18, 244.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.937136
(401.65, 14.18, 244.01) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 9.204266
(401.65, 14.18, 244.01) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 9.176201
(401.65, 14.18, 244.01) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 9.150085
(401.65, 14.18, 244.01) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 9.125893
(401.65, 14.18, 244.01) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 9.103599
(401.65, 14.18, 244.01) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 9.083179
(401.65, 14.18, 244.01) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 9.064614
(401.65, 14.18, 244.01) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 9.047884
(401.65, 14.18, 244.01) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 9.032974
(401.65, 14.18, 244.01) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 9.01987
(401.65, 14.18, 244.01) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.10584
(401.65, 14.18, 244.01) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.096203
(401.65, 14.18, 244.01) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.088358
(401.65, 14.18, 244.01) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.082295
(401.65, 14.18, 244.01) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.07801
(401.65, 14.18, 244.01) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.075495
(401.65, 14.18, 244.01) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.074751
(401.65, 14.18, 244.01) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.075776
(401.65, 14.18, 244.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.097248
(401.65, 14.18, 244.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.331083
(401.65, 14.18, 244.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.569023
(401.65, 14.18, 244.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.822439
(401.65, 14.18, 244.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.09761
(401.65, 14.18, 244.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.397389
(401.65, 14.18, 244.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.734031
(401.65, 14.18, 244.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.123641
ú(401.65, 14.18, 244.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.530198
(401.65, 14.18, 244.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.935323
(401.65, 14.18, 244.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.382769
(401.65, 14.18, 244.01) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 9.414351
(401.65, 14.18, 244.01) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 9.392545
(401.65, 14.18, 244.01) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 9.372663
(401.65, 14.18, 244.01) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 9.354682
(401.65, 14.18, 244.01) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 9.33859
(401.65, 14.18, 244.01) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 9.324367
(401.65, 14.18, 244.01) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 9.312
(401.65, 14.18, 244.01) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 9.301475
(401.65, 14.18, 244.01) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 9.292787
(401.65, 14.18, 244.01) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.2821
(401.65, 14.18, 244.01) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.277055
(401.65, 14.18, 244.01) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.273823
(401.65, 14.18, 244.01) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.2724
(401.65, 14.18, 244.01) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.272784
(401.65, 14.18, 244.01) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.274976
(401.65, 14.18, 244.01) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.278979
(401.65, 14.18, 244.01) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.284798
(401.65, 14.18, 244.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.091716
(401.65, 14.18, 244.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.325132
