¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ı(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.495783
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.375803
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.828234
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.334306
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.903945
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53446
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20733
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97453
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72022
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48146
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34478
(378.76, 15.78, 283.45) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 15.77022
(378.76, 15.78, 283.45) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 15.7365
(378.76, 15.78, 283.45) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 15.70598
(378.76, 15.78, 283.45) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 15.67863
(378.76, 15.78, 283.45) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 15.65441
(378.76, 15.78, 283.45) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 15.63332
¶(378.76, 15.78, 283.45) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 16.81302
(378.76, 15.78, 283.45) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 16.79815
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.23615
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.412183
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.601593
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.194654
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.430954
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.687372
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.966492
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.271392
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.605757
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.973954
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.381391
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.834475
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.3413
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.911834
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54555
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21991
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98892
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77024
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56424
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42617
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46543
(378.76, 15.78, 283.45) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 15.79401
(378.76, 15.78, 283.45) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 15.7633
(378.76, 15.78, 283.45) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 15.73577
(378.76, 15.78, 283.45) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 15.7114
(378.76, 15.78, 283.45) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 15.69016
(378.76, 15.78, 283.45) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 17.5596
(378.76, 15.78, 283.45) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 17.56829
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.237792
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.413944
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.979166
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.197823
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.434394
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.6911
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.970535
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.275795
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.610596
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.97932
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.387321
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.841105
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.348739
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.920252
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55732
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23328
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9496
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84571
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64952
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51054
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23393
Ç(378.76, 15.78, 283.45) (375.15, 7.54, 250.41) (1.36, 1.29, 1.33) Tools 17.2814
(378.76, 15.78, 283.45) (375.15, 7.54, 250.41) (1.36, 1.29, 1.33) Tools 17.24772
(378.76, 15.78, 283.45) (375.15, 7.54, 250.41) (1.36, 1.29, 1.33) Tools 17.21752
(378.76, 15.78, 283.45) (375.15, 7.54, 250.41) (1.36, 1.29, 1.33) Tools 17.19077
(378.76, 15.78, 283.45) (375.15, 7.54, 250.41) (1.36, 1.29, 1.33) Tools 17.16744
(378.76, 15.78, 283.45) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 17.1278
(378.76, 15.78, 283.45) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 17.11101
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.239573
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.415858
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.982273
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.201164
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.438005
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.695023
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.974847
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.280478
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.615761
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.98501
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.393633
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.848134
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.356565
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.929095
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5698
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22633
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85767
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8156
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73735
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5979
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33037
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.10656
(378.76, 15.78, 283.45) (375.15, 7.54, 250.41) (1.36, 1.29, 1.33) Tools 17.31796
(378.76, 15.78, 283.45) (375.15, 7.54, 250.41) (1.36, 1.29, 1.33) Tools 17.28755
(378.76, 15.78, 283.45) (375.15, 7.54, 250.41) (1.36, 1.29, 1.33) Tools 17.2606
(378.76, 15.78, 283.45) (375.15, 7.54, 250.41) (1.36, 1.29, 1.33) Tools 17.23709
(378.76, 15.78, 283.45) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 17.20588
(378.76, 15.78, 283.45) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 17.18892
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.241494
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.782405
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.985546
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.204715
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.441844
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.699189
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.979347
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.285447
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.621178
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.990987
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.400271
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.855516
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.364879
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.938479
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58298
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14626
Í(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76824
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46628
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82787
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68838
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43029
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.5797
(378.76, 15.78, 283.45) (375.15, 7.54, 250.41) (1.36, 1.29, 1.33) Tools 17.39219
(378.76, 15.78, 283.45) (375.15, 7.54, 250.41) (1.36, 1.29, 1.33) Tools 17.36155
(378.76, 15.78, 283.45) (375.15, 7.54, 250.41) (1.36, 1.29, 1.33) Tools 17.3344
(378.76, 15.78, 283.45) (375.15, 7.54, 250.41) (1.36, 1.29, 1.33) Tools 17.31069
(378.76, 15.78, 283.45) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 17.28805
(378.76, 15.78, 283.45) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 17.27091
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.243556
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.78561
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.989004
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.208433
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.445898
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.703546
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.984121
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.290677
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.626919
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.997343
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.407269
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.863329
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.373639
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.948366
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55595
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06836
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68124
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36855
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92106
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.782
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53378
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.36947
(378.76, 15.78, 283.45) (375.15, 7.54, 250.41) (1.36, 1.29, 1.33) Tools 17.47049
(378.76, 15.78, 283.45) (375.15, 7.54, 250.41) (1.36, 1.29, 1.33) Tools 17.43962
(378.76, 15.78, 283.45) (375.15, 7.54, 250.41) (1.36, 1.29, 1.33) Tools 17.41224
(378.76, 15.78, 283.45) (375.15, 7.54, 250.41) (1.36, 1.29, 1.33) Tools 17.38833
(378.76, 15.78, 283.45) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 17.37442
(378.76, 15.78, 283.45) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 17.35707
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.599783
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.788989
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.992623
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.212355
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.450086
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.708143
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.989136
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.296144
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.632955
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.003963
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.414639
Ê(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.871546
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.382838
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.93717
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52195
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99446
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59664
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27353
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.017
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87893
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64093
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.53198
(378.76, 15.78, 283.45) (373.77, 7.54, 249.22) (1.36, 1.29, 1.33) Tools 18.79946
(378.76, 15.78, 283.45) (373.77, 7.54, 249.22) (1.36, 1.29, 1.33) Tools 18.76612
(378.76, 15.78, 283.45) (373.77, 7.54, 249.22) (1.36, 1.29, 1.33) Tools 18.73654
(378.76, 15.78, 283.45) (373.77, 7.54, 249.22) (1.36, 1.29, 1.33) Tools 18.71071
(378.76, 15.78, 283.45) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 17.46507
(378.76, 15.78, 283.45) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 17.44752
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.60306
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.792519
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.996398
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.216458
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.454554
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.712991
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.994375
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.301886
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.639241
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.010937
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.422331
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.880128
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.388968
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.907301
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4884
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9843
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51431
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18124
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55578
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97918
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78779
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.734
(378.76, 15.78, 283.45) (373.77, 7.54, 249.22) (1.36, 1.29, 1.33) Tools 18.89232
(378.76, 15.78, 283.45) (373.77, 7.54, 249.22) (1.36, 1.29, 1.33) Tools 18.8587
(378.76, 15.78, 283.45) (373.77, 7.54, 249.22) (1.36, 1.29, 1.33) Tools 18.82886
(378.76, 15.78, 283.45) (373.77, 7.54, 249.22) (1.36, 1.29, 1.33) Tools 18.80278
(378.76, 15.78, 283.45) (373.77, 7.54, 249.22) (1.36, 1.29, 1.33) Tools 18.78042
(378.76, 15.78, 283.45) (373.77, 8.79, 247.86) (1.36, 1.29, 1.33) Tools 20.20906
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.606495
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.796207
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.000391
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.220724
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.4592
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.718002
Î(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.999859
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.30788
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.645837
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.018209
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.430403
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.889134
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.362921
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.878248
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4558
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97536
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46473
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09155
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11405
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11227
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96048
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05859
(378.76, 15.78, 283.45) (373.77, 7.54, 249.22) (1.36, 1.29, 1.33) Tools 18.98985
(378.76, 15.78, 283.45) (373.77, 7.54, 249.22) (1.36, 1.29, 1.33) Tools 18.95593
(378.76, 15.78, 283.45) (373.77, 7.54, 249.22) (1.36, 1.29, 1.33) Tools 18.92581
(378.76, 15.78, 283.45) (373.77, 7.54, 249.22) (1.36, 1.29, 1.33) Tools 18.89947
(378.76, 15.78, 283.45) (373.77, 7.54, 249.22) (1.36, 1.29, 1.33) Tools 18.87687
(378.76, 15.78, 283.45) (372.37, 8.79, 247.78) (1.36, 1.29, 1.33) Tools 20.62123
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.61009
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.800041
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.004534
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.225176
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.464021
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.723251
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.005583
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.314183
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.652736
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.025794
(378.76, 15.78, 283.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.438822
