¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
† (401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.925999
(401.56, 14.17, 246.05) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.60717
(401.56, 14.17, 246.05) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.78764
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.46802
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.055592
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.286012
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.535972
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.808005
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.105111
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.430857
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.78949
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.186144
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.627184
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.120323
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.656055
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28249
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01071
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64325
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31991
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17133
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93639
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92416
(401.56, 14.17, 246.05) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.65722
(401.56, 14.17, 246.05) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.64099
(401.56, 14.17, 246.05) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.62726
(401.56, 14.17, 246.05) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.61602
(401.56, 14.17, 246.05) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.79539
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.465755
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.665083
½(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.281733
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.531328
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.80293
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.099582
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.424752
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.782798
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.178721
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.618896
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.111054
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.647667
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27652
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00383
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66325
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31793
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21972
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99681
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91384
(401.56, 14.17, 246.05) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.66859
(401.56, 14.17, 246.05) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.65234
(401.56, 14.17, 246.05) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.6386
(401.56, 14.17, 246.05) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.62734
(401.56, 14.17, 246.05) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.80556
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.463408
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.661922
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.277578
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.526821
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.798007
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.094164
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.418851
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.77625
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.171501
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.610851
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.10202
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.639631
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27078
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99476
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6624
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31695
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26882
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05926
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90566
(401.56, 14.17, 246.05) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.68246
(401.56, 14.17, 246.05) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.66619
(401.56, 14.17, 246.05) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.65243
(401.56, 14.17, 246.05) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.64116
(401.56, 14.17, 246.05) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.81815
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.460568
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.658856
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.873278
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.522393
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.793191
´(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.088938
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.413084
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.769886
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.164432
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.603015
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.0932
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.631879
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26532
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97536
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66243
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31703
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31865
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1646
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89959
(401.56, 14.17, 246.05) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.69884
(401.56, 14.17, 246.05) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.68255
(401.56, 14.17, 246.05) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.66876
(401.56, 14.17, 246.05) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.65747
(401.56, 14.17, 246.05) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.83319
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.457814
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.655884
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.87006
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.518086
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.788549
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.083824
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.407467
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.763708
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.157587
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.595376
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.08465
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.626782
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25681
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95637
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6634
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3181
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36918
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48065
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91601
(401.56, 14.17, 246.05) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.71775
(401.56, 14.17, 246.05) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.70143
(401.56, 14.17, 246.05) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.68762
(401.56, 14.17, 246.05) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.6763
(401.56, 14.17, 246.05) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.85067
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.455146
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.653006
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.866944
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.098949
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.783961
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.078822
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.402015
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.757693
¯(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.15093
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.587916
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.076312
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.622446
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2406
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93783
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66532
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32021
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42048
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81035
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93989
(401.56, 14.17, 246.05) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.7392
(401.56, 14.17, 246.05) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.72285
(401.56, 14.17, 246.05) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.70901
(401.56, 14.17, 246.05) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.69767
(401.56, 14.17, 246.05) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.87063
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.452566
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.650221
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.863931
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.095678
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.77957
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.074011
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.396703
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.75183
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.144467
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.580727
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.068236
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.614701
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22475
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91969
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66812
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32334
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47247
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84563
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96597
(401.56, 14.17, 246.05) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.76322
(401.56, 14.17, 246.05) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.74683
(401.56, 14.17, 246.05) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.73296
(401.56, 14.17, 246.05) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.7216
(401.56, 14.17, 246.05) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.89307
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.450073
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.64753
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.861021
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.092518
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.344433
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.069312
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.391552
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.746162
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.138169
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.573737
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.060406
ª(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.60105
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20925
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90197
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67181
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3309
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5252
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83009
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99421
(401.56, 14.17, 246.05) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.78983
(401.56, 14.17, 246.05) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.77341
(401.56, 14.17, 246.05) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.7595
(401.56, 14.17, 246.05) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.74811
(401.56, 14.17, 246.05) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.91802
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.447669
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.644936
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.858212
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.089469
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.341254
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.064759
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.386561
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.740645
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.132075
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.566945
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.052789
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.587688
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19411
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88469
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67647
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37527
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57709
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81533
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.02467
(401.56, 14.17, 246.05) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.14878
(401.56, 14.17, 246.05) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.20505
(401.56, 14.17, 246.05) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.77435
(401.56, 14.17, 246.05) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.97828
(401.56, 14.17, 246.05) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.75131
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.44535
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.642436
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.855506
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.086533
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.338201
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.611334
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.381728
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.735331
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.126169
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.56036
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.045447
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.576759
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17939
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86783
´(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65861
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42021
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55621
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80138
(401.56, 14.17, 246.05) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.20877
(401.56, 14.17, 246.05) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.18463
(401.56, 14.17, 246.05) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.24939
(401.56, 14.17, 246.05) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.96979
(401.56, 14.17, 246.05) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.95714
(401.56, 14.17, 246.05) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.15123
(401.56, 14.17, 246.05) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.56636
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.443122
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.64003
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.852904
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.083708
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.335271
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.608135
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.377063
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.730162
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.120461
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.554018
(401.56, 14.17, 246.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.038329
