¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¢(341.93, 7.24, 370.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 12.81052
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.667192
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.015244
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.402648
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.830401
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.312336
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.859331
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.521051
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.29962
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.21923
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86983
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08096
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30217
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61928
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52794
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83809
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13286
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42327
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72879
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05059
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3636
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.15994
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.336007
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.648138
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.994052
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.37507
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.799414
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.277287
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.821671
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.484088
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.25623
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.16338
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90138
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11367
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33621
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93585
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69541
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99095
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27296
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56948
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85742
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15319
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13993
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.69482
­(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.318642
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.628928
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.97101
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.347391
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.768334
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.242144
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.789478
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.446752
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.21243
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.08688
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93469
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14831
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39464
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26906
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8561
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13014
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39623
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66821
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95366
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25341
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12271
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.301136
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.609567
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.946125
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.319625
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.737167
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.206924
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.756963
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.409065
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.16824
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.0039
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96982
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18484
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69984
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62032
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97493
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22574
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4886
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76424
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05364
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42337
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.65972
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.283495
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.58761
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.921157
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.29178
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.705926
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.171639
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.724138
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.371043
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.11846
º(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.92176
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.77953
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2233
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02073
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73232
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06378
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.318
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5845
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86405
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43084
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.09609
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.26544
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.565026
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.896114
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.263862
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.674622
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.136301
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.691024
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.332703
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.06355
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.84048
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.68474
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47261
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18953
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85685
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15595
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41374
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68402
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96761
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.57122
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.62998
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.244908
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.542376
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.871009
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.235887
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.643265
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.10425
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.657633
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.294067
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.0086
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.76004
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.59107
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70656
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20301
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98331
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25154
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51307
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78734
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65734
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.07866
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.7714
Ÿ(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.224317
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.519669
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.845848
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.207862
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.611867
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.074873
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.623983
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.250203
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.953669
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.68048
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.49851
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72019
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21776
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09739
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35061
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61604
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92642
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.55958
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.22841
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.0029
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.203672
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.496908
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.820639
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.179793
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.580437
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.045263
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.590088
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.20292
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.898748
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.60177
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.40706
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.3229
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23376
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19622
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45329
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72278
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88847
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7227
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.3682
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.31256
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.182976
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.474102
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.795388
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.151692
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.548984
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.015438
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.555963
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.155631
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.836743
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.52393
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.31672
×(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.21945
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25098
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2986
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5597
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13432
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17126
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85649
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.51279
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.96496
(341.80, 7.25, 370.84) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.77657
(341.80, 7.25, 370.84) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.91542
(341.80, 7.25, 370.84) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.96019
(341.80, 7.25, 370.84) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.91263
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.162241
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.451259
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.770105
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.123568
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.51752
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.98541
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.517721
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.108354
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.769681
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.44696
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.22749
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.11768
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26944
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40465
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66994
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63394
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.29263
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.99475
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.73571
(341.80, 7.25, 370.84) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.93171
(341.80, 7.25, 370.84) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.93644
(341.80, 7.25, 370.84) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.94565
(341.80, 7.25, 370.84) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.95935
(341.80, 7.25, 370.84) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.28321
(341.80, 7.25, 370.84) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.23801
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.141469
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.428383
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.744798
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.095428
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.487412
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.955193
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.476543
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.06111
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.703314
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.37086
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.15479
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.01755
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3286
Ş(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51443
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13552
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70639
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43182
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.13763
(341.80, 7.25, 370.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.04169
(341.80, 7.25, 370.84) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.0981
(341.80, 7.25, 370.84) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.10308
(341.80, 7.25, 370.84) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.11258
(341.80, 7.25, 370.84) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.12659
