¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
À(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.03896
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.25476
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.523595
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.817971
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.141622
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.498487
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.883381
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.311628
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.790873
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.330722
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.980778
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71258
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56261
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48876
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38725
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42808
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.74918
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.58663
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 18.95127
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.10725
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.769628
º(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.995268
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.240537
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.508047
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.800932
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.122827
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.476229
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.858695
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.28409
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.759961
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.295804
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.911408
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63247
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46912
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37488
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25623
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27571
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.65028
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.46147
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 18.78785
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.88496
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.757654
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.982282
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.226409
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.492596
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.783976
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.104187
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.454181
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.834217
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.256806
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.729365
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.263497
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.850451
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55365
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37724
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26368
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12844
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12737
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.55302
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.3386
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 18.62776
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.66781
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.745762
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.969376
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.212373
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.477256
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.767163
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.085678
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.432304
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.809987
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.22984
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.702196
µ(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.236421
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.813332
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4761
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28694
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15511
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00382
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9829
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.45738
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.21798
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 18.47094
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.45569
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.733949
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.956537
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.198389
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.462044
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.750482
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.067289
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.41068
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.786018
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.206745
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.678465
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.20962
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.776823
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39976
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19817
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04906
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88228
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84218
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.36335
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.09957
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 18.3173
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.24845
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.722193
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.943815
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.184536
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.446904
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.733904
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.049076
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.389253
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.766315
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.18581
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.65498
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.183055
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.740858
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34695
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11096
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94549
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76372
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71749
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.2709
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.98334
Â(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 18.1668
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.04598
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.55897
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.54934
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.710519
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.931146
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.170801
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.431909
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.717431
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.031425
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.372342
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.747724
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.165067
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.631691
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.156812
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.705471
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30694
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02522
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84431
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64803
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.71711
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.18001
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.86924
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 18.01937
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.52478
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.49233
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.46378
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.4391
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.41826
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.40125
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.38804
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.37863
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.698937
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.918597
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.157152
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.416994
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.701964
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.017561
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.355703
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.729273
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.144531
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.60867
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.1308
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.670659
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26759
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94529
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74549
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67107
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.59982
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.09066
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.75727
Á(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.87495
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.42285
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.42713
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.43521
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.44708
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.46277
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.48228
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.50564
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.53286
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.687449
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.906145
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.14358
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.403343
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.689481
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.002917
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.339231
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.71101
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.124179
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.585876
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.10508
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.63642
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22888
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90124
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68668
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77502
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.48715
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.00284
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.64736
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.73347
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.46599
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.19959
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.676017
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.893758
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.131444
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.39201
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.67707
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.988114
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.322915
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.692943
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.104059
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.563319
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.079655
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.602709
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19082
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85793
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77501
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88084
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.37893
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.91652
(416.06, 14.59, 251.23) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 14.48886
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.59488
É(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.28142
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.94173
(416.06, 14.59, 251.23) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 14.19555
(416.06, 14.59, 251.23) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 14.08411
(416.06, 14.59, 251.23) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 14.1697
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.664667
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.882917
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.121117
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.380743
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.664738
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.973476
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.306762
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.675034
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.08411
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.540993
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.050949
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.569609
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15345
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84187
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86481
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98856
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.27501
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.83169
(416.06, 14.59, 251.23) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 14.11406
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.45913
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.10107
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.69059
