¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
×(401.06, 14.08, 246.14) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.26973
(400.82, 14.10, 246.08) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 11.46602
(400.82, 14.10, 246.08) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 11.26381
(400.82, 14.10, 246.08) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 11.24437
(400.82, 14.10, 246.08) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 12.34237
(400.82, 14.10, 246.08) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 12.15683
(400.82, 14.10, 246.08) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 11.51889
(400.82, 14.10, 246.08) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 11.4939
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.08461
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.81755
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.61641
(400.82, 14.10, 246.08) (389.20, 7.90, 259.16) (0.81, 2.16, 0.81) Human 4.863094
(400.82, 14.10, 246.08) (389.20, 7.90, 259.16) (0.81, 2.16, 0.81) Human 4.840054
(400.82, 14.10, 246.08) (389.20, 7.90, 259.16) (0.81, 2.16, 0.81) Human 4.818175
(400.82, 14.10, 246.08) (389.20, 7.90, 259.16) (0.81, 2.16, 0.81) Human 4.797438
(400.82, 14.10, 246.08) (389.20, 7.90, 259.16) (0.81, 2.16, 0.81) Human 4.777804
(400.82, 14.10, 246.08) (389.20, 7.90, 259.16) (0.81, 2.16, 0.81) Human 4.759269
(400.82, 14.10, 246.08) (389.20, 7.90, 259.16) (0.81, 2.16, 0.81) Human 4.741796
(400.82, 14.10, 246.08) (389.20, 7.90, 259.16) (0.81, 2.16, 0.81) Human 4.72539
(400.82, 14.10, 246.08) (389.20, 7.90, 259.16) (0.81, 2.16, 0.81) Human 4.710014
(400.82, 14.10, 246.08) (389.20, 7.90, 259.16) (0.81, 2.16, 0.81) Human 4.695648
 (400.82, 14.10, 246.08) (389.20, 7.90, 259.16) (0.81, 2.16, 0.81) Human 4.68229
(400.82, 14.10, 246.08) (389.20, 7.90, 259.16) (0.81, 2.16, 0.81) Human 4.669915
(400.82, 14.10, 246.08) (389.20, 7.90, 259.16) (0.81, 2.16, 0.81) Human 4.65853
(400.82, 14.10, 246.08) (389.20, 7.90, 259.16) (0.81, 2.16, 0.81) Human 4.648109
(400.82, 14.10, 246.08) (389.20, 7.90, 259.16) (0.81, 2.16, 0.81) Human 4.638636
(400.82, 14.10, 246.08) (389.20, 7.90, 259.16) (0.81, 2.16, 0.81) Human 4.630116
(400.82, 14.10, 246.08) (389.20, 7.90, 259.16) (0.81, 2.16, 0.81) Human 4.622516
(400.82, 14.10, 246.08) (389.20, 7.90, 259.16) (0.81, 2.16, 0.81) Human 4.61587
(400.82, 14.10, 246.08) (389.20, 7.90, 259.16) (0.81, 2.16, 0.81) Human 4.61013
(400.82, 14.10, 246.08) (389.20, 7.90, 259.16) (0.81, 2.16, 0.81) Human 4.605313
(400.82, 14.10, 246.08) (389.20, 7.90, 259.16) (0.81, 2.16, 0.81) Human 4.608032
(400.82, 14.10, 246.08) (389.20, 7.90, 259.16) (0.81, 2.16, 0.81) Human 4.633668
(400.82, 14.10, 246.08) (389.20, 7.90, 259.16) (0.81, 2.16, 0.81) Human 4.699484
(400.82, 14.10, 246.08) (389.20, 7.90, 259.16) (0.81, 2.16, 0.81) Human 4.785442
(400.82, 14.10, 246.08) (389.20, 7.90, 259.16) (0.81, 2.16, 0.81) Human 4.762364
(400.82, 14.10, 246.08) (389.20, 7.90, 259.16) (0.81, 2.16, 0.81) Human 4.740432
(400.82, 14.10, 246.08) (389.20, 7.90, 259.16) (0.81, 2.16, 0.81) Human 4.719608
(400.82, 14.10, 246.08) (389.20, 7.90, 259.16) (0.81, 2.16, 0.81) Human 4.699894
(400.82, 14.10, 246.08) (389.20, 7.90, 259.16) (0.81, 2.16, 0.81) Human 4.681253
(400.82, 14.10, 246.08) (389.20, 7.90, 259.16) (0.81, 2.16, 0.81) Human 4.663654
(400.82, 14.10, 246.08) (389.20, 7.90, 259.16) (0.81, 2.16, 0.81) Human 4.647106
(400.82, 14.10, 246.08) (389.20, 7.90, 259.16) (0.81, 2.16, 0.81) Human 4.631574
(400.82, 14.10, 246.08) (389.20, 7.90, 259.16) (0.81, 2.16, 0.81) Human 4.617042
(400.82, 14.10, 246.08) (389.20, 7.90, 259.16) (0.81, 2.16, 0.81) Human 4.603499
(400.82, 14.10, 246.08) (389.20, 7.90, 259.16) (0.81, 2.16, 0.81) Human 4.590934
(400.82, 14.10, 246.08) (389.20, 7.90, 259.16) (0.81, 2.16, 0.81) Human 4.579324
(400.82, 14.10, 246.08) (389.20, 7.90, 259.16) (0.81, 2.16, 0.81) Human 4.568666
(400.82, 14.10, 246.08) (389.20, 7.90, 259.16) (0.81, 2.16, 0.81) Human 4.558945
(400.82, 14.10, 246.08) (389.20, 7.90, 259.16) (0.81, 2.16, 0.81) Human 4.550164
(400.82, 14.10, 246.08) (389.20, 7.90, 259.16) (0.81, 2.16, 0.81) Human 4.542291
(400.82, 14.10, 246.08) (389.20, 7.90, 259.16) (0.81, 2.16, 0.81) Human 4.535333
(400.82, 14.10, 246.08) (389.20, 7.90, 259.16) (0.81, 2.16, 0.81) Human 4.529281
(400.82, 14.10, 246.08) (389.20, 7.90, 259.16) (0.81, 2.16, 0.81) Human 4.524128
(400.82, 14.10, 246.08) (389.20, 7.90, 259.16) (0.81, 2.16, 0.81) Human 4.5257
(400.82, 14.10, 246.08) (389.20, 7.90, 259.16) (0.81, 2.16, 0.81) Human 4.542553
(400.82, 14.10, 246.08) (389.20, 7.90, 259.16) (0.81, 2.16, 0.81) Human 4.578477
(400.82, 14.10, 246.08) (389.20, 7.90, 259.16) (0.81, 2.16, 0.81) Human 4.647026
(400.82, 14.10, 246.08) (389.20, 7.90, 259.16) (0.81, 2.16, 0.81) Human 4.737133
(400.82, 14.10, 246.08) (389.20, 7.90, 259.16) (0.81, 2.16, 0.81) Human 4.714083
(400.82, 14.10, 246.08) (389.20, 7.90, 259.16) (0.81, 2.16, 0.81) Human 4.692155
(400.82, 14.10, 246.08) (389.20, 7.90, 259.16) (0.81, 2.16, 0.81) Human 4.671351
(400.82, 14.10, 246.08) (389.20, 7.90, 259.16) (0.81, 2.16, 0.81) Human 4.651635
(400.82, 14.10, 246.08) (389.20, 7.90, 259.16) (0.81, 2.16, 0.81) Human 4.632979
(400.82, 14.10, 246.08) (389.20, 7.90, 259.16) (0.81, 2.16, 0.81) Human 4.615371
(400.82, 14.10, 246.08) (389.20, 7.90, 259.16) (0.81, 2.16, 0.81) Human 4.598791
(400.82, 14.10, 246.08) (389.20, 7.90, 259.16) (0.81, 2.16, 0.81) Human 4.583221
(400.82, 14.10, 246.08) (389.20, 7.90, 259.16) (0.81, 2.16, 0.81) Human 4.568643
(400.82, 14.10, 246.08) (389.20, 7.90, 259.16) (0.81, 2.16, 0.81) Human 4.555048
(400.82, 14.10, 246.08) (389.20, 7.90, 259.16) (0.81, 2.16, 0.81) Human 4.542418
(400.82, 14.10, 246.08) (389.20, 7.90, 259.16) (0.81, 2.16, 0.81) Human 4.530741
(400.82, 14.10, 246.08) (389.20, 7.90, 259.16) (0.81, 2.16, 0.81) Human 4.520007
‡ (400.82, 14.10, 246.08) (389.20, 7.90, 259.16) (0.81, 2.16, 0.81) Human 4.510196
(400.82, 14.10, 246.08) (389.20, 7.90, 259.16) (0.81, 2.16, 0.81) Human 4.50131
(400.82, 14.10, 246.08) (389.20, 7.90, 259.16) (0.81, 2.16, 0.81) Human 4.493331
(400.82, 14.10, 246.08) (389.20, 7.90, 259.16) (0.81, 2.16, 0.81) Human 4.486253
(400.82, 14.10, 246.08) (389.20, 7.90, 259.16) (0.81, 2.16, 0.81) Human 4.480073
(400.82, 14.10, 246.08) (389.20, 7.90, 259.16) (0.81, 2.16, 0.81) Human 4.474782
(400.82, 14.10, 246.08) (389.20, 7.90, 259.16) (0.81, 2.16, 0.81) Human 4.476013
(400.82, 14.10, 246.08) (389.20, 7.90, 259.16) (0.81, 2.16, 0.81) Human 4.489904
(400.82, 14.10, 246.08) (389.20, 7.90, 259.16) (0.81, 2.16, 0.81) Human 4.518511
(400.82, 14.10, 246.08) (389.20, 7.90, 259.16) (0.81, 2.16, 0.81) Human 4.567645
(400.82, 14.10, 246.08) (389.20, 7.90, 259.16) (0.81, 2.16, 0.81) Human 4.65829
(400.48, 14.09, 245.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.187866
(400.48, 14.09, 245.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.418397
(400.48, 14.09, 245.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.66654
(400.48, 14.09, 245.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.93601
(400.48, 14.09, 245.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.229641
(400.48, 14.09, 245.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.550819
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.240095
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.213837
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.189165
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.166053
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.144479
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.124418
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.105851
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.088759
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.073124
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.058933
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.046169
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.034817
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.024873
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.016321
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.009154
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.003367
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.998952
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.995905
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.994226
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.993909
(400.48, 14.09, 245.98) (379.52, 8.79, 247.87) (1.48, 1.29, 1.46) Tools 9.722258
(400.48, 14.09, 245.98) (379.52, 8.79, 247.87) (1.48, 1.29, 1.46) Tools 9.725438
(400.48, 14.09, 245.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.180171
(400.48, 14.09, 245.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.408616
(400.48, 14.09, 245.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.655924
(400.48, 14.09, 245.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.924478
(400.48, 14.09, 245.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.217073
(400.48, 14.09, 245.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.537022
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.339797
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.313184
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.288178
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.264753
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.242887
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.222555
ˆ (400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.203739
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.186417
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.170571
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.156189
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.143255
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.131753
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.121675
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.11301
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.105752
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.099889
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.095419
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.092335
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.090637
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.090321
(400.48, 14.09, 245.98) (379.52, 8.79, 247.87) (1.48, 1.29, 1.46) Tools 9.834669
(400.48, 14.09, 245.98) (379.52, 8.79, 247.87) (1.48, 1.29, 1.46) Tools 9.837889
(400.48, 14.09, 245.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.17124
(400.48, 14.09, 245.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.398935
(400.48, 14.09, 245.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.645425
(400.48, 14.09, 245.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.913044
(400.48, 14.09, 245.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.204629
(400.48, 14.09, 245.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.523378
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.443755
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.416771
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.391415
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.367667
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.345496
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.324882
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.305804
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.288242
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.272178
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.257596
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.244483
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.232826
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.22261
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.213829
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.206472
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.200531
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.196003
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.192882
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.191164
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.190849
(400.48, 14.09, 245.98) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.428375
(400.48, 14.09, 245.98) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.429612
(400.48, 14.09, 245.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.162379
(400.48, 14.09, 245.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.389358
(400.48, 14.09, 245.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.635047
(400.48, 14.09, 245.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.901785
(400.48, 14.09, 245.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.192323
(400.48, 14.09, 245.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.509926
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.552192
Š (400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.524819
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.499102
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.475011
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.452524
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.431617
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.412266
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.394454
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.378162
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.363375
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.350077
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.338254
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.327897
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.318993
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.311534
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.305513
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.300925
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.297763
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.296027
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.295713
(400.48, 14.09, 245.98) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.314171
(400.48, 14.09, 245.98) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.315411
(400.48, 14.09, 245.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.153614
(400.48, 14.09, 245.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.37992
(400.48, 14.09, 245.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.624806
(400.48, 14.09, 245.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.89064
(400.48, 14.09, 245.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.180168
(400.48, 14.09, 245.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.496634
(400.48, 14.09, 245.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.843879
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.637572
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.611477
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.587033
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.564214
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.543
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.523365
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.505293
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.488764
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.47376
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.46027
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.448276
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.437768
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.428738
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.421174
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.415067
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.410416
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.407215
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.405457
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.405144
(400.48, 14.09, 245.98) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.204473
(400.48, 14.09, 245.98) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.205714
(400.48, 14.09, 245.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.144982
(400.48, 14.09, 245.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.370575
ù(400.48, 14.09, 245.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.614697
(400.48, 14.09, 245.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.87966
(400.48, 14.09, 245.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.16819
(400.48, 14.09, 245.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.483539
(400.48, 14.09, 245.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.829453
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.755294
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.728802
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.703988
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.680825
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.659289
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.63936
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.621016
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.604238
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.58901
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.575317
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.563145
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.552482
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.543319
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.535644
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.529451
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.524734
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.521488
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.519711
(400.48, 14.09, 245.98) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.5194
(400.48, 14.09, 245.98) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.099078
(400.48, 14.09, 245.98) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.100323
(400.48, 14.09, 245.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.136432
(400.48, 14.09, 245.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.36135
(400.48, 14.09, 245.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.60471
(400.48, 14.09, 245.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.868809
(400.48, 14.09, 245.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.16093
(400.48, 14.09, 245.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.481308
(400.48, 14.09, 245.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.833339
