¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
é(431.27, 10.26, 363.16) (408.12, 2.26, 366.19) (8.55, 3.34, 4.11) Truck 3.963183
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.927235
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.929976
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.933294
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.115696
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.087625
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.061912
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.044335
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.028914
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.014234
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.000628
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.987934
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.977943
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.96994
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.963219
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.957295
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.951969
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.947235
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.94309
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.939528
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.936547
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.934144
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.932315
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.93106
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.930377
œ (431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.930265
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.930725
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.931756
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.933361
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.93554
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.938295
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.941629
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.126369
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.098158
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.071045
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.052278
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.036812
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.022087
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.008089
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.9948
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.985808
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.978656
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.972117
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.966182
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.960848
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.956108
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.951957
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.948393
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.94541
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.943007
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.94118
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.939929
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.939251
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.939147
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.939615
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.940658
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.942274
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.944467
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.947238
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.95059
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.137788
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.109427
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.08217
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.060871
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.045354
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.030582
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.017487
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.005421
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.995362
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.988195
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.981643
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.975698
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.970355
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.965608
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.961452
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.957884
 (431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.9549
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.952497
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.950672
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.949425
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.948753
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.948657
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.949135
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.950188
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.951818
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.954026
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.956814
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.960185
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.149966
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.121445
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.094034
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.070418
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.056175
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.042655
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.029841
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.017721
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.006498
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.999022
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.992164
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.985919
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.9805
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.975745
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.971584
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.968012
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.965027
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.962624
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.960802
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.959559
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.958894
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.958805
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.959293
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.960359
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.962003
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.964228
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.967034
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.970425
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.162916
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.134225
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.106651
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.08366
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.069352
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.055769
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.042896
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.03072
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.019226
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.011615
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.004738
™ (431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.998476
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.992822
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.987771
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.983318
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.979457
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.976186
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.973501
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.971579
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.970341
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.969682
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.969602
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.970102
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.971181
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.97284
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.975082
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.977908
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.981321
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.176655
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.147783
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.120461
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.097627
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.08325
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.069601
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.056665
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.04443
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.03288
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.024898
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.018002
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.011722
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.006054
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.000991
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.996528
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.992661
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.989385
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.986699
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.984599
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.983083
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.982149
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.981797
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.982027
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.982838
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.98434
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.9866
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.989447
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.992883
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.1912
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.162467
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.13687
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.112336
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.097885
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.084167
  (431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.071165
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.058867
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.047257
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.038888
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.03197
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.025673
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.019989
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.014914
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.01044
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.006566
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.003287
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.000598
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.998499
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.996987
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.996059
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.995717
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.995958
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.996783
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 2.998194
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.000191
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.002777
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.005954
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.206765
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.179912
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.154115
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.129339
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.113274
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.099482
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.086411
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.074047
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.062375
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.053598
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.046659
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.040342
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.034642
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.029554
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.02507
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.021188
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.017904
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.015214
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.013116
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.011607
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.010687
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.010354
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.010607
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.011448
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.012877
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.014895
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.017505
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.020709
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.225296
œ (431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.198225
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.172217
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.147238
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.129433
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.115565
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.10242
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.089986
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.078249
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.069044
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.062083
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.055746
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.05003
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.044927
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.040433
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.036544
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.033255
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.030563
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.028466
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.026962
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.026048
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.025725
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.025992
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.026849
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.028297
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.030338
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.032972
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.036204
(431.28, 10.27, 363.14) (409.07, 2.32, 366.33) (8.54, 3.39, 3.93) Truck 3.27318
