°# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‡(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07819
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.66999
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.66626
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.66519
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.66679
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.297458
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.558424
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.85042
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.161744
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.506145
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.885194
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.304873
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.775274
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.319858
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.93861
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.64471
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.45791
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1953
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35068
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73115
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.75284
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.7248
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.69953
Ç(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.67702
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.65725
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.64018
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.62581
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.61412
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.60511
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.59875
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.59505
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.594
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.5956
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.284635
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.544273
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.834908
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.144524
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.487049
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.863989
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.281249
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.747987
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.289073
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.902573
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.60222
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.40739
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1316
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27518
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64028
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.68408
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.65619
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.63106
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.60868
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.58901
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.57204
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.55776
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.54614
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.53718
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.53087
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.5272
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.52617
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.52777
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.271838
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.530116
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.819395
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.127353
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.467994
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.842852
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.257708
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.720728
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.258425
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.866719
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.55999
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.35722
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06839
ê(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20033
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55028
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.61865
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.5909
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.56591
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.54364
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.52408
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.50721
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.493
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.48145
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.47255
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.46628
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.46263
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.46162
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.46322
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.259067
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.515957
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.803882
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.110229
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.448982
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.821786
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.234251
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.69421
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.227921
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.83106
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.518
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.30739
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00566
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1261
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46113
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.55648
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.52887
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.504
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.48185
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.46239
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.4456
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.43147
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.41998
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.41113
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.4049
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.40128
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.40028
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.40189
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.246326
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.501801
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.788375
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.093155
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.430021
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.800798
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.210887
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.668073
ó(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.197566
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.795596
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.47629
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.25791
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94341
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05256
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37285
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.4975
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.47002
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.44527
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.42322
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.40386
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.38715
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.37309
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.36167
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.35286
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.34666
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.34307
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.34209
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.3437
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.233615
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.487648
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.772875
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.076138
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.411108
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.77989
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.187615
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.642051
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.167363
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.760335
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.43484
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.2088
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8817
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97963
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28543
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.44164
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.41429
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.38965
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.3677
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.34843
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.3318
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.31781
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.30644
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.29768
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.29152
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.28795
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.28698
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.28859
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.22094
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.473505
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.757389
é(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.059181
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.392252
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.759067
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.164445
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.616153
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.137319
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.725283
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.39241
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.16006
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82047
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9074
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19891
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.38885
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.36161
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.33708
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.31523
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.29603
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.27948
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.26556
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.25424
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.24552
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.23939
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.23585
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.23489
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.23651
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.2083
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.459651
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.741916
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.042284
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.373456
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.738328
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.141377
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.590378
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.107438
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.690442
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.35012
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.11168
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7598
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83581
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11327
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.33906
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.31193
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.2875
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.26574
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.24663
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.23015
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.21628
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.20501
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.19634
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.19024
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.18672
˚(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.18577
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.18739
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.195699
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.445943
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.726462
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.025453
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.354722
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.717683
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.118412
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.564734
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.077723
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.654974
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.30802
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.0628
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69961
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76493
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02854
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.29223
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.26521
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.24087
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.21919
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.20016
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.18374
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.16993
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.15871
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.15007
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.144
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.1405
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.13956
(342.49, 6.98, 370.01) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.14119
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.183137
(342.49, 6.98, 370.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.432281
