¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ó(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.601202
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.180315
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.379507
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.593316
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.82333
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.071385
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.339658
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.66604
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.046947
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.386388
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.675712
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.206446
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.991438
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43759
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6126
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79567
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98737
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18822
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39887
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07463
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48835
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07346
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.71844
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.71239
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.7096
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.71007
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.7138
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.72647
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.96123
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.157032
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.354607
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.566633
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.794606
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.040422
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.306166
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.617661
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.99342
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.326638
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.611651
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.009448
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.792922
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37237
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54499
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72561
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91469
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11275
Ä(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32036
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53818
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30712
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86321
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.59588
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.58986
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.58708
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.58753
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.59122
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.60378
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.949809
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.142056
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.330166
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.540402
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.766407
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.010024
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.273334
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.570016
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.940853
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.268492
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.54923
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.851496
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.569455
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28848
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4799
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65811
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84465
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04007
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24482
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45964
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97792
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67389
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26443
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.47231
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.46953
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.46996
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.4736
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.48606
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.938576
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.127183
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.313077
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.514647
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.738744
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.980211
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.24113
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.523829
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.889175
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.211795
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.488462
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.786187
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.355757
Á(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17738
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37286
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57816
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77726
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97009
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17217
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38407
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60647
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49179
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06626
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.35957
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.35679
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.35721
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.36082
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.37317
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.92754
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.112685
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.298884
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.495323
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.711639
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.951009
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.209577
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.489605
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.838412
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.15662
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.429355
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.722678
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.151247
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.960937
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26121
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4618
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67253
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8941
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10227
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31142
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53092
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88319
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87584
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.25151
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.24874
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.24914
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.25271
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.26497
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.916719
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.09849
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.28505
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.480554
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.689941
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.922359
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.178628
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.456096
¼(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.788509
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.102882
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.371765
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.660878
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.9725
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.728746
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15339
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34956
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55553
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77199
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99972
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2395
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45828
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6858
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6928
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.14799
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.14523
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.14562
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.14915
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.16132
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.906081
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.084641
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.271629
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.466184
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.674581
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.89823
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.148321
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.423296
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.739476
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.050554
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.315784
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.60078
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.907827
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.507066
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04935
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24124
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44264
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65429
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87684
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1111
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35794
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6132
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84929
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09593
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.05178
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.04651
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.05001
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.0621
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.895685
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.071095
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.258099
¼(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.45226
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.659639
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.882231
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.121633
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.391148
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.691263
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.999591
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.261271
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.542327
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.844947
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.295211
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.948872
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1367
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3338
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54081
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75844
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9874
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22857
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48285
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75129
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91187
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.95696
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.95731
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.96078
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.96736
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.883743
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.057907
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.243993
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.438673
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.645126
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.866673
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.10489
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.361751
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.652816
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.950005
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.208222
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.485456
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.783867
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.10584
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.851901
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03583
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2288
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43139
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64429
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86823
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10401
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35253
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61474
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73496
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.86632
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.86666
¸(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.8701
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.87664
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.871642
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.045053
