¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ß(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.192554
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.41012
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.70596
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.031838
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.392536
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.793839
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.189713
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.58754
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.027816
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.517605
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05051
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59592
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1865
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83543
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99309
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.120453
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.388227
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.681852
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.005254
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.363037
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.760881
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.136171
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.528437
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.96228
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.444567
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.983805
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52869
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1065
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74567
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4655
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.100477
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.366371
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.657842
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.978709
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.333592
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.728061
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.083447
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.470303
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.897896
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.372873
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.903439
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46283
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02822
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65791
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36648
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.080556
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.344542
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.633877
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.952254
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.304267
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.68508
»(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.031865
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.413169
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.834626
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.302462
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.824661
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39616
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95161
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57218
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26979
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.060641
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.32277
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.609965
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.925896
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.275007
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.640227
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.985682
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.362318
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.778019
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.239144
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.753381
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26505
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66195
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26455
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94178
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70827
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.040802
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.301086
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.586138
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.899603
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.245924
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.595653
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.940202
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.312271
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.722717
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.177645
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.684673
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15366
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42353
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86872
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4969
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20466
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.021009
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.279438
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.562381
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.873442
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.216915
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.551687
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.893874
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.263019
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.668292
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.117263
»(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.617249
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04581
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30965
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58981
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08468
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74025
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48082
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.001273
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.257876
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.538704
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.847379
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.188072
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.508393
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.846404
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.214579
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.614822
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.057901
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.551027
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.941458
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19944
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47331
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76441
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31075
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99565
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.981604
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.236388
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.515175
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.821421
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.159334
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.465789
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.799707
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.166526
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.562235
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.999591
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.486012
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.840383
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09281
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36062
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64514
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94793
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54773
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.962009
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.214986
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.491682
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.795573
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.122138
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.423808
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.753699
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.115957
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.5105
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.942278
¸(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.422172
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.742554
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.989643
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25164
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52989
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82584
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1411
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79678
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.942442
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.193655
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.468289
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.769824
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.084213
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.382446
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.708439
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.066178
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.459674
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.886017
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.35951
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.647794
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.889797
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14625
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41848
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70784
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01597
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36473
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.922993
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.172363
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.445008
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.744219
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.046896
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.34173
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.663856
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.017249
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.406443
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.830711
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.298035
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.556028
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.793135
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04429
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31076
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59386
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89514
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2163
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60843
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.903607
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.151226
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.421845
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.718746
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.010105
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.30163
·(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.620012
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.96908
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.353367
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.776419
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.237634
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.467146
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.699542
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.945629
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20659
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4837
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77843
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09249
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42243
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.884297
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.130163
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.398767
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.693366
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.97386
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.26217
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.576902
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.921744
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.301171
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.720545
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.165432
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.381024
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.608952
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.850185
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10585
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36266
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62842
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91031
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20983
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56224
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.865071
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.109211
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.375806
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.668131
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.93819
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.223311
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.534424
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.875184
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.249874
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.663803
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.086045
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.29526
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.501101
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.718163
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.947354
(392.54, 12.38, 326.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18966
