¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
©(337.02, 7.85, 344.58) (328.56, 1.91, 308.38) (7.08, 2.96, 7.96) Truck 17.21059
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.783558
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.157412
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.570792
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.023925
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.519904
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0633
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67465
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36745
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15898
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07172
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02435
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96924
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07065
(337.32, 7.69, 343.73) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 14.73089
(337.32, 7.69, 343.73) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 14.45726
¡(337.32, 7.69, 343.73) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 14.43291
(337.32, 7.69, 343.73) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 14.41143
(337.32, 7.69, 343.73) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 14.4247
(337.32, 7.69, 343.73) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 14.52125
(337.32, 7.69, 343.73) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 15.25981
(337.32, 7.69, 343.73) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 15.19968
(337.32, 7.69, 343.73) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 15.14295
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.118373
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.346705
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.589468
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.84803
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.130607
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.440286
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.779638
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.153103
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.565988
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.01628
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.511626
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05848
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66922
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36127
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15189
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06348
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92462
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77283
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80819
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.39399
(337.32, 7.69, 343.73) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 14.45171
(337.32, 7.69, 343.73) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 14.42761
(337.32, 7.69, 343.73) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 14.50238
(337.32, 7.69, 343.73) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 14.55196
(337.32, 7.69, 343.73) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 14.65025
(337.32, 7.69, 343.73) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 15.40275
(337.32, 7.69, 343.73) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 15.34147
(337.32, 7.69, 343.73) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 15.28364
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.112544
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.34124
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.583642
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.844119
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.127487
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.43685
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.775883
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.148952
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.56138
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.008917
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.503401
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05399
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66415
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35554
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1453
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04081
¬(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75605
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58291
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55502
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.19762
(337.32, 7.69, 343.73) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 13.99766
(337.32, 7.69, 343.73) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 13.97454
(337.32, 7.69, 343.73) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 13.95421
(337.32, 7.69, 343.73) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 13.93665
(337.32, 7.69, 343.73) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 15.17031
(337.32, 7.69, 343.73) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 15.15716
(337.32, 7.69, 343.73) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 15.30683
(337.32, 7.69, 343.73) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 15.42998
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.106801
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.33602
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.581098
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.841376
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.124483
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.433584
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.77225
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.144972
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.556976
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.001805
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.495481
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04849
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65952
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35026
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13286
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99774
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62056
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39923
(337.32, 7.69, 343.73) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 13.67831
(337.32, 7.69, 343.73) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 13.65051
(337.32, 7.69, 343.73) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 13.62547
(337.32, 7.69, 343.73) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 13.60318
(337.32, 7.69, 343.73) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 13.67703
(337.32, 7.69, 343.73) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 13.66003
(337.32, 7.69, 343.73) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 14.69448
(337.32, 7.69, 343.73) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 15.22534
(337.32, 7.69, 343.73) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 15.10137
(337.32, 7.69, 343.73) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 15.58219
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.102869
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.332959
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.577175
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.838728
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.121627
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.430436
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.768844
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.141202
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.552384
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.994967
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.487851
¯(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03993
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65531
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34545
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09624
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95563
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54571
(337.32, 7.69, 343.73) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 13.55874
(337.32, 7.69, 343.73) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 13.41368
(337.32, 7.69, 343.73) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 13.38662
(337.32, 7.69, 343.73) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 13.36226
(337.32, 7.69, 343.73) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 13.34059
(337.32, 7.69, 343.73) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 13.41322
(337.32, 7.69, 343.73) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 13.48983
(337.32, 7.69, 343.73) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 13.97527
(337.32, 7.69, 343.73) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 14.25294
(337.32, 7.69, 343.73) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 14.24638
(337.32, 7.69, 343.73) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 14.2426
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.10007
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.329866
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.572762
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.836199
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.118871
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.427437
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.765546
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.137548
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.54648
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.988422
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.48052
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03173
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65147
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31441
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06044
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89542
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47319
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10802
(337.32, 7.69, 343.73) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 13.25301
(337.32, 7.69, 343.73) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 13.17186
(337.32, 7.69, 343.73) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 13.1863
(337.32, 7.69, 343.73) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 13.18433
(337.32, 7.69, 343.73) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 13.16192
(337.32, 7.69, 343.73) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 13.47461
(337.32, 7.69, 343.73) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 13.71382
(337.32, 7.69, 343.73) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 13.89933
(337.32, 7.69, 343.73) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 14.39455
(337.32, 7.69, 343.73) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 14.39065
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.097345
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.325883
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.568445
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.831723
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.116286
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.424593
¨(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.762421
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.134115
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.54081
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.982156
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.473515
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02384
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64116
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2837
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02548
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83123
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.403
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03093
(337.32, 7.69, 343.73) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 13.41822
(337.32, 7.69, 343.73) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 13.31349
(337.32, 7.69, 343.73) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 13.31367
(337.32, 7.69, 343.73) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 13.32846
(337.32, 7.69, 343.73) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 13.28061
(337.32, 7.69, 343.73) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 13.46103
(337.32, 7.69, 343.73) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 13.46455
(337.32, 7.69, 343.73) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 14.48625
(337.32, 7.69, 343.73) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 14.54871
(337.32, 7.69, 343.73) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 14.54467
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.094677
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.322007
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.564244
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.827171
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.113478
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.421894
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.759481
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.130862
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.535388
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.976136
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.466814
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01989
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63042
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25371
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99131
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76902
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33502
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95635
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6602
(337.32, 7.69, 343.73) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 16.1653
(337.32, 7.69, 343.73) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 13.31627
(337.32, 7.69, 343.73) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 13.27399
(337.32, 7.69, 343.73) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 13.25561
(337.32, 7.69, 343.73) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 13.23985
(337.32, 7.69, 343.73) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 13.36222
(337.32, 7.69, 343.73) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 14.5925
(337.32, 7.69, 343.73) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 14.7091
(337.32, 7.69, 343.73) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 14.70493
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.092067
£(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.318238
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.560149
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.822701
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.108634
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.419338
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.756646
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.127762
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.530194
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.970378
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.461658
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02015
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62031
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23274
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95797
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70881
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26926
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88446
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66521
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.36492
(337.32, 7.69, 343.73) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 13.48662
(337.32, 7.69, 343.73) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 13.31826
(337.32, 7.69, 343.73) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 13.30138
(337.32, 7.69, 343.73) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 13.28713
(337.32, 7.69, 343.73) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 13.45498
(337.32, 7.69, 343.73) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 14.34407
(337.32, 7.69, 343.73) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 14.33561
(337.32, 7.69, 343.73) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 14.32995
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.089551
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.314524
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.556129
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.818357
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.103895
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.415845
(337.32, 7.69, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.754022
