¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.99825
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.254563
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.529596
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.831324
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.162152
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.525435
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.927858
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.374505
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.876317
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.445607
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.1064
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.87857
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.77443
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.80186
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03885
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67365
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.68107
(336.86, 7.25, 384.37) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 19.50049
(336.86, 7.25, 384.37) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 19.66844
(336.86, 7.25, 384.37) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 19.56555
(336.86, 7.25, 384.37) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 18.6914
(336.86, 7.25, 384.37) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 24.9747
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.567938
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.777355
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.007288
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.259365
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.534853
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.837101
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.167622
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.531497
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.934236
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.381648
Ÿ(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.884366
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.455557
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.11914
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.89337
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.78765
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.81727
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.05933
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.6973
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.72408
(336.86, 7.25, 384.37) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 19.84443
(336.86, 7.25, 384.37) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 20.05041
(336.86, 7.25, 384.37) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 18.51471
(336.86, 7.25, 384.37) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 18.91128
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.571293
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.780985
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.011744
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.264225
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.540172
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.842948
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.173181
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.537657
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.940738
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.388927
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.89257
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.465674
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.13204
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.90836
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.80094
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.83302
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.08458
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7215
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.76763
(336.86, 7.25, 384.37) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 18.73275
(336.86, 7.25, 384.37) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 18.62939
(336.86, 7.25, 384.37) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 18.73781
(336.86, 7.25, 384.37) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 19.22506
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.574706
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.784678
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.016251
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.26914
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.545553
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.848721
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.178829
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.543916
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.947362
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.396342
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.90093
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.475962
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.1451
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.92353
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.81451
¦(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.8491
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.11018
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74626
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.81183
(336.86, 7.25, 384.37) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 19.16668
(336.86, 7.25, 384.37) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 19.01353
(336.86, 7.25, 384.37) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 19.09879
(336.86, 7.25, 384.37) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 19.55261
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.578177
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.788436
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.020808
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.27411
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.550995
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.853917
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.184564
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.550272
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.954106
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.403896
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.909586
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.486416
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.15831
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.9389
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.82835
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.86551
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.13611
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.7189
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.85653
(336.86, 7.25, 384.37) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 19.62562
(336.86, 7.25, 384.37) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 19.41774
(336.86, 7.25, 384.37) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 19.47756
(336.86, 7.25, 384.37) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 19.89477
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.581708
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.792485
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.025413
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.279137
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.556499
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.859195
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.190384
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.556726
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.960971
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.411586
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.918929
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.497039
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.17169
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.95444
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.84247
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.88224
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.16237
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.74403
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.90185
(336.86, 7.25, 384.37) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 20.11163
¤(336.86, 7.25, 384.37) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 19.84346
(336.86, 7.25, 384.37) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 19.87535
(336.86, 7.25, 384.37) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 20.25241
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.585295
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.796767
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.03007
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.284214
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.562061
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.864549
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.196292
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.563275
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.967956
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.419409
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.928414
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.507826
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.18521
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.96773
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.85686
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.89931
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.18898
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.76965
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.67304
(336.86, 7.25, 384.37) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 20.62699
(336.86, 7.25, 384.37) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 20.29232
(336.86, 7.25, 384.37) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 20.2935
(336.86, 7.25, 384.37) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 20.63587
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.588939
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.801094
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.034773
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.289347
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.567682
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.869981
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.202284
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.569921
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.97506
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.427368
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.938045
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.518778
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.19889
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.98065
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.87152
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.9167
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.21591
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.79578
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.71458
(336.86, 7.25, 384.37) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 21.17428
(336.86, 7.25, 384.37) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 20.76611
(336.86, 7.25, 384.37) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 20.73564
(336.86, 7.25, 384.37) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 21.09129
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.592639
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.805463
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.039525
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.29453
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.573228
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.875488
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.208362
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.576658
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.982281
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.435458
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.947816
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.530718
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.21272
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.99377
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.88645
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.93709
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.24317
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.82239
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.75685
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.67639
(336.86, 7.25, 384.37) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 21.26682
(336.86, 7.25, 384.37) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 21.2353
(336.86, 7.25, 384.37) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 21.57133
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.596395
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.809874
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.044322
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.299767
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.578309
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.881071
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.214522
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.583303
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.989621
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.443682
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.957727
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.542859
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.2267
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.00711
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.90166
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.95914
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.27076
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.84951
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.79968
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.36603
(336.86, 7.25, 384.37) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 21.80551
(336.86, 7.25, 384.37) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 21.764
(336.86, 7.25, 384.37) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 22.07789
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.600206
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.814328
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.049167
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.305052
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.583458
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.886728
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.220765
‹(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.589997
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.997077
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.452037
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.967781
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.555128
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.24083
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.02067
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.91713
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.98148
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.29867
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.87712
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.84307
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.41871
(336.86, 7.25, 384.37) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 22.43423
(336.86, 7.25, 384.37) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 22.32417
(336.86, 7.25, 384.37) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 22.61307
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.604074
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.818825
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.054057
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.31039
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.588675
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.892461
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.227093
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.596795
(336.86, 7.25, 384.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.004648
