¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ƒ (374.94, 7.91, 339.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.735844
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.871915
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.191486
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.543815
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.934032
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.368512
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.855196
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.403942
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02099
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70068
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29391
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89057
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79048
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23177
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66692
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.81873
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.19082
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.75686
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.36034
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.92108
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.44904
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.642076
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.850429
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.076043
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.321028
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.587921
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.879771
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.20012
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.553307
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.944579
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.380295
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.868421
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.41888
…(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03749
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71954
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25835
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8341
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75076
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17519
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55168
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71391
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.06095
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.65221
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.28848
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.82117
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.453912
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.647336
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.856148
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.082236
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.327712
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.595255
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.887778
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.208911
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.563026
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.955376
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.392353
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.881958
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.434189
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05448
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71691
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22409
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78413
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71305
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11944
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43447
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61239
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.93524
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.5517
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.22044
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.79104
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.458939
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.652706
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.86199
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.088537
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.334611
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.602746
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.895971
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.217952
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.573009
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.966426
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.404663
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.895847
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.449899
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.072
ı(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68701
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19123
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74778
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67618
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06448
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32043
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51416
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.81352
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.41768
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.16166
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.7901
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.464063
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.658242
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.867924
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.094981
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.341643
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.610394
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.904353
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.227161
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.583172
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.977735
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.41732
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.910008
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.465931
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65824
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1596
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71291
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99603
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20945
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4191
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.7344
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.37493
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.11865
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.79854
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.469264
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.663866
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.874019
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.10157
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.348784
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.618233
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.912956
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.236598
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.593604
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.989308
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.430243
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.924562
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.482384
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1085
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63063
ƒ(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12931
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67945
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60464
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90464
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17984
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41123
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.71448
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.33836
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.10927
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.81105
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.474622
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.669628
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.880243
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.108335
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.356122
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.62621
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.9217
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.246242
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.604259
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.00115
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.443466
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.939397
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.499202
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12749
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60421
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10027
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64741
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57144
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93979
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25138
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40958
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.69692
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.30463
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.10417
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.82755
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.480064
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.67551
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.88659
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.11522
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.363604
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.634413
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.930638
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.256087
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.615133
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.013238
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.456968
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.954589
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.516402
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12932
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57892
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07254
„(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62987
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55961
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00114
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29899
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40996
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.68342
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.27386
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.10235
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.8481
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.485634
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.681481
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.893082
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.122258
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.371259
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.642727
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.939782
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.266117
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.626231
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.025578
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.470753
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.970103
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.533957
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10855
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56831
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07417
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63325
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54833
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06406
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3022
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41232
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.6751
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.24593
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.10381
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.93109
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.491314
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.68763
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.899671
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.12939
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.379056
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.651246
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.949103
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.276397
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.637593
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.03817
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.484856
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.985922
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.539835
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11201
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57212
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07836
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63786
…(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53763
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12868
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30725
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41669
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.66921
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.22087
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.10851
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.67097
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.497078
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.693874
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.906402
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.136705
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.387005
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.659914
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.958632
(375.35, 7.82, 339.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.286863
