¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10573
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.71665
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.9269
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.37885
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.304345
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.509578
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.717551
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.971425
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.252973
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.540558
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.890654
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.255058
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.727728
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.274157
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.889035
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.589726
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.42497
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.40069
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.43961
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.64298
·(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.01059
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.62042
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.53826
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.73854
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.18599
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.306699
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.512131
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.718217
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.973631
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.255403
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.540907
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.891047
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.251738
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.723948
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.255974
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.856154
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.561352
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.39406
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.35065
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.37222
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.556
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.89544
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.4793
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.36407
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.52289
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.99829
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.309085
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.513798
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.719207
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.975816
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.257809
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.541211
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.891384
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.24826
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.719989
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.237221
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.823017
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.53908
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.36357
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.30125
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.30579
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.47044
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.76002
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.34114
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.20881
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.31281
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.80794
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.3115
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.514624
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.721183
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.97798
µ(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.259407
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.541466
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.891666
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.244626
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.715852
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.217911
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.79771
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.517066
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.3335
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.2398
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.20787
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.37554
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.64477
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.17489
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.06161
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.12503
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.59399
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.313945
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.51555
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.723134
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.980122
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.259526
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.541671
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.891894
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.241225
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.711533
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.198054
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.786339
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.495307
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.30386
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.14213
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.0927
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.26369
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.54558
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05159
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.89842
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.9483
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.36672
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.31642
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.516581
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.725068
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.982242
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.259751
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.541827
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.892069
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.239834
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.707041
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.177662
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.775229
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.473808
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.26186
Á(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.04547
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.03731
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.15648
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.44816
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.93087
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.73135
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.77596
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.1384
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.318923
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.517717
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.726981
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.984341
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.260086
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.541936
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.89219
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.238578
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.702373
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.156754
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.764375
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.452571
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.19842
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.96727
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.98272
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.08247
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.35248
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8126
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.56813
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.60785
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.9349
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.321453
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.518953
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.728872
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.986414
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.260525
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.541993
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.892253
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.237456
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.69753
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.135332
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.753778
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.431593
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.13517
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.93469
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.92891
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.0096
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.2585
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.69682
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.40875
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.44385
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.75447
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.324014
±(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.520292
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.730742
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.988467
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.261074
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.542002
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.892265
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.23647
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.692514
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.113418
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.743442
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.404074
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.07212
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.90261
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.87587
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.9379
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.16621
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58477
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.24976
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.28386
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.579
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.3266
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.521735
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.73259
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.990493
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.261728
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.54196
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.892219
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.23562
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.68733
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.108371
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.733363
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.362874
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.02734
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.87102
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.82361
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.85374
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.07557
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.48123
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.12471
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.12634
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.40838
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.329215
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.52328
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.734414
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.992495
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.262489
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.541871
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.892118
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.234904
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.681975
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.104748
½(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.723542
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.321534
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00426
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.83994
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.77212
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.75852
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.97463
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.36628
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01018
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.98506
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.30131
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.83524
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.331855
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.524928
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.736217
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.994472
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.26336
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.541733
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.891963
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.234326
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.676452
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.101322
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.713982
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.28007
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.981503
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.80935
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.69414
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.69884
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.89005
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24938
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.8982
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.84708
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.11777
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.44353
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.334523
(433.26, 13.40, 331.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.526678
