¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
™(349.45, 7.11, 360.73) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.16985
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.850476
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.264809
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.727114
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.246155
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.832838
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50116
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26939
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16141
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20961
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45862
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96476
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82175
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.08849
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.97561
(349.40, 7.13, 361.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.24072
(349.40, 7.13, 361.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.21942
(349.40, 7.13, 361.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.20268
(349.40, 7.13, 361.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.19047
(349.40, 7.13, 361.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.18279
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.077934
’(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.625679
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.82731
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.045206
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.281276
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.537902
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.81773
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.124065
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.46068
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.832362
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.244691
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.704628
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.220823
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.804111
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46835
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23152
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11723
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15743
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39602
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.87336
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.7078
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.89704
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.73569
(349.40, 7.13, 361.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.27187
(349.40, 7.13, 361.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.25052
(349.40, 7.13, 361.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.23373
(349.40, 7.13, 361.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.22149
(349.40, 7.13, 361.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.21379
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.074655
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.61679
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.81777
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.034857
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.270079
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.525683
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.804422
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.109468
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.444629
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.814593
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.224936
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.68256
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.195978
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.776002
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43624
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19446
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07406
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10645
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33491
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78416
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59674
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.76518
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.46377
(349.40, 7.13, 361.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.30766
 (349.40, 7.13, 361.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.28625
(349.40, 7.13, 361.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.26941
(349.40, 7.13, 361.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.25713
(349.40, 7.13, 361.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.2494
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.42214
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.608058
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.808364
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.024715
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.259077
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.513727
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.791319
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.095133
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.428895
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.797194
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.205623
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.660957
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.17169
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.748465
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4048
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15823
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03184
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05662
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27524
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71307
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48849
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.65299
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.24207
(349.40, 7.13, 361.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.34812
(349.40, 7.13, 361.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.32664
(349.40, 7.13, 361.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.30976
(349.40, 7.13, 361.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.29743
(349.40, 7.13, 361.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.28965
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.414219
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.599508
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.799152
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.014774
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.248291
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.501983
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.778532
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.081116
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.413453
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.780143
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.186676
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.639805
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.147914
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.721548
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37406
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1228
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99057
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00796
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21703
 (349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6488
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.38301
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.54424
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.037
(349.40, 7.13, 361.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.39329
(349.40, 7.13, 361.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.37175
(349.40, 7.13, 361.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.3548
(349.40, 7.13, 361.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.34242
(349.40, 7.13, 361.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.3346
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.40641
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.591136
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.790121
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.005001
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.237719
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.490499
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.766003
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.067373
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.398347
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.763443
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.168127
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.619064
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.124608
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.695198
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.344
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08819
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95031
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96049
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16021
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58631
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.28023
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.43879
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.80638
(349.40, 7.13, 361.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.44322
(349.40, 7.13, 361.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.42161
(349.40, 7.13, 361.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.40459
(349.40, 7.13, 361.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.39215
(349.40, 7.13, 361.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.38429
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.398765
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.582936
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.781274
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.995417
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.227347
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.479205
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.753708
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.053895
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.383543
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.747103
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.149973
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.598812
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.101882
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.669404
¥(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31461
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05435
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91091
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91411
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10481
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5256
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.18006
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.30755
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.53049
(349.40, 7.13, 361.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.49797
(349.40, 7.13, 361.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.47627
(349.40, 7.13, 361.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.45918
(349.40, 7.13, 361.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.44668
(349.40, 7.13, 361.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.43876
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.391279
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.574897
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.772594
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.986049
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.217179
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.468183
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.74165
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.040737
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.369053
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.731116
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.132225
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.578968
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.079591
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.644215
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2859
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02131
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87247
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86887
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05079
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46663
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.09153
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.17987
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.12929
(349.40, 7.13, 361.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.55758
(349.40, 7.13, 361.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.53579
(349.40, 7.13, 361.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.51861
(349.40, 7.13, 361.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.50605
(349.40, 7.13, 361.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.49807
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.383918
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.566989
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.764114
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.976884
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.207251
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.457366
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.729903
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.027829
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.354902
 (349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.715446
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.11485
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.559629
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.057828
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.619641
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25783
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98903
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83499
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82471
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99815
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40939
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.0303
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.02062
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.85756
(349.40, 7.13, 361.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.62212
(349.40, 7.13, 361.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.60023
(349.40, 7.13, 361.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.58296
(349.40, 7.13, 361.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.57032
(349.40, 7.13, 361.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.56228
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.376742
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.559266
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.755795
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.96789
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.197511
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.446809
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.718379
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.015228
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.34102
(349.40, 7.13, 361.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.700171
