¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
– (432.48, 14.42, 317.47) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 10.09854
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20834
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46564
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73534
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01828
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40985
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05161
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.14912
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.13689
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.12859
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.342154
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.59294
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.865781
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.163618
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.49
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.739764
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.98469
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.247316
(432.65, 14.54, 316.58) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 8.199533
(432.65, 14.54, 316.58) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 8.199583
(432.65, 14.54, 316.58) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 8.201234
(432.65, 14.54, 316.58) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 8.204485
(432.65, 14.54, 316.58) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 8.209338
(432.65, 14.54, 316.58) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 8.215802
(432.65, 14.54, 316.58) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 8.223879
(432.65, 14.54, 316.58) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 8.233578
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70191
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16383
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66339
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10608
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35954
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62517
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90378
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19619
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.50344
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08595
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.62864
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.61979
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.343549
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.59446
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.867455
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.165429
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.492024
Ã(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.720867
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.964509
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.225719
(432.65, 14.54, 316.58) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 8.28284
(432.65, 14.54, 316.58) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 8.283168
(432.65, 14.54, 316.58) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 8.285112
(432.65, 14.54, 316.58) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 8.288671
(432.65, 14.54, 316.58) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 8.293854
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9336
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85098
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21021
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63388
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09068
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58451
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00768
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25746
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51921
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79369
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0817
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38426
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70229
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.14923
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.13977
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.344985
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.596007
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.869142
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.167312
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.475949
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.7026
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.944985
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.204796
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.483865
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.784366
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.108791
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.459983
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12115
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97139
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83163
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17874
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56822
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02009
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50836
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91305
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15937
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41735
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68791
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97174
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26978
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58341
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91483
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.691
º(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.346436
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.597591
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.870856
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.169176
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.459384
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.68494
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.926106
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.184598
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.462194
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.761068
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.083647
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.432805
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12568
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12563
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81388
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1599
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52928
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95199
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.435
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82206
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06504
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31949
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58624
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86633
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16183
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47233
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79901
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.27619
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.347889
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.599165
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.872547
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.171049
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.443357
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.667853
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.907877
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.165076
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.441284
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.738581
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.059374
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.426752
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18405
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28363
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79775
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14276
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51105
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90498
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36431
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73462
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97441
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22563
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49032
Å(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76799
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0595
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36583
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68797
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.89842
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.349347
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.600751
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.874279
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.172957
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.427909
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.651353
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.890296
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.146258
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.421082
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.71686
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.036003
(432.65, 14.54, 316.58) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 9.221076
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31539
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44549
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78317
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1273
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49459
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88745
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30849
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6507
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88881
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13822
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39959
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67367
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96141
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26369
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58153
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.56606
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.350822
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.602342
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.876042
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.174838
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.412969
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.635498
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.873345
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.128147
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.401641
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.695949
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.013466
(432.65, 14.54, 316.58) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 9.090722
(432.65, 14.54, 316.58) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 9.091757
(432.65, 14.54, 316.58) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 9.094563
(432.65, 14.54, 316.58) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 9.099147
(432.65, 14.54, 316.58) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 9.10551
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47993
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87182
Å(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28345
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57794
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80797
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05435
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31254
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58328
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8674
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16586
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47963
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.31133
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.352315
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.60396
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.877809
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.176768
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.398643
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.620186
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.856997
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.110679
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.3829
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.675849
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.026544
(432.65, 14.54, 316.58) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 8.965658
(432.65, 14.54, 316.58) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 8.966337
(432.65, 14.54, 316.58) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 8.96876
(432.65, 14.54, 316.58) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 8.972938
(432.65, 14.54, 316.58) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 8.978868
(432.65, 14.54, 316.58) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 8.986561
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84791
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24324
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51497
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74161
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97873
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22915
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49668
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77743
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07221
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38205
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.94006
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.3538
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.605579
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.87957
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.177977
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.38482
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.605501
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.841327
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.09387
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.364915
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.673631
(432.65, 14.54, 316.58) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 8.983599
(432.65, 14.54, 316.58) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 8.991796
(432.65, 14.54, 316.58) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 9.001765
Ì(432.65, 14.54, 316.58) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 9.013517
(432.65, 14.54, 316.58) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 9.027061
(432.65, 14.54, 316.58) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 9.042412
(432.65, 14.54, 316.58) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 9.059585
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81218
(432.65, 14.54, 316.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20525
