¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
÷(325.20, 7.19, 391.79) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.31115
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.5201
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.799993
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.106451
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.443375
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.815426
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.224695
†(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.671356
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.171178
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.730843
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36345
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08632
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9201
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77761
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85117
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54514
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41188
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.72256
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.17964
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.3063
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.270123
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.521017
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.800989
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.107548
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.444563
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.816739
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.229804
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.678246
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.175567
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.734056
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3671
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09052
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92496
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78911
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79921
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44665
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41506
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.47407
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.12677
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.17018
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.271443
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.521891
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.801937
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.108589
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.445745
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.818062
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.23121
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.681837
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.178431
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.737267
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37078
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09471
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92986
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80107
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74765
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34471
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.27868
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.23199
‡(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.02616
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.72988
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.27273
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.522762
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.802918
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.109644
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.446901
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.819332
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.232627
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.684387
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.181324
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.740539
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37448
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09897
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93475
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81352
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73507
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24322
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.11511
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.02336
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.90881
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.33428
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.27404
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.523757
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.803805
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.110628
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.447981
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.820527
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.233986
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.686985
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.184182
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.743818
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37818
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10322
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9397
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82644
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74996
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12542
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.95717
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.85935
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.79491
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.26016
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.275375
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.525198
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.804697
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.111621
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.449037
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.821712
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.235282
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.689567
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.187099
‡(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.747081
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38189
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10747
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94464
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83984
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76538
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98279
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85049
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.69883
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.68438
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.276691
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.526632
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.805523
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.112552
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.450078
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.822846
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.236562
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.692163
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.190029
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.750383
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38563
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11181
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94965
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85374
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79768
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88478
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74564
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.53854
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.84451
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.278018
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.528079
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.806367
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.113452
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.45104
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.823926
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.237783
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.694767
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.19292
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.753656
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3894
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11612
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95465
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86813
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85351
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94999
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.64256
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.35104
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.52007
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.279363
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.531325
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.807157
‡(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.114292
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.45201
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.824975
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.238934
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.697398
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.195871
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.756957
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39318
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12045
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95967
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91318
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91021
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01656
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.48109
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.22304
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.24134
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.282291
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.535154
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.810581
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.115129
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.452941
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.825992
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.240095
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.700005
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.198792
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.760299
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39698
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12479
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9576
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87772
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96776
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08451
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.30902
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.21696
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.47958
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.285811
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.538963
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.814758
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.11626
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.453777
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.826949
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.241166
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.702623
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.201784
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.763672
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40076
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12915
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89968
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73013
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02619
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15389
œ(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.34442
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.34714
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.77903
(325.44, 7.24, 390.88) (321.35, 1.15, 351.62) (0.81, 2.16, 0.81) Human 24.73995
(325.44, 7.24, 390.88) (321.35, 1.15, 351.62) (0.81, 2.16, 0.81) Human 24.71478
(325.44, 7.24, 390.88) (321.35, 1.15, 351.62) (0.81, 2.16, 0.81) Human 24.69617
(325.44, 7.24, 390.88) (321.35, 1.15, 351.62) (0.81, 2.16, 0.81) Human 24.68238
(325.44, 7.24, 390.88) (321.35, 1.15, 351.62) (0.81, 2.16, 0.81) Human 24.6734
(325.44, 7.24, 390.88) (321.35, 1.15, 351.62) (0.81, 2.16, 0.81) Human 24.89771
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.289319
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.542754
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.81888
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.120808
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.454648
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.827887
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.242185
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.704587
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.204746
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.766985
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40458
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12284
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84264
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66472
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08547
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22468
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42695
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.47869
(325.44, 7.24, 390.88) (321.35, 1.15, 351.62) (0.81, 2.16, 0.81) Human 24.74471
(325.44, 7.24, 390.88) (321.35, 1.15, 351.62) (0.81, 2.16, 0.81) Human 24.71875
(325.44, 7.24, 390.88) (321.35, 1.15, 351.62) (0.81, 2.16, 0.81) Human 24.69935
(325.44, 7.24, 390.88) (321.35, 1.15, 351.62) (0.81, 2.16, 0.81) Human 24.68483
(325.44, 7.24, 390.88) (321.35, 1.15, 351.62) (0.81, 2.16, 0.81) Human 24.67506
(325.44, 7.24, 390.88) (321.35, 1.15, 351.62) (0.81, 2.16, 0.81) Human 24.90236
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.292766
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.546534
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.823046
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.12534
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.457198
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.828773
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.243159
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.70567
(325.44, 7.24, 390.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.207699
