¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
«(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.34954
(379.50, 11.48, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.723092
(379.50, 11.48, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.797014
(379.50, 11.48, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.873857
¶(379.50, 11.48, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.953854
(379.50, 11.48, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.037066
(379.50, 11.48, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.123664
(379.50, 11.48, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.215801
(379.50, 11.48, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.322372
(379.50, 11.48, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.433309
(379.50, 11.48, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.548758
(379.50, 11.48, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.669052
(379.50, 11.48, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.794286
(379.50, 11.48, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.924786
(379.50, 11.48, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0608
(379.50, 11.48, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.76093
(379.50, 11.48, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.495286
(379.50, 11.48, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.705268
(379.50, 11.48, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.933136
(379.50, 11.48, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.181187
(379.50, 11.48, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.706379
(379.50, 11.48, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.695704
(379.50, 11.48, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.205737
(379.50, 11.48, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.360224
(379.50, 11.48, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.419893
(379.50, 11.48, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.482061
(379.50, 11.48, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.546832
(379.50, 11.48, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.61429
(379.50, 11.48, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.684518
(379.50, 11.48, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.757662
(379.50, 11.48, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.833761
(379.50, 11.48, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.912945
(379.50, 11.48, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.995311
(379.50, 11.48, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.08102
(379.50, 11.48, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.170191
(379.50, 11.48, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.265786
(379.50, 11.48, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.375344
(379.50, 11.48, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.489343
(379.50, 11.48, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.608044
(379.50, 11.48, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.73166
(379.50, 11.48, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.86048
(379.50, 11.48, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.994711
(379.50, 11.48, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.7832
(379.50, 11.48, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.494328
(379.50, 11.48, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.704225
(379.50, 11.48, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.931985
(379.50, 11.48, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.181948
(379.50, 11.48, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.741227
(379.50, 11.48, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.505781
(379.50, 11.48, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.211402
(379.50, 11.48, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.326673
(379.50, 11.48, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.385697
(379.50, 11.48, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.447247
(379.50, 11.48, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.51138
(379.50, 11.48, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.578161
Ù(379.50, 11.48, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.64776
(379.50, 11.48, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.720137
(379.50, 11.48, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.795496
(379.50, 11.48, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.873923
(379.50, 11.48, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.955487
(379.50, 11.48, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.04039
(379.50, 11.48, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.128681
(379.50, 11.48, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.220541
(379.50, 11.48, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.319756
(379.50, 11.48, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.432323
(379.50, 11.48, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.54957
(379.50, 11.48, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.671676
(379.50, 11.48, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.798878
(379.50, 11.48, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.931427
(379.50, 11.48, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06957
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.608414
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.884999
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.187241
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.518745
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.883905
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.279682
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.699423
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.161501
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.677431
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18805
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68365
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22566
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8623
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.610099
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.88683
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.189238
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.478405
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.42775
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.408799
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.392248
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.377363
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.364149
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.352574
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.342757
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.334656
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.328364
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.323942
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.321493
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.321203
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.323272
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.32805
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.33616
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.348878
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.388947
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.611709
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.888612
– (380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.450391
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.374409
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.340363
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.319322
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.299747
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.281619
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.26495
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.2497
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.23585
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.223407
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.212342
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.202664
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.194358
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.187417
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.181868
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.177663
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.174843
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.17341
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.180428
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.22002
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.329418
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.613306
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.512649
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.382726
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.32245
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.292542
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.270082
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.249066
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.229471
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.211284
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.194477
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.179027
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.164936
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.152173
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.140729
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.130598
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.121776
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.114238
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.107992
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.103021
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.099322
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.104006
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.132551
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.19471
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.352203
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.612729
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.460608
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.353014
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.29794
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.269101
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.245577
š (380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.223493
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.202838
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.183555
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.165671
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.149129
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.133938
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.120049
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.107477
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.096203
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.086207
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.077483
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.07002
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.063818
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.058858
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.0627
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.08747
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.139091
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.239843
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.613276
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.454789
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.349309
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.294816
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.265695
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.241153
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.218074
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.196418
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.176173
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.157305
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.139812
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.123645
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.108804
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.095272
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.08303
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.072087
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.062395
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.053973
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.046792
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.040851
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.044402
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.067791
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.115878
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.205202
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.614779
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.489922
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.370562
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.312487
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.281933
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.256258
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.232063
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.209326
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.188009
– (380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.168095
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.149565
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.132394
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.116565
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.102059
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.088856
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.076944
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.06631
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.056949
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.048837
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.041976
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.045537
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.06901
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.117285
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.207227
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.616214
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.886236
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.424035
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.354905
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.321055
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.293838
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.268172
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.244015
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.221327
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.200085
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.180272
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.161849
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.144804
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.129106
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.114753
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.101712
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.089985
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.079542
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.070369
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.062497
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.066298
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.091355
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.143736
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.247212
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.617663
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.88677
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.555468
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.437273
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.393833
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.36398
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.335805
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.309259
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.284336
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.260962
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.239106
(380.18, 11.54, 323.85) (396.60, 6.36, 334.27) (0.81, 2.16, 0.81) Human 6.21873
