¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
º(388.10, 12.21, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.08907
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.48479
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.677259
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.894951
Á(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.135999
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.394289
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.674727
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.98689
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.335493
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.717566
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.153431
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.652303
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.190189
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.792383
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.50227
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.38068
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.41802
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51003
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85712
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.67788
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.09122
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.55518
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.133462
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.299624
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.478009
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.669961
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.888394
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.128866
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.385478
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.665091
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.976964
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.324517
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.704607
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.140391
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.634704
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.169575
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.768928
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.47945
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.33991
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.36941
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48545
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10704
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.89245
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.05418
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.49896
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.127743
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.293499
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.471432
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.662884
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.882012
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.121658
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.376905
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.655717
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.967297
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.313217
¹(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.691992
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.127671
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.617548
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.149499
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.741385
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.45708
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.29996
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.31555
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.47353
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28225
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.81014
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.01989
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.44547
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.122199
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.287563
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.46506
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.656027
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.875807
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.114006
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.36857
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.646605
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.957887
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.302154
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.679717
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.115269
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.600833
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.129961
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.71451
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.43517
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.26084
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.25554
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.40764
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16971
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.69767
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.98832
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.39473
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.116834
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.281815
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.458892
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.649971
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.869779
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.106574
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.360475
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.637755
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.948737
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.291398
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.667784
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.103187
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.584559
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.110954
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.688387
¶(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.41371
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.22253
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.19701
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.34326
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05952
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.5356
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.9594
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.34666
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.111644
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.276259
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.452928
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.644572
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.863927
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.09936
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.352618
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.629168
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.939844
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.280946
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.656191
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.091421
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.568725
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.092479
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.663009
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.3927
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.18502
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.14289
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.27218
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95162
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.37671
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.93317
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.32726
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.10663
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.270891
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.447167
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.639335
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.858251
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.092363
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.344999
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.62084
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.931207
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.270799
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.644937
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.079973
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.553326
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.074533
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.638368
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.37215
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.14831
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.09157
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.19627
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.68304
¹(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.22094
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.90958
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.42137
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.101794
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.265713
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.441611
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.63426
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.85275
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.085583
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.337616
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.612933
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.922828
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.260956
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.634023
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.068843
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.538363
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.057112
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.61446
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.35205
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.1124
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.04141
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.12619
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.5913
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.06827
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.80936
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.51857
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.097135
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.260725
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.436259
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.629348
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.847428
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.079022
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.330475
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.605549
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.914707
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.251418
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.623749
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.058029
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.523836
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.040216
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.591281
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.33241
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.07728
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.9924
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.06539
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.50155
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.91859
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.70995
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.61893
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.092651
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.255926
´(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.43111
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.624599
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.842033
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.072679
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.323569
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.598396
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.906843
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.242182
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.614379
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.045877
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.509742
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.023842
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.568825
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.29934
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.04294
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.94452
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.00588
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.41377
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.77102
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.61183
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.70782
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.088345
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.251315
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.426164
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.620012
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.836386
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.066551
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.316899
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.591476
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.898821
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.233248
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.605289
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.033694
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.496078
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.007986
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.547084
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.26565
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.00938
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.89776
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.94763
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.32791
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.60474
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.51502
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.7495
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.084214
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.246895
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.421421
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.615591
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.830941
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.060644
(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.310469
±(388.90, 12.35, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.58479
