¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Œ(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.17206
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55399
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.71287
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.94322
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.95241
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.41974
(420.99, 14.51, 252.83) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 14.22585
(420.99, 14.51, 252.83) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 14.21492
(420.99, 14.51, 252.83) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 14.20677
(420.99, 14.51, 252.83) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 14.20139
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.238318
Ö(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.469454
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.719689
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.991519
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.289364
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.628326
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.002045
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.41591
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.865365
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.353659
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.907766
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54724
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29828
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16706
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14813
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27284
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53717
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.14671
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.91962
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.91835
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.3659
(420.99, 14.51, 252.83) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 13.98703
(420.99, 14.51, 252.83) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 13.97643
(420.99, 14.51, 252.83) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 13.96857
(420.99, 14.51, 252.83) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 13.96344
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.23471
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.465535
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.715469
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.986897
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.285439
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.62405
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.997266
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.410654
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.857864
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.346128
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.903135
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53877
(420.99, 14.51, 252.83) (397.25, 8.08, 252.41) (0.81, 2.16, 0.81) Human 9.380314
(420.99, 14.51, 252.83) (397.25, 8.08, 252.41) (0.81, 2.16, 0.81) Human 9.315317
(420.99, 14.51, 252.83) (397.25, 8.08, 252.41) (0.81, 2.16, 0.81) Human 9.288216
(420.99, 14.51, 252.83) (397.25, 8.08, 252.41) (0.81, 2.16, 0.81) Human 9.263067
(420.99, 14.51, 252.83) (397.25, 8.08, 252.41) (0.81, 2.16, 0.81) Human 9.239938
(420.99, 14.51, 252.83) (397.25, 8.08, 252.41) (0.81, 2.16, 0.81) Human 9.218638
(420.99, 14.51, 252.83) (397.25, 8.08, 252.41) (0.81, 2.16, 0.81) Human 9.199283
(420.99, 14.51, 252.83) (397.25, 8.08, 252.41) (0.81, 2.16, 0.81) Human 9.181806
(420.99, 14.51, 252.83) (397.25, 8.08, 252.41) (0.81, 2.16, 0.81) Human 9.166229
(420.99, 14.51, 252.83) (397.25, 8.08, 252.41) (0.81, 2.16, 0.81) Human 9.152456
(420.99, 14.51, 252.83) (397.25, 8.08, 252.41) (0.81, 2.16, 0.81) Human 9.140564
(420.99, 14.51, 252.83) (397.25, 8.08, 252.41) (0.81, 2.16, 0.81) Human 9.130447
(420.99, 14.51, 252.83) (397.25, 8.08, 252.41) (0.81, 2.16, 0.81) Human 9.134155
(420.99, 14.51, 252.83) (397.25, 8.08, 252.41) (0.81, 2.16, 0.81) Human 9.201281
(420.99, 14.51, 252.83) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.49774
í(420.99, 14.51, 252.83) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.49311
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.231165
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.461709
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.711336
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.982409
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.28159
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.619807
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.992611
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.405436
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.850537
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.342184
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.898668
(420.99, 14.51, 252.83) (397.25, 8.08, 252.41) (0.81, 2.16, 0.81) Human 9.400224
(420.99, 14.51, 252.83) (397.25, 8.08, 252.41) (0.81, 2.16, 0.81) Human 9.269768
(420.99, 14.51, 252.83) (397.25, 8.08, 252.41) (0.81, 2.16, 0.81) Human 9.22396
(420.99, 14.51, 252.83) (397.25, 8.08, 252.41) (0.81, 2.16, 0.81) Human 9.19808
(420.99, 14.51, 252.83) (397.25, 8.08, 252.41) (0.81, 2.16, 0.81) Human 9.174147
(420.99, 14.51, 252.83) (397.25, 8.08, 252.41) (0.81, 2.16, 0.81) Human 9.152114
(420.99, 14.51, 252.83) (397.25, 8.08, 252.41) (0.81, 2.16, 0.81) Human 9.131968
(420.99, 14.51, 252.83) (397.25, 8.08, 252.41) (0.81, 2.16, 0.81) Human 9.11369
(420.99, 14.51, 252.83) (397.25, 8.08, 252.41) (0.81, 2.16, 0.81) Human 9.097279
(420.99, 14.51, 252.83) (397.25, 8.08, 252.41) (0.81, 2.16, 0.81) Human 9.082686
(420.99, 14.51, 252.83) (397.25, 8.08, 252.41) (0.81, 2.16, 0.81) Human 9.069918
(420.99, 14.51, 252.83) (397.25, 8.08, 252.41) (0.81, 2.16, 0.81) Human 9.05894
(420.99, 14.51, 252.83) (397.25, 8.08, 252.41) (0.81, 2.16, 0.81) Human 9.049781
(420.99, 14.51, 252.83) (397.25, 8.08, 252.41) (0.81, 2.16, 0.81) Human 9.052196
(420.99, 14.51, 252.83) (397.25, 8.08, 252.41) (0.81, 2.16, 0.81) Human 9.100583
(420.99, 14.51, 252.83) (397.25, 8.08, 252.41) (0.81, 2.16, 0.81) Human 9.234231
(420.99, 14.51, 252.83) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.54041
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.22771
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.457963
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.70726
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.978012
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.277801
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.61562
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.987971
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.400344
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.843358
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.338373
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.894368
(420.99, 14.51, 252.83) (397.25, 8.08, 252.41) (0.81, 2.16, 0.81) Human 9.343401
(420.99, 14.51, 252.83) (397.25, 8.08, 252.41) (0.81, 2.16, 0.81) Human 9.233953
(420.99, 14.51, 252.83) (397.25, 8.08, 252.41) (0.81, 2.16, 0.81) Human 9.192111
(420.99, 14.51, 252.83) (397.25, 8.08, 252.41) (0.81, 2.16, 0.81) Human 9.166844
(420.99, 14.51, 252.83) (397.25, 8.08, 252.41) (0.81, 2.16, 0.81) Human 9.143497
(420.99, 14.51, 252.83) (397.25, 8.08, 252.41) (0.81, 2.16, 0.81) Human 9.122071
(420.99, 14.51, 252.83) (397.25, 8.08, 252.41) (0.81, 2.16, 0.81) Human 9.102479
(420.99, 14.51, 252.83) (397.25, 8.08, 252.41) (0.81, 2.16, 0.81) Human 9.084786
(420.99, 14.51, 252.83) (397.25, 8.08, 252.41) (0.81, 2.16, 0.81) Human 9.068906
(420.99, 14.51, 252.83) (397.25, 8.08, 252.41) (0.81, 2.16, 0.81) Human 9.054843
(420.99, 14.51, 252.83) (397.25, 8.08, 252.41) (0.81, 2.16, 0.81) Human 9.0426
î(420.99, 14.51, 252.83) (397.25, 8.08, 252.41) (0.81, 2.16, 0.81) Human 9.032166
(420.99, 14.51, 252.83) (397.25, 8.08, 252.41) (0.81, 2.16, 0.81) Human 9.023499
(420.99, 14.51, 252.83) (397.25, 8.08, 252.41) (0.81, 2.16, 0.81) Human 9.025721
(420.99, 14.51, 252.83) (397.25, 8.08, 252.41) (0.81, 2.16, 0.81) Human 9.070189
(420.99, 14.51, 252.83) (397.25, 8.08, 252.41) (0.81, 2.16, 0.81) Human 9.184581
(420.99, 14.51, 252.83) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.4864
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.224347
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.454339
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.703323
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.973691
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.274058
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.61151
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.983418
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.395298
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.83989
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.334726
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.890279
(420.99, 14.51, 252.83) (397.25, 8.08, 252.41) (0.81, 2.16, 0.81) Human 9.363356
(420.99, 14.51, 252.83) (397.25, 8.08, 252.41) (0.81, 2.16, 0.81) Human 9.247137
(420.99, 14.51, 252.83) (397.25, 8.08, 252.41) (0.81, 2.16, 0.81) Human 9.204076
(420.99, 14.51, 252.83) (397.25, 8.08, 252.41) (0.81, 2.16, 0.81) Human 9.179241
(420.99, 14.51, 252.83) (397.25, 8.08, 252.41) (0.81, 2.16, 0.81) Human 9.156275
(420.99, 14.51, 252.83) (397.25, 8.08, 252.41) (0.81, 2.16, 0.81) Human 9.135234
(420.99, 14.51, 252.83) (397.25, 8.08, 252.41) (0.81, 2.16, 0.81) Human 9.116087
(420.99, 14.51, 252.83) (397.25, 8.08, 252.41) (0.81, 2.16, 0.81) Human 9.098754
(420.99, 14.51, 252.83) (397.25, 8.08, 252.41) (0.81, 2.16, 0.81) Human 9.083308
(420.99, 14.51, 252.83) (397.25, 8.08, 252.41) (0.81, 2.16, 0.81) Human 9.069654
(420.99, 14.51, 252.83) (397.25, 8.08, 252.41) (0.81, 2.16, 0.81) Human 9.057814
(420.99, 14.51, 252.83) (397.25, 8.08, 252.41) (0.81, 2.16, 0.81) Human 9.047761
(420.99, 14.51, 252.83) (397.25, 8.08, 252.41) (0.81, 2.16, 0.81) Human 9.039504
(420.99, 14.51, 252.83) (397.25, 8.08, 252.41) (0.81, 2.16, 0.81) Human 9.04208
(420.99, 14.51, 252.83) (397.25, 8.08, 252.41) (0.81, 2.16, 0.81) Human 9.088856
(420.99, 14.51, 252.83) (397.25, 8.08, 252.41) (0.81, 2.16, 0.81) Human 9.214248
(420.99, 14.51, 252.83) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.45988
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.22104
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.450772
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.699472
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.96952
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.270402
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.60745
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.978978
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.390345
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.836751
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.331229
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.886339
(420.99, 14.51, 252.83) (397.25, 8.08, 252.41) (0.81, 2.16, 0.81) Human 9.507691
(420.99, 14.51, 252.83) (397.25, 8.08, 252.41) (0.81, 2.16, 0.81) Human 9.316957
(420.99, 14.51, 252.83) (397.25, 8.08, 252.41) (0.81, 2.16, 0.81) Human 9.26475
(420.99, 14.51, 252.83) (397.25, 8.08, 252.41) (0.81, 2.16, 0.81) Human 9.240301
(420.99, 14.51, 252.83) (397.25, 8.08, 252.41) (0.81, 2.16, 0.81) Human 9.21778
(420.99, 14.51, 252.83) (397.25, 8.08, 252.41) (0.81, 2.16, 0.81) Human 9.197128
î(420.99, 14.51, 252.83) (397.25, 8.08, 252.41) (0.81, 2.16, 0.81) Human 9.178385
(420.99, 14.51, 252.83) (397.25, 8.08, 252.41) (0.81, 2.16, 0.81) Human 9.161486
(420.99, 14.51, 252.83) (397.25, 8.08, 252.41) (0.81, 2.16, 0.81) Human 9.146472
(420.99, 14.51, 252.83) (397.25, 8.08, 252.41) (0.81, 2.16, 0.81) Human 9.13328
(420.99, 14.51, 252.83) (397.25, 8.08, 252.41) (0.81, 2.16, 0.81) Human 9.121901
(420.99, 14.51, 252.83) (397.25, 8.08, 252.41) (0.81, 2.16, 0.81) Human 9.11232
(420.99, 14.51, 252.83) (397.25, 8.08, 252.41) (0.81, 2.16, 0.81) Human 9.104553
(420.99, 14.51, 252.83) (397.25, 8.08, 252.41) (0.81, 2.16, 0.81) Human 9.108473
(420.99, 14.51, 252.83) (397.25, 8.08, 252.41) (0.81, 2.16, 0.81) Human 9.168276
(420.99, 14.51, 252.83) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.65368
(420.99, 14.51, 252.83) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.6532
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.217816
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.447277
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.695708
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.965425
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.266781
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.603481
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.974572
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.385478
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.833768
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.327903
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.882548
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50957
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24214
(420.99, 14.51, 252.83) (397.25, 8.08, 252.41) (0.81, 2.16, 0.81) Human 9.423252
(420.99, 14.51, 252.83) (397.25, 8.08, 252.41) (0.81, 2.16, 0.81) Human 9.398685
(420.99, 14.51, 252.83) (397.25, 8.08, 252.41) (0.81, 2.16, 0.81) Human 9.377602
(420.99, 14.51, 252.83) (397.25, 8.08, 252.41) (0.81, 2.16, 0.81) Human 9.358436
(420.99, 14.51, 252.83) (397.25, 8.08, 252.41) (0.81, 2.16, 0.81) Human 9.341214
(420.99, 14.51, 252.83) (397.25, 8.08, 252.41) (0.81, 2.16, 0.81) Human 9.325975
(420.99, 14.51, 252.83) (397.25, 8.08, 252.41) (0.81, 2.16, 0.81) Human 9.312612
(420.99, 14.51, 252.83) (397.25, 8.08, 252.41) (0.81, 2.16, 0.81) Human 9.301162
(420.99, 14.51, 252.83) (397.25, 8.08, 252.41) (0.81, 2.16, 0.81) Human 9.291569
(420.99, 14.51, 252.83) (397.25, 8.08, 252.41) (0.81, 2.16, 0.81) Human 9.283981
(420.99, 14.51, 252.83) (397.25, 8.08, 252.41) (0.81, 2.16, 0.81) Human 9.278221
(420.99, 14.51, 252.83) (397.25, 8.08, 252.41) (0.81, 2.16, 0.81) Human 9.292583
(420.99, 14.51, 252.83) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.11703
(420.99, 14.51, 252.83) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.73677
(420.99, 14.51, 252.83) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.73358
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.214714
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.443925
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.692041
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.961456
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.263203
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.599579
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.970267
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.380686
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.830934
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.324698
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.878981
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50551
ê(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23333
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09155
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05646
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14632
(420.99, 14.51, 252.83) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.48497
(420.99, 14.51, 252.83) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.45993
(420.99, 14.51, 252.83) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.4374
(420.99, 14.51, 252.83) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.4639
(420.99, 14.51, 252.83) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.5594
(420.99, 14.51, 252.83) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.82275
(420.99, 14.51, 252.83) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.37167
(420.99, 14.51, 252.83) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.45105
(420.99, 14.51, 252.83) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.38346
(420.99, 14.51, 252.83) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.31912
(420.99, 14.51, 252.83) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.80185
(420.99, 14.51, 252.83) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.77158
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.211689
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.440617
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.688499
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.957595
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.259728
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.595744
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.966021
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.375966
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.828219
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.321647
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.875544
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50162
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22468
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08151
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04264
(420.99, 14.51, 252.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13014
(420.99, 14.51, 252.83) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.50737
(420.99, 14.51, 252.83) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.47921
(420.99, 14.51, 252.83) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.63241
(420.99, 14.51, 252.83) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.64334
(420.99, 14.51, 252.83) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.74181
(420.99, 14.51, 252.83) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.24376
(420.99, 14.51, 252.83) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.25379
(420.99, 14.51, 252.83) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.43626
(420.99, 14.51, 252.83) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.59658
(420.99, 14.51, 252.83) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.53021
