°# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
∂(341.88, 7.09, 370.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.407393
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.382409
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.608686
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.911314
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.244468
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.612925
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.022519
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.42924
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.918849
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.470807
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01671
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.64995
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.49923
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.57739
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91615
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61434
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.08673
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.20705
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.17403
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.14467
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.11892
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.09678
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.0782
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.06318
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.05171
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.04376
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.03934
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.03843
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.04104
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.466113
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.602569
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.904593
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.237048
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.604698
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.012795
é(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.421481
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.910134
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.460945
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.991356
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.6517
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.51968
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.57249
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92729
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71772
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.12468
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.9321
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.89963
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.87074
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.84543
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.82365
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.8054
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.79065
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.77939
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.7716
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.76728
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.76643
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.76904
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.323323
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.646203
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.897773
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.229523
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.596351
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.996583
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.413636
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.90132
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.450974
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.966379
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.65329
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.53958
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.56732
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93879
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.66936
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.17926
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.66873
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.63677
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.60835
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.58345
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.56203
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.54408
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.52959
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.51853
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.51089
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.50667
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.50587
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.50848
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.319161
˚(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.739527
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.890857
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.221891
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.587891
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.98049
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.405708
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.892414
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.440902
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.951318
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.65474
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.55893
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78754
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95061
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.62084
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.23212
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.41634
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.38487
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.3569
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.33238
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.31131
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.29365
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.2794
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.26853
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.26104
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.25692
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.25616
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.25877
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.31493
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.584889
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.939867
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.214156
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.579315
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.964515
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.3977
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.883418
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.421451
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.952439
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.65603
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.57364
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75417
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96283
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.57212
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.28319
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.17436
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.14337
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.11581
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.09167
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.07092
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.05354
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.03952
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.02884
˜(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.02149
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.01745
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.01674
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.01935
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.310634
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.580099
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.043792
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.206319
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.570627
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.956568
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.389612
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.874334
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.399997
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.953427
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.65716
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.56856
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72066
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97534
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52326
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.33245
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.94228
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.91173
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.88458
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.8608
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.84037
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.82326
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.80945
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.79894
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.79172
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.78778
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.78711
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.78971
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.306272
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.57523
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.871838
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.267642
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.561832
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.949252
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.381449
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.865169
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.37888
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.954279
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.65815
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.56325
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68703
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95041
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47432
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.32899
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.7196
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.68949
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.66272
˙(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.63928
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.61915
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.60229
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.5887
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.57836
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.57127
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.5674
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.56677
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.56937
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.301845
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.570282
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.866409
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.191955
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.55293
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.941869
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.373208
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.855913
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.358095
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.954998
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.65897
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.55771
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65327
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91004
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4252
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.28459
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.50588
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.47618
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.44979
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.42668
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.40683
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.39022
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.37683
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.36665
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.35967
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.35589
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.35529
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.35788
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.297354
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.565261
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.860897
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.185881
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.635184
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.934418
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.364894
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.846582
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.340472
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.955582
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.669
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.55195
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6194
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86957
è(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.37598
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.22598
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.3007
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.2714
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.24536
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.22256
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.20299
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.18661
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.17341
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.16339
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.15652
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.15281
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.15225
(341.91, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.15483
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.291951
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.560162
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.855304
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.178762
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.530265
(341.91, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.926903
