¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ı(397.16, 12.56, 328.75) (378.39, 4.70, 320.45) (0.81, 2.16, 0.81) Human 6.053655
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.48352
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.21694
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.02689
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.92568
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.50066
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.66045
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.4123
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.36682
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.70599
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.84992
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.20782
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.72804
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.29383
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.9113
Ö(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.5878
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.33193
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.15418
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.61326
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.66375
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.84417
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.80304
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.60855
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.95514
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.88818
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.28232
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.80898
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.38208
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.00787
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.6938
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.44879
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.28362
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.76159
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.83221
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.03154
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.51917
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.85901
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.92871
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.3579
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.89113
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.47164
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.10585
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.80141
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.56751
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.41525
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.91253
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.01415
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.22256
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.77094
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.97165
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.43441
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.97429
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.56233
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.20514
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.91055
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.68801
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.54927
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.06609
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.19958
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.41739
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.01677
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.5119
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.05855
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.65427
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.30584
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.02131
Ë(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.8124
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.69082
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.22748
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.38079
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.62705
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.08096
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.59036
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.14392
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.74748
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.40823
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.13713
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.94189
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.83479
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.39814
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.5637
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.83436
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.15418
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.66981
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.2304
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.84342
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.51612
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.256
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.07348
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.98121
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.57188
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.75017
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.05704
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.22826
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.75023
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.32048
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.94313
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.62558
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.37669
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.20651
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.12864
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.74873
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.94028
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.28427
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.30355
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.83383
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.41107
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.04164
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.73312
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.49461
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.33789
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.28042
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.92876
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.13409
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.5162
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.37945
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.91633
Ä(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.50106
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.14015
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.84139
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.61539
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.47615
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.43476
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.11203
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.33164
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.75288
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.45621
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.99982
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.59216
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.23993
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.95273
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.7418
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.61661
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.59169
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.29853
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.53304
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.53384
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.08428
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.68438
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.34283
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.0687
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.87009
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.75927
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.75115
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.48839
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.73835
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.61233
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.16973
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.7797
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.44954
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.18605
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.99797
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.89998
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.48693
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.67538
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.94843
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.69168
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.2582
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.87723
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.55489
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.30055
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.12481
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.04736
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.66083
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.86399
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.77259
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.34631
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.97296
½(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.66004
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.41657
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.25895
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.19701
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.83762
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.056
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.85369
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.43477
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.06981
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.7665
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.53848
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.39505
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.34897
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.01731
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.25152
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.93564
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.52421
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.16778
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.8776
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.66271
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.5328
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.5024
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.19994
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.45055
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.01844
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.61462
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.26926
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.99137
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.78782
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.67126
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.65931
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.38555
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.65317
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.10207
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.7075
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.37345
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.10538
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.91395
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.81341
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.81859
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.57416
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.85945
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.18722
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.8031
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.478
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.22068
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.04273
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.95764
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.9803
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.76585
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.06944
º(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.27518
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.89933
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.58374
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.33774
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.17385
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.10422
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.14664
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.95754
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.2832
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.36398
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.99658
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.69066
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.45737
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.30723
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.25448
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.31553
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.14254
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.50078
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.45364
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.09483
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.79995
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.57917
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.44356
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.40691
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.48696
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.3304
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.72122
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.54417
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.19464
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.91152
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.70331
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.58167
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.56145
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.66047
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.5211
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.63555
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.29714
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.02496
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.82893
(396.87, 12.56, 328.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.72159
