¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‡ (435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.628729
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.14925
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.61015
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.51219
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.28809
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.720393
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.942627
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.183024
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.445
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.732922
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.044712
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.380273
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.750985
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.163208
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.617515
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.127491
¢(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.711099
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.36881
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.10708
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.95389
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.94532
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.12389
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.56914
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.46049
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.22416
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.719561
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.941671
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.181983
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.443865
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.731606
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.042273
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.377586
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.748011
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.159784
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.612976
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.121874
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.704721
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.35989
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.09533
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.93861
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.92539
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.09896
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.53283
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.40928
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.15784
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.718755
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.940748
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.180981
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.44277
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.73032
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.039924
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.374997
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.745146
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.156446
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.608612
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.116411
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.698524
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.35125
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.08393
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.92374
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.90595
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.07448
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.49818
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.35858
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.07055
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.717974
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.939862
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.180017
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.441718
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.729069
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.037663
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.372507
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.74239
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.153193
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.604422
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.111105
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.692502
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.34289
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.07288
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.90928
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.88701
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.05043
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.46399
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.30725
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.99697
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.717219
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.939009
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.179089
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.440706
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.72785
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.035494
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.370116
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.739741
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.150074
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.6004
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.105956
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.686656
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.3348
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.06218
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.89522
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.86856
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.02391
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.43026
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.25044
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.93001
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.716488
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.938191
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.178199
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.439733
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.726663
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.033411
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.367823
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.737204
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.14725
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.596555
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.100963
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.680988
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.32699
®(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.05183
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.88157
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.8506
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.99752
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.3923
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.1944
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.86343
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.715783
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.937407
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.177347
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.438804
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.725511
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.031417
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.365627
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.734775
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.144547
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.59288
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.096126
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.675501
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.31946
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.04183
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.86832
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.83314
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.97176
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.35117
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.13912
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.79725
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.715124
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.936659
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.176534
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.437915
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.724391
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.029516
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.363533
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.732454
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.141966
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.589381
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.099791
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31168
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96271
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72388
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6021
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62546
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.00939
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.31087
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.08461
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.72314
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.714528
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.935946
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.175758
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.437069
ğ(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.723305
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.027704
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.361537
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.730247
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.256086
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.143075
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.686658
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30111
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95246
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70352
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57854
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59785
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80002
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.2714
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.03086
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.63861
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.09572
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.713961
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.935268
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.175021
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.436265
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.722252
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.025982
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.35964
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.240481
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.671502
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.138801
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.677568
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29079
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94258
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68357
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55548
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57081
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76798
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.63033
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.98021
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.55509
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.01827
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.713424
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.934625
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.174321
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.435501
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.721035
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.490316
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.845583
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.237926
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.669093
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.136142
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.668596
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28067
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93308
…(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66405
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53289
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54437
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73663
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16247
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.93013
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.47356
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.93782
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.712918
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.934018
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.173661
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.46907
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.165316
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.488296
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.8434
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.235545
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.666916
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.133714
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.659855
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27074
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92402
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64685
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51079
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51855
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.706
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12554
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.8782
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.41532
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.83232
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.712441
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.933446
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.595481
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.868736
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.16361
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.486419
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.841314
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.233214
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.664903
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.131488
(435.63, 13.87, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.65312
