¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
” (394.17, 14.88, 307.74) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 7.110301
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.049323
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.926487
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84083
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7887
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81468
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.65025
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.99131
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.02463
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.16463
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.37679
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.85434
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.94251
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.14536
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.83041
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.30161
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.92347
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.790264
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.293234
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.976476
…(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.838518
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77244
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70459
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7449
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.58334
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.90648
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.90966
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.09609
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.30429
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.72813
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.84044
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.74018
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.74155
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.20883
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.70049
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.21825
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.75656
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.254852
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.912869
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.750054
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70354
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62294
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67525
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.51971
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.81452
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.82466
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.96317
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.23609
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.62009
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.82622
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.54164
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.60538
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.12044
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.60814
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.12041
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.61671
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.722359
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.215918
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.849768
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.661218
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63416
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54085
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59637
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.45928
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.72326
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.74102
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.84274
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.16825
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.54074
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.81441
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.52897
‘(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.29885
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.03631
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.49814
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.96404
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.45362
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.687755
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.176556
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.786024
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.5775
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55937
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45837
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.469
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.39391
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.63521
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.63626
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.76437
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.0258
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.46187
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.67612
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.51886
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.28798
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.89494
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.35366
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.8136
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.29679
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.80498
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.652703
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.136721
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.721723
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.500814
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4502
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37554
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34277
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.306
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.53572
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.53243
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.68129
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.92257
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.38352
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.50166
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.5113
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.0929
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.62963
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.15987
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.65375
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.14603
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.64769
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.617242
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.096446
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.656922
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.423624
‹(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34155
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27991
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21765
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20667
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.43344
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.4452
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.56122
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.83217
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.26727
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.43824
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.35055
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.8467
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.37089
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.92546
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.4388
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.94918
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.48721
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.581408
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.055805
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.595294
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.346043
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2478
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17459
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09367
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1081
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.33212
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.34673
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.44743
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.74239
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.16129
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.37836
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.2676
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.65373
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.12133
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.66299
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.2315
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.73252
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.26051
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.81742
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.545279
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.014768
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.548365
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.268112
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15371
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06995
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9709
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01035
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.22911
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.23022
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.35785
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.61024
”(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.05613
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.12363
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.06164
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.61508
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.01838
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.44148
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.97011
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.52369
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.04207
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.69983
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.508761
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.973385
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.50109
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.189841
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05949
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95363
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84939
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8896
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.11048
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.11499
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.2597
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.49731
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.95183
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.87128
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.78473
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.57993
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.98186
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.40345
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.84609
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.31121
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.92383
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.64724
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.47629
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.931676
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.453475
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.111363
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.953426
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82455
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72427
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74686
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.00014
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.04593
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.12621
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.394
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.82196
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.78858
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.51686
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.49586
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.94895
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.3692
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.8104
”(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.24921
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.78066
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.59907
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.44489
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.89187
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.405564
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.032734
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.833793
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68267
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59087
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60588
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.92159
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.92119
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.01358
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.29156
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.70065
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.80623
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.46342
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.21099
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.91961
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.33762
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.74658
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.17538
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.62536
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.38415
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.413126
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.85603
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.357361
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.953967
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.715829
(393.86, 14.79, 307.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54303
