¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ò(331.66, 7.40, 369.84) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 8.353857
(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.610775
(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.63311
(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.656574
(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.722022
(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.82654
(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.936774
(331.76, 7.36, 367.55) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.152866
(331.76, 7.36, 367.55) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.203219
(331.76, 7.36, 367.55) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.255818
(331.76, 7.36, 367.55) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.449307
(331.76, 7.36, 367.55) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 12.79085
(331.76, 7.36, 367.55) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 12.76222
(331.76, 7.36, 367.55) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 12.81969
(331.76, 7.36, 367.55) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 12.91972
(331.76, 7.36, 367.55) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.54451
(331.76, 7.36, 367.55) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.37257
(331.76, 7.36, 367.55) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.33415
(331.76, 7.36, 367.55) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.3201
ë(331.76, 7.36, 367.55) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.43362
(331.76, 7.36, 367.55) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.69076
(331.76, 7.36, 367.55) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 18.02917
(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.564349
(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.575095
(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.595321
(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.616631
(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.639048
(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.662597
(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.726856
(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.83161
(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.942097
(331.76, 7.36, 367.55) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.153878
(331.76, 7.36, 367.55) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.204247
(331.76, 7.36, 367.55) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.256862
(331.76, 7.36, 367.55) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.451778
(331.76, 7.36, 367.55) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 12.82944
(331.76, 7.36, 367.55) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 12.80072
(331.76, 7.36, 367.55) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 12.85593
(331.76, 7.36, 367.55) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 12.9566
(331.76, 7.36, 367.55) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.58753
(331.76, 7.36, 367.55) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.41456
(331.76, 7.36, 367.55) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.37438
(331.76, 7.36, 367.55) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.36029
(331.76, 7.36, 367.55) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.4739
(331.76, 7.36, 367.55) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.7327
(331.76, 7.36, 367.55) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 18.04321
(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.571934
(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.581519
(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.601833
(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.623233
(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.645743
(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.669388
(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.732199
(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.837213
(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.94798
(331.76, 7.36, 367.55) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.156253
(331.76, 7.36, 367.55) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.206661
(331.76, 7.36, 367.55) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.259314
(331.76, 7.36, 367.55) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.455301
(331.76, 7.36, 367.55) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 12.87077
(331.76, 7.36, 367.55) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 12.84197
(331.76, 7.36, 367.55) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 12.89466
(331.76, 7.36, 367.55) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 12.99601
(331.76, 7.36, 367.55) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.63372
(331.76, 7.36, 367.55) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.45965
(331.76, 7.36, 367.55) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.41748
(331.76, 7.36, 367.55) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.40335
(331.76, 7.36, 367.55) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.51696
(331.76, 7.36, 367.55) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.77728
(331.76, 7.36, 367.55) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 18.06073
é(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.580438
(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.588673
(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.609086
(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.630586
(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.653202
(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.676954
(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.738053
(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.843352
(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.954427
(331.76, 7.36, 367.55) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.159995
(331.76, 7.36, 367.55) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.21046
(331.76, 7.36, 367.55) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.263172
(331.76, 7.36, 367.55) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.459877
(331.76, 7.36, 367.55) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 12.9149
(331.76, 7.36, 367.55) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 12.886
(331.76, 7.36, 367.55) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 12.93591
(331.76, 7.36, 367.55) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.03799
(331.76, 7.36, 367.55) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.68315
(331.76, 7.36, 367.55) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.50789
(331.76, 7.36, 367.55) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.46349
(331.76, 7.36, 367.55) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.44931
(331.76, 7.36, 367.55) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.56285
(331.76, 7.36, 367.55) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.82452
(331.76, 7.36, 367.55) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 18.08174
(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.58987
(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.596565
(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.617085
(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.638698
(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.661427
(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.685298
(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.744421
(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.850031
(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.96144
(331.76, 7.36, 367.55) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.165105
(331.76, 7.36, 367.55) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.215649
(331.76, 7.36, 367.55) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.268445
(331.76, 7.36, 367.55) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.465508
(331.76, 7.36, 367.55) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 12.96187
(331.76, 7.36, 367.55) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 12.93287
(331.76, 7.36, 367.55) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 12.97972
(331.76, 7.36, 367.55) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.08258
(331.76, 7.36, 367.55) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.73587
(331.76, 7.36, 367.55) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.55934
(331.76, 7.36, 367.55) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.51246
(331.76, 7.36, 367.55) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.49823
(331.76, 7.36, 367.55) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.6116
(331.76, 7.36, 367.55) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.87448
(331.76, 7.36, 367.55) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 18.10626
(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.600239
(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.605198
(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.625837
î(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.647573
(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.670428
(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.694429
(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.751305
(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.857252
(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.969023
(331.76, 7.36, 367.55) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.171589
(331.76, 7.36, 367.55) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.222233
(331.76, 7.36, 367.55) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.275133
(331.76, 7.36, 367.55) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.472196
(331.76, 7.36, 367.55) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.01173
(331.76, 7.36, 367.55) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 12.98261
(331.76, 7.36, 367.55) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.02613
(331.76, 7.36, 367.55) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.12982
(331.76, 7.36, 367.55) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.79194
(331.76, 7.36, 367.55) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.61406
(331.76, 7.36, 367.55) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.56445
(331.76, 7.36, 367.55) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.55016
(331.76, 7.36, 367.55) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.66327
(331.76, 7.36, 367.55) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.92721
(331.76, 7.36, 367.55) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 18.13432
(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.611554
(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.614581
(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.635349
(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.657218
(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.680211
(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.704354
(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.758709
(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.86502
(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.977181
(331.76, 7.36, 367.55) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.17945
(331.76, 7.36, 367.55) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.230216
(331.76, 7.36, 367.55) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.283242
(331.76, 7.36, 367.55) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.479945
(331.76, 7.36, 367.55) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.06453
(331.76, 7.36, 367.55) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.03529
(331.76, 7.36, 367.55) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.07519
(331.76, 7.36, 367.55) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.17975
(331.76, 7.36, 367.55) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.53904
(331.76, 7.36, 367.55) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.67212
(331.76, 7.36, 367.55) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.61949
(331.76, 7.36, 367.55) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.60515
(331.76, 7.36, 367.55) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.71791
(331.76, 7.36, 367.55) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.98275
(331.76, 7.36, 367.55) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 18.16594
(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.623828
(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.624718
(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.645628
(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.667641
(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.690784
(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.715079
ã(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.766635
(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.873335
(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.985915
(331.76, 7.36, 367.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01303
(331.76, 7.36, 367.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70347
(331.76, 7.36, 367.55) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 11.60172
(331.76, 7.36, 367.55) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 11.58382
(331.76, 7.36, 367.55) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 11.55522
(331.76, 7.36, 367.55) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 11.37578
(331.76, 7.36, 367.55) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.12693
(331.76, 7.36, 367.55) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.23243
(331.76, 7.36, 367.55) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.58607
(331.76, 7.36, 367.55) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.73357
(331.76, 7.36, 367.55) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.67767
(331.76, 7.36, 367.55) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.66326
(331.76, 7.36, 367.55) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.77558
(331.76, 7.36, 367.55) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.04115
(331.76, 7.36, 367.55) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 18.20115
(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.637074
(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.63562
(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.656681
(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.678851
(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.702153
(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.726615
(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.775089
(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.882205
(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.995232
(331.76, 7.36, 367.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03042
(331.76, 7.36, 367.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72338
(331.76, 7.36, 367.55) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 11.68189
(331.76, 7.36, 367.55) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 11.67562
(331.76, 7.36, 367.55) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 11.64679
(331.76, 7.36, 367.55) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 11.47754
(331.76, 7.36, 367.55) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 11.03005
(331.76, 7.36, 367.55) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.28791
(331.76, 7.36, 367.55) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.63539
(331.76, 7.36, 367.55) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.7985
(331.76, 7.36, 367.55) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.73903
(331.76, 7.36, 367.55) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.72456
(331.76, 7.36, 367.55) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.83632
(331.76, 7.36, 367.55) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.10247
(331.76, 7.36, 367.55) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 18.23999
(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.651303
(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.647295
(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.668518
(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.690855
(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.71433
(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.73897
(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.784073
(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.89163
(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.005134
â(331.76, 7.36, 367.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04775
(331.76, 7.36, 367.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74324
(331.76, 7.36, 367.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61514
(331.76, 7.36, 367.55) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 11.77121
(331.76, 7.36, 367.55) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 11.74213
(331.76, 7.36, 367.55) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 10.7893
(331.76, 7.36, 367.55) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 11.01111
(331.76, 7.36, 367.55) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.34623
(331.76, 7.36, 367.55) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.68702
(331.76, 7.36, 367.55) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.86698
(331.76, 7.36, 367.55) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.80365
(331.76, 7.36, 367.55) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.78911
(331.76, 7.36, 367.55) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.90022
(331.76, 7.36, 367.55) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.16676
(331.76, 7.36, 367.55) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 18.2825
(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.666533
(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.659749
(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.681147
(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.703663
(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.727324
(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.752154
(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.793591
(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.901619
(331.76, 7.36, 367.55) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.015628
(331.76, 7.36, 367.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06505
(331.76, 7.36, 367.55) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 10.69506
(331.76, 7.36, 367.55) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 10.66433
(331.76, 7.36, 367.55) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 10.63585
(331.76, 7.36, 367.55) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 10.70967
(331.76, 7.36, 367.55) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 10.80103
(331.76, 7.36, 367.55) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 11.07689
(331.76, 7.36, 367.55) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.40746
(331.76, 7.36, 367.55) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.74101
(331.76, 7.36, 367.55) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.93909
